estado,voto,genero,edad,ponderado,partido,encuesta,homo_pon
31.0,7.0,1.0,26.0,111853.43718225446,MORENA-PT-Partido Verde,1,119025.08530263444
31.0,7.0,1.0,38.0,88385.00600675329,MORENA-PT-Partido Verde,1,94051.94104394202
31.0,7.0,1.0,38.0,88385.00600675329,MORENA-PT-Partido Verde,1,94051.94104394202
31.0,7.0,1.0,28.0,113049.92805223854,MORENA-PT-Partido Verde,1,120298.29094969587
31.0,7.0,2.0,43.0,55926.44295309449,MORENA-PT-Partido Verde,1,59512.24934034542
31.0,4.0,2.0,29.0,68774.19428398689,MORENA-PT-Partido Verde,1,73183.75319958589
31.0,7.0,2.0,43.0,77311.81090645025,MORENA-PT-Partido Verde,1,82268.77170566993
31.0,7.0,2.0,30.0,149034.32393100523,MORENA-PT-Partido Verde,1,158589.87945095185
31.0,7.0,2.0,22.0,110813.83282595046,MORENA-PT-Partido Verde,1,117918.82517950158
31.0,7.0,2.0,39.0,58416.710982686986,MORENA-PT-Partido Verde,1,62162.18457805928
21.0,5.0,1.0,20.0,97454.71604131238,MORENA-PT-Partido Verde,1,103703.16891613136
21.0,7.0,2.0,50.0,60106.40090733326,MORENA-PT-Partido Verde,1,63960.21146469243
21.0,7.0,1.0,68.0,62053.03024561231,MORENA-PT-Partido Verde,1,66031.65181447574
21.0,7.0,1.0,43.0,122861.67108201682,MORENA-PT-Partido Verde,1,130739.12835716867
21.0,7.0,1.0,29.0,101846.14657284929,MORENA-PT-Partido Verde,1,108376.16249401399
21.0,7.0,2.0,25.0,81089.71483489758,MORENA-PT-Partido Verde,1,86288.90151729042
21.0,7.0,2.0,23.0,81089.71483489758,MORENA-PT-Partido Verde,1,86288.90151729042
21.0,98.0,1.0,52.0,92933.3404905491,NS,1,98891.89870243226
21.0,99.0,1.0,51.0,67226.87134665955,NR,1,71537.22136966973
21.0,1.0,2.0,37.0,68877.49808625033,PAN-PRI-PRD,1,73293.68047751529
21.0,2.0,2.0,41.0,122998.2602640045,PAN-PRI-PRD,1,130884.47515604271
21.0,6.0,1.0,29.0,140790.4670782404,Movimiento Ciudadano,1,149817.45555552677
21.0,1.0,1.0,43.0,122861.67108201682,PAN-PRI-PRD,1,130739.12835716867
21.0,2.0,2.0,39.0,72751.18318188279,PAN-PRI-PRD,1,77415.73260714216
21.0,2.0,2.0,18.0,81957.127637702,PAN-PRI-PRD,1,87211.92977147065
21.0,2.0,2.0,29.0,118401.47659566916,PAN-PRI-PRD,1,125992.96192207858
21.0,98.0,2.0,55.0,154985.4327441599,NS,1,164922.55238416564
21.0,7.0,2.0,18.0,81089.71483489758,MORENA-PT-Partido Verde,1,86288.90151729042
21.0,5.0,2.0,27.0,81089.71483489758,MORENA-PT-Partido Verde,1,86288.90151729042
21.0,7.0,2.0,27.0,164893.575163072,MORENA-PT-Partido Verde,1,175465.9699698057
21.0,98.0,2.0,50.0,185997.70822503918,NS,1,197923.22565382955
21.0,98.0,2.0,57.0,56905.99564705389,NS,1,60554.60750022001
21.0,2.0,2.0,50.0,185997.70822503918,PAN-PRI-PRD,1,197923.22565382955
21.0,99.0,2.0,48.0,48211.40279431214,NR,1,51302.54800129702
21.0,96.0,1.0,38.0,55116.61252800592,Ninguno,1,58650.495442968284
21.0,7.0,1.0,25.0,69751.45260078296,MORENA-PT-Partido Verde,1,74223.66987492086
21.0,7.0,2.0,38.0,100570.05989269758,MORENA-PT-Partido Verde,1,107018.25763400394
21.0,7.0,2.0,32.0,58696.13283109303,MORENA-PT-Partido Verde,1,62459.52197045213
21.0,7.0,1.0,52.0,63647.331905899046,MORENA-PT-Partido Verde,1,67728.17447747232
21.0,7.0,2.0,49.0,65941.29321341282,MORENA-PT-Partido Verde,1,70169.21649804858
21.0,7.0,2.0,33.0,156057.46813684778,MORENA-PT-Partido Verde,1,166063.3229074193
21.0,96.0,1.0,72.0,139107.0790845099,Ninguno,1,148026.13465740604
21.0,98.0,2.0,69.0,83178.53651397463,NS,1,88511.65107955047
21.0,7.0,1.0,55.0,92933.3404905491,MORENA-PT-Partido Verde,1,98891.89870243226
21.0,4.0,2.0,40.0,96282.8208360651,MORENA-PT-Partido Verde,1,102456.13592113249
21.0,7.0,2.0,35.0,50358.138912344424,MORENA-PT-Partido Verde,1,53586.92527219573
21.0,98.0,2.0,31.0,49825.16154140647,NS,1,53019.775270923106
21.0,7.0,2.0,31.0,72751.18318188279,MORENA-PT-Partido Verde,1,77415.73260714216
21.0,7.0,2.0,22.0,69103.15858488984,MORENA-PT-Partido Verde,1,73533.80953189774
21.0,7.0,1.0,23.0,97454.71604131238,MORENA-PT-Partido Verde,1,103703.16891613136
9.0,7.0,2.0,64.0,65793.24101643435,MORENA-PT-Partido Verde,1,70011.67171606846
9.0,1.0,2.0,70.0,122722.10306766805,PAN-PRI-PRD,1,130590.6117337026
9.0,7.0,1.0,63.0,35506.21283440943,MORENA-PT-Partido Verde,1,37782.74604564009
9.0,7.0,2.0,35.0,68249.40931835843,MORENA-PT-Partido Verde,1,72625.32087177382
9.0,3.0,1.0,60.0,81138.75546498818,PAN-PRI-PRD,1,86341.0864597193
9.0,7.0,2.0,48.0,55092.20605941911,MORENA-PT-Partido Verde,1,58624.52411764596
9.0,1.0,1.0,62.0,78547.92036283009,PAN-PRI-PRD,1,83584.13614323543
9.0,1.0,1.0,39.0,162402.63424417283,PAN-PRI-PRD,1,172815.31869949467
9.0,1.0,1.0,28.0,207723.0850150639,PAN-PRI-PRD,1,221041.55702393444
9.0,98.0,2.0,45.0,76158.57530680539,NS,1,81041.59470441152
9.0,99.0,1.0,63.0,42110.769996516574,NR,1,44810.764132603654
9.0,7.0,2.0,65.0,58990.65312132819,MORENA-PT-Partido Verde,1,62772.92586354374
9.0,7.0,2.0,29.0,58124.42355827954,MORENA-PT-Partido Verde,1,61851.15671428163
9.0,7.0,2.0,65.0,40400.976213060465,MORENA-PT-Partido Verde,1,42991.34439859781
9.0,1.0,1.0,37.0,87066.59509117987,PAN-PRI-PRD,1,92648.99826772354
9.0,1.0,2.0,62.0,56447.07769987594,PAN-PRI-PRD,1,60066.26535190709
9.0,1.0,2.0,64.0,105288.99291680258,PAN-PRI-PRD,1,112039.75200986587
9.0,7.0,2.0,23.0,58124.42355827954,MORENA-PT-Partido Verde,1,61851.15671428163
9.0,3.0,2.0,62.0,125019.77946190364,PAN-PRI-PRD,1,133035.60703926597
9.0,7.0,1.0,49.0,83377.06558155261,MORENA-PT-Partido Verde,1,88722.90913114721
9.0,7.0,2.0,24.0,58124.42355827954,MORENA-PT-Partido Verde,1,61851.15671428163
9.0,7.0,2.0,68.0,93311.85116024937,MORENA-PT-Partido Verde,1,99294.67814206291
9.0,98.0,2.0,68.0,81547.72552206051,NS,1,86776.27823527415
9.0,96.0,2.0,59.0,81461.03979971273,Ninguno,1,86684.03452996758
9.0,7.0,2.0,59.0,58927.94570251481,MORENA-PT-Partido Verde,1,62706.197866073184
9.0,3.0,1.0,61.0,100567.79173118525,PAN-PRI-PRD,1,107015.84404597049
9.0,3.0,1.0,19.0,138030.10784507045,PAN-PRI-PRD,1,146880.11181830545
9.0,7.0,2.0,26.0,79499.85759736717,MORENA-PT-Partido Verde,1,84597.10823777117
9.0,5.0,2.0,57.0,58927.94570251481,MORENA-PT-Partido Verde,1,62706.197866073184
9.0,98.0,1.0,33.0,167212.9715610401,NS,1,177934.07788918016
9.0,99.0,1.0,88.0,60836.40913099193,NR,1,64737.02524244894
9.0,96.0,1.0,23.0,111363.5983693795,Ninguno,1,118503.83975170887
9.0,1.0,2.0,68.0,122722.10306766805,PAN-PRI-PRD,1,130590.6117337026
9.0,3.0,1.0,71.0,60836.40913099193,PAN-PRI-PRD,1,64737.02524244894
9.0,1.0,1.0,43.0,181270.83372114884,PAN-PRI-PRD,1,192893.28061849135
9.0,2.0,2.0,49.0,76158.57530680539,PAN-PRI-PRD,1,81041.59470441152
9.0,98.0,1.0,66.0,44008.33358893255,NS,1,46829.99281385081
9.0,1.0,1.0,42.0,120452.82654010996,PAN-PRI-PRD,1,128175.8371941615
9.0,7.0,1.0,31.0,87066.59509117987,MORENA-PT-Partido Verde,1,92648.99826772354
9.0,96.0,1.0,58.0,53175.66207177119,Ninguno,1,56585.09808512851
9.0,7.0,1.0,74.0,44008.33358893255,MORENA-PT-Partido Verde,1,46829.99281385081
9.0,7.0,2.0,59.0,40789.737647116606,MORENA-PT-Partido Verde,1,43405.03184546196
9.0,2.0,2.0,65.0,40833.14352409793,PAN-PRI-PRD,1,43451.22075427412
9.0,3.0,1.0,54.0,65908.81111935909,PAN-PRI-PRD,1,70134.65176662014
9.0,7.0,1.0,63.0,30140.022943059455,MORENA-PT-Partido Verde,1,32072.49497371865
9.0,7.0,1.0,30.0,528661.6289899935,MORENA-PT-Partido Verde,1,562557.5491635097
9.0,3.0,1.0,19.0,138030.10784507045,PAN-PRI-PRD,1,146880.11181830545
9.0,96.0,2.0,49.0,170728.1161972986,Ninguno,1,181674.60120899588
9.0,7.0,2.0,58.0,81461.03979971273,MORENA-PT-Partido Verde,1,86684.03452996758
9.0,1.0,1.0,34.0,167212.9715610401,PAN-PRI-PRD,1,177934.07788918016
9.0,2.0,1.0,33.0,54035.98787031384,PAN-PRI-PRD,1,57500.58494131464
9.0,1.0,1.0,36.0,87066.59509117987,PAN-PRI-PRD,1,92648.99826772354
9.0,7.0,1.0,50.0,91111.27533361022,MORENA-PT-Partido Verde,1,96953.00915022084
9.0,1.0,1.0,64.0,91553.4065952667,PAN-PRI-PRD,1,97423.48830990797
9.0,7.0,1.0,42.0,60313.975926465835,MORENA-PT-Partido Verde,1,64181.095462371406
9.0,96.0,2.0,32.0,67527.07542095461,Ninguno,1,71856.67347102042
9.0,98.0,2.0,78.0,81547.72552206051,NS,1,86776.27823527415
9.0,7.0,2.0,33.0,48848.281873633394,MORENA-PT-Partido Verde,1,51980.26152225176
9.0,7.0,2.0,62.0,81547.72552206051,MORENA-PT-Partido Verde,1,86776.27823527415
9.0,7.0,2.0,58.0,47543.4539637783,MORENA-PT-Partido Verde,1,50591.7726461996
9.0,7.0,1.0,41.0,83377.06558155261,MORENA-PT-Partido Verde,1,88722.90913114721
9.0,5.0,2.0,28.0,80350.26377331025,MORENA-PT-Partido Verde,1,85502.03946012228
9.0,6.0,1.0,77.0,60836.40913099193,Movimiento Ciudadano,1,64737.02524244894
9.0,7.0,1.0,59.0,65908.81111935909,MORENA-PT-Partido Verde,1,70134.65176662014
9.0,7.0,1.0,67.0,30140.022943059455,MORENA-PT-Partido Verde,1,32072.49497371865
9.0,4.0,2.0,36.0,68249.40931835843,MORENA-PT-Partido Verde,1,72625.32087177382
9.0,96.0,1.0,55.0,91111.27533361022,Ninguno,1,96953.00915022084
9.0,5.0,1.0,25.0,95544.00411014771,MORENA-PT-Partido Verde,1,101669.94887100148
9.0,7.0,1.0,46.0,59675.62858054705,MORENA-PT-Partido Verde,1,63501.81953474038
9.0,7.0,1.0,57.0,73509.17587170811,MORENA-PT-Partido Verde,1,78222.32511639358
12.0,3.0,1.0,33.0,73907.88721570162,PAN-PRI-PRD,1,78646.60042634788
12.0,96.0,2.0,45.0,76158.57530680539,Ninguno,1,81041.59470441152
12.0,7.0,1.0,57.0,91111.27533361022,MORENA-PT-Partido Verde,1,96953.00915022084
12.0,7.0,1.0,29.0,111363.5983693795,MORENA-PT-Partido Verde,1,118503.83975170887
12.0,99.0,2.0,75.0,56447.07769987594,NR,1,60066.26535190709
12.0,98.0,2.0,43.0,76158.57530680539,NS,1,81041.59470441152
12.0,96.0,2.0,28.0,93654.17104990526,Ninguno,1,99658.94637640151
12.0,96.0,1.0,63.0,109873.06036061331,Ninguno,1,116917.73369981223
12.0,7.0,1.0,19.0,95544.00411014771,MORENA-PT-Partido Verde,1,101669.94887100148
12.0,1.0,2.0,18.0,80350.26377331025,PAN-PRI-PRD,1,85502.03946012228
12.0,7.0,2.0,36.0,49370.80960946827,MORENA-PT-Partido Verde,1,52536.291894652386
12.0,7.0,2.0,66.0,81547.72552206051,MORENA-PT-Partido Verde,1,86776.27823527415
12.0,4.0,1.0,36.0,616194.2015353569,MORENA-PT-Partido Verde,1,655702.401717257
12.0,2.0,2.0,25.0,80350.26377331025,PAN-PRI-PRD,1,85502.03946012228
12.0,7.0,2.0,68.0,81547.72552206051,MORENA-PT-Partido Verde,1,86776.27823527415
12.0,7.0,1.0,42.0,83377.06558155261,MORENA-PT-Partido Verde,1,88722.90913114721
12.0,7.0,1.0,22.0,94532.7913604443,MORENA-PT-Partido Verde,1,100593.900724207
12.0,5.0,1.0,29.0,80559.10032676265,MORENA-PT-Partido Verde,1,85724.2658772549
12.0,98.0,2.0,26.0,79499.85759736717,NS,1,84597.10823777117
12.0,2.0,1.0,87.0,60836.40913099193,PAN-PRI-PRD,1,64737.02524244894
21.0,98.0,2.0,64.0,81547.72552206051,NS,1,86776.27823527415
21.0,2.0,1.0,38.0,74698.4763518165,PAN-PRI-PRD,1,79487.87935112588
21.0,96.0,2.0,40.0,64648.438225811566,Ninguno,1,68793.46820582186
21.0,1.0,1.0,70.0,30140.022943059455,PAN-PRI-PRD,1,32072.49497371865
21.0,5.0,2.0,40.0,46765.910021399475,MORENA-PT-Partido Verde,1,49764.375326997055
21.0,7.0,1.0,74.0,35506.21283440943,MORENA-PT-Partido Verde,1,37782.74604564009
21.0,98.0,2.0,20.0,209645.40383104843,NS,1,223087.12814642573
21.0,7.0,2.0,42.0,65339.97947876253,MORENA-PT-Partido Verde,1,69529.34864630096
21.0,96.0,2.0,51.0,81461.03979971273,Ninguno,1,86684.03452996758
21.0,1.0,2.0,54.0,81461.03979971273,PAN-PRI-PRD,1,86684.03452996758
21.0,7.0,2.0,39.0,79549.73081842827,MORENA-PT-Partido Verde,1,84650.17915396878
21.0,98.0,2.0,64.0,81547.72552206051,NS,1,86776.27823527415
21.0,7.0,2.0,70.0,40833.14352409793,MORENA-PT-Partido Verde,1,43451.22075427412
21.0,7.0,2.0,48.0,64648.438225811566,MORENA-PT-Partido Verde,1,68793.46820582186
21.0,96.0,2.0,42.0,55092.20605941911,Ninguno,1,58624.52411764596
21.0,7.0,1.0,80.0,49083.21480342157,MORENA-PT-Partido Verde,1,52230.25752338379
21.0,7.0,1.0,49.0,120452.82654010996,MORENA-PT-Partido Verde,1,128175.8371941615
21.0,7.0,1.0,76.0,41665.080621061614,MORENA-PT-Partido Verde,1,44336.49872540327
21.0,1.0,1.0,52.0,117636.81159502408,PAN-PRI-PRD,1,125179.26929695686
21.0,1.0,2.0,51.0,104063.90348410333,PAN-PRI-PRD,1,110736.11416105492
21.0,7.0,1.0,42.0,97182.1322658512,MORENA-PT-Partido Verde,1,103413.10802981713
21.0,97.0,1.0,26.0,111363.5983693795,Ninguno,1,118503.83975170887
21.0,7.0,1.0,29.0,111363.5983693795,MORENA-PT-Partido Verde,1,118503.83975170887
21.0,5.0,1.0,24.0,69115.394306856,MORENA-PT-Partido Verde,1,73546.82976522674
21.0,7.0,1.0,29.0,207723.0850150639,MORENA-PT-Partido Verde,1,221041.55702393444
21.0,1.0,1.0,70.0,60836.40913099193,PAN-PRI-PRD,1,64737.02524244894
21.0,1.0,1.0,25.0,138030.10784507045,PAN-PRI-PRD,1,146880.11181830545
21.0,7.0,2.0,59.0,65723.30240580358,MORENA-PT-Partido Verde,1,69937.2488882504
21.0,2.0,1.0,53.0,91111.27533361022,PAN-PRI-PRD,1,96953.00915022084
21.0,7.0,1.0,80.0,44008.33358893255,MORENA-PT-Partido Verde,1,46829.99281385081
21.0,7.0,2.0,39.0,67527.07542095461,MORENA-PT-Partido Verde,1,71856.67347102042
21.0,7.0,2.0,25.0,80350.26377331025,MORENA-PT-Partido Verde,1,85502.03946012228
21.0,1.0,1.0,31.0,201290.6681112625,PAN-PRI-PRD,1,214196.71622186262
21.0,1.0,2.0,61.0,125019.77946190364,PAN-PRI-PRD,1,133035.60703926597
21.0,7.0,1.0,36.0,62982.93761840717,MORENA-PT-Partido Verde,1,67021.18157018731
21.0,7.0,1.0,64.0,35506.21283440943,MORENA-PT-Partido Verde,1,37782.74604564009
21.0,5.0,2.0,42.0,55092.20605941911,MORENA-PT-Partido Verde,1,58624.52411764596
21.0,98.0,1.0,54.0,91111.27533361022,NS,1,96953.00915022084
21.0,97.0,1.0,48.0,97182.1322658512,Ninguno,1,103413.10802981713
21.0,7.0,1.0,75.0,60836.40913099193,MORENA-PT-Partido Verde,1,64737.02524244894
21.0,1.0,1.0,49.0,82494.62452693915,PAN-PRI-PRD,1,87783.88906662498
21.0,7.0,2.0,52.0,40358.02973252817,MORENA-PT-Partido Verde,1,42945.644341115665
21.0,99.0,2.0,40.0,64648.438225811566,NR,1,68793.46820582186
21.0,1.0,2.0,48.0,65339.97947876253,PAN-PRI-PRD,1,69529.34864630096
21.0,96.0,1.0,30.0,195181.1165551284,Ninguno,1,207695.44175548374
21.0,7.0,1.0,84.0,60836.40913099193,MORENA-PT-Partido Verde,1,64737.02524244894
21.0,98.0,1.0,46.0,120452.82654010996,NS,1,128175.8371941615
21.0,7.0,1.0,58.0,91111.27533361022,MORENA-PT-Partido Verde,1,96953.00915022084
21.0,7.0,1.0,43.0,224676.9419636114,MORENA-PT-Partido Verde,1,239082.4355194383
21.0,1.0,2.0,23.0,79499.85759736717,PAN-PRI-PRD,1,84597.10823777117
29.0,7.0,1.0,68.0,35506.21283440943,MORENA-PT-Partido Verde,1,37782.74604564009
29.0,98.0,1.0,42.0,136370.6756673303,NS,1,145114.28269865466
29.0,1.0,2.0,60.0,55849.65659338966,PAN-PRI-PRD,1,59430.53970992026
29.0,96.0,2.0,64.0,56447.07769987594,Ninguno,1,60066.26535190709
29.0,6.0,1.0,26.0,80559.10032676265,Movimiento Ciudadano,1,85724.2658772549
29.0,7.0,2.0,70.0,81547.72552206051,MORENA-PT-Partido Verde,1,86776.27823527415
29.0,98.0,2.0,38.0,79549.73081842827,NS,1,84650.17915396878
29.0,7.0,1.0,22.0,95544.00411014771,MORENA-PT-Partido Verde,1,101669.94887100148
29.0,2.0,1.0,48.0,120452.82654010996,PAN-PRI-PRD,1,128175.8371941615
29.0,7.0,2.0,38.0,112822.11557434787,MORENA-PT-Partido Verde,1,120055.87193873819
13.0,5.0,1.0,35.0,75396.63900782923,MORENA-PT-Partido Verde,1,80230.80573569132
13.0,96.0,1.0,22.0,114375.36989621227,Ninguno,1,121708.7154526604
13.0,7.0,2.0,29.0,138959.0286851449,MORENA-PT-Partido Verde,1,147868.59178829603
13.0,6.0,2.0,43.0,91169.14559538767,Movimiento Ciudadano,1,97014.5898491968
13.0,5.0,2.0,53.0,48312.44641598568,MORENA-PT-Partido Verde,1,51410.070183824006
13.0,7.0,2.0,40.0,77390.40355442111,MORENA-PT-Partido Verde,1,82352.40343719776
13.0,99.0,2.0,39.0,81701.1125783053,NR,1,86939.49992889192
13.0,7.0,2.0,60.0,70617.49017125851,MORENA-PT-Partido Verde,1,75145.23472172285
13.0,7.0,2.0,30.0,81701.1125783053,MORENA-PT-Partido Verde,1,86939.49992889192
13.0,7.0,2.0,32.0,81701.1125783053,MORENA-PT-Partido Verde,1,86939.49992889192
13.0,98.0,1.0,77.0,36466.460189973885,NS,1,38804.561076871156
13.0,7.0,2.0,60.0,70617.49017125851,MORENA-PT-Partido Verde,1,75145.23472172285
13.0,7.0,2.0,69.0,67572.58554959222,MORENA-PT-Partido Verde,1,71905.10154868777
13.0,2.0,1.0,50.0,74698.15136045589,PAN-PRI-PRD,1,79487.53352246479
13.0,7.0,2.0,45.0,56582.14657849077,MORENA-PT-Partido Verde,1,60209.994370914945
13.0,2.0,2.0,49.0,77390.40355442111,PAN-PRI-PRD,1,82352.40343719776
13.0,7.0,1.0,27.0,82737.77996844098,MORENA-PT-Partido Verde,1,88042.63477793825
13.0,7.0,1.0,67.0,36080.50871322655,MORENA-PT-Partido Verde,1,38393.86375187364
13.0,6.0,2.0,24.0,96187.00017780089,Movimiento Ciudadano,1,102354.17158001824
13.0,7.0,1.0,75.0,163023.7455013016,MORENA-PT-Partido Verde,1,173476.25342107788
15.0,98.0,2.0,50.0,97516.70600366443,NS,1,103769.13345636125
15.0,1.0,2.0,50.0,124574.50956437217,PAN-PRI-PRD,1,132561.7880054349
15.0,7.0,1.0,72.0,36080.50871322655,MORENA-PT-Partido Verde,1,38393.86375187364
15.0,7.0,2.0,71.0,182088.46492693017,MORENA-PT-Partido Verde,1,193763.33545512235
15.0,6.0,1.0,29.0,248664.52799267627,Movimiento Ciudadano,1,264608.02101093804
15.0,7.0,2.0,24.0,95168.9821258945,MORENA-PT-Partido Verde,1,101270.88179903149
15.0,7.0,1.0,56.0,54613.770639501156,MORENA-PT-Partido Verde,1,58115.41310503802
15.0,7.0,1.0,24.0,114375.36989621227,MORENA-PT-Partido Verde,1,121708.7154526604
15.0,4.0,2.0,20.0,112113.05780954102,MORENA-PT-Partido Verde,1,119301.35188940687
15.0,96.0,1.0,48.0,144193.62804479842,Ninguno,1,153438.81520747158
15.0,7.0,1.0,69.0,111182.61628607189,MORENA-PT-Partido Verde,1,118311.25373516261
15.0,7.0,2.0,58.0,48312.44641598568,MORENA-PT-Partido Verde,1,51410.070183824006
15.0,7.0,2.0,37.0,68887.29634374571,MORENA-PT-Partido Verde,1,73304.10696474342
15.0,7.0,2.0,52.0,48312.44641598568,MORENA-PT-Partido Verde,1,51410.070183824006
15.0,2.0,2.0,56.0,70542.42335478147,PAN-PRI-PRD,1,75065.35488557603
15.0,7.0,1.0,66.0,36080.50871322655,MORENA-PT-Partido Verde,1,38393.86375187364
15.0,1.0,2.0,45.0,210775.42091556557,PAN-PRI-PRD,1,224289.59794320932
15.0,7.0,2.0,31.0,58476.09549260919,MORENA-PT-Partido Verde,1,62225.37661343346
15.0,7.0,2.0,21.0,95168.9821258945,MORENA-PT-Partido Verde,1,101270.88179903149
15.0,7.0,2.0,20.0,96187.00017780089,MORENA-PT-Partido Verde,1,102354.17158001824
15.0,98.0,1.0,26.0,114375.36989621227,NS,1,121708.7154526604
15.0,2.0,1.0,60.0,111650.20415379685,PAN-PRI-PRD,1,118808.82168876744
15.0,98.0,2.0,47.0,113000.00343859586,NS,1,120245.1653458055
15.0,1.0,2.0,47.0,78218.24500131712,PAN-PRI-PRD,1,83233.32315961365
15.0,7.0,2.0,43.0,81742.85625847174,MORENA-PT-Partido Verde,1,86983.9200666885
15.0,7.0,1.0,50.0,54035.75277543536,MORENA-PT-Partido Verde,1,57500.33477298124
15.0,7.0,1.0,64.0,36080.50871322655,MORENA-PT-Partido Verde,1,38393.86375187364
15.0,7.0,1.0,64.0,42504.35455758633,MORENA-PT-Partido Verde,1,45229.58394838451
15.0,1.0,2.0,40.0,144353.93263392706,PAN-PRI-PRD,1,153609.39796179812
15.0,7.0,1.0,22.0,96436.99763469415,MORENA-PT-Partido Verde,1,102620.19799263244
16.0,2.0,2.0,60.0,66857.41497793164,PAN-PRI-PRD,1,71144.07676087429
16.0,4.0,2.0,35.0,81701.1125783053,MORENA-PT-Partido Verde,1,86939.49992889192
16.0,7.0,1.0,45.0,116336.36698327164,MORENA-PT-Partido Verde,1,123795.444760631
16.0,7.0,2.0,34.0,59101.61149043428,MORENA-PT-Partido Verde,1,62890.99849216019
16.0,98.0,2.0,48.0,210775.42091556557,NS,1,224289.59794320932
16.0,2.0,1.0,18.0,113164.85089642456,PAN-PRI-PRD,1,120420.58224156001
16.0,98.0,1.0,43.0,238364.40975583243,NS,1,253647.4954995945
16.0,7.0,1.0,38.0,64001.656276990594,MORENA-PT-Partido Verde,1,68105.21687828167
16.0,5.0,2.0,39.0,118031.61784223291,MORENA-PT-Partido Verde,1,125599.38912908568
16.0,1.0,1.0,19.0,114375.36989621227,PAN-PRI-PRD,1,121708.7154526604
15.0,7.0,1.0,72.0,31042.445130738957,MORENA-PT-Partido Verde,1,33032.7772911277
15.0,98.0,1.0,72.0,95657.74953409037,NS,1,101790.98725058654
15.0,1.0,2.0,24.0,215922.39520293905,PAN-PRI-PRD,1,229766.5780793395
15.0,98.0,2.0,38.0,70292.8643409797,NS,1,74799.79502747889
15.0,7.0,1.0,54.0,46490.527724037296,MORENA-PT-Partido Verde,1,49471.336487422006
15.0,1.0,2.0,70.0,126396.52458142,PAN-PRI-PRD,1,134500.6242029622
15.0,7.0,1.0,67.0,45325.98675557022,MORENA-PT-Partido Verde,1,48232.12925694275
15.0,7.0,1.0,23.0,98404.68637875908,MORENA-PT-Partido Verde,1,104714.0480030684
15.0,1.0,1.0,54.0,143863.7396402251,PAN-PRI-PRD,1,153087.7755212194
15.0,7.0,2.0,50.0,42011.02285821049,MORENA-PT-Partido Verde,1,44704.621559387684
15.0,7.0,2.0,72.0,83989.3453245714,MORENA-PT-Partido Verde,1,89374.44609306588
15.0,7.0,2.0,20.0,96458.2698418615,MORENA-PT-Partido Verde,1,102642.83409874103
15.0,99.0,2.0,59.0,83900.06414569893,NR,1,89279.44051971097
15.0,99.0,1.0,59.0,169722.7791720762,NR,1,180604.80551742477
15.0,1.0,2.0,23.0,82756.0303831078,PAN-PRI-PRD,1,88062.05534486269
15.0,2.0,1.0,70.0,62657.91157384915,PAN-PRI-PRD,1,66675.31600133528
15.0,7.0,1.0,22.0,82971.11971014905,MORENA-PT-Partido Verde,1,88290.93544138629
15.0,7.0,1.0,59.0,46987.83467645482,MORENA-PT-Partido Verde,1,50000.5290086732
15.0,5.0,2.0,31.0,189418.8250910163,MORENA-PT-Partido Verde,1,201563.69247417158
15.0,7.0,2.0,30.0,70292.8643409797,MORENA-PT-Partido Verde,1,74799.79502747889
15.0,99.0,1.0,48.0,124059.30366336441,NR,1,132013.54891810182
15.0,1.0,1.0,25.0,114697.93498412649,PAN-PRI-PRD,1,122051.96227700326
15.0,2.0,2.0,43.0,150643.20908940028,PAN-PRI-PRD,1,160301.92065455014
15.0,7.0,2.0,18.0,185249.85288563615,MORENA-PT-Partido Verde,1,197127.4204661764
15.0,2.0,1.0,65.0,62657.91157384915,PAN-PRI-PRD,1,66675.31600133528
15.0,7.0,1.0,71.0,45325.98675557022,MORENA-PT-Partido Verde,1,48232.12925694275
15.0,99.0,2.0,67.0,138841.57709001147,NR,1,147743.60961088733
15.0,7.0,2.0,63.0,60756.89179815213,MORENA-PT-Partido Verde,1,64652.40953851778
15.0,5.0,1.0,64.0,45325.98675557022,MORENA-PT-Partido Verde,1,48232.12925694275
15.0,7.0,2.0,19.0,82756.0303831078,MORENA-PT-Partido Verde,1,88062.05534486269
15.0,2.0,1.0,70.0,140260.09763206443,PAN-PRI-PRD,1,149253.08068995917
15.0,3.0,1.0,64.0,45325.98675557022,PAN-PRI-PRD,1,48232.12925694275
15.0,2.0,2.0,54.0,187024.2329018429,PAN-PRI-PRD,1,199015.56747451707
15.0,99.0,2.0,36.0,69548.9030500875,NR,1,74008.13356100094
15.0,2.0,2.0,23.0,183289.21689530506,PAN-PRI-PRD,1,195041.07540718344
15.0,7.0,1.0,34.0,76120.76268012864,MORENA-PT-Partido Verde,1,81001.35766539785
15.0,98.0,1.0,48.0,124059.30366336441,NS,1,132013.54891810182
15.0,7.0,1.0,70.0,45325.98675557022,MORENA-PT-Partido Verde,1,48232.12925694275
15.0,7.0,2.0,37.0,69548.9030500875,MORENA-PT-Partido Verde,1,74008.13356100094
15.0,5.0,2.0,40.0,66584.07660153598,MORENA-PT-Partido Verde,1,70853.21289127354
15.0,1.0,1.0,71.0,31042.445130738957,PAN-PRI-PRD,1,33032.7772911277
15.0,3.0,2.0,28.0,223003.43272860654,PAN-PRI-PRD,1,237301.62677123112
15.0,7.0,2.0,72.0,83989.3453245714,MORENA-PT-Partido Verde,1,89374.44609306588
