estado,voto,genero,edad,ponderado,homo_pon,partido,rango_edad,total
NA,NA,Mujeres,68,109826.44847013456,111915.95754481795,NR,65-100,111915.95754481795
NA,NA,Hombres,46,18323.3709353692,18671.983226684948,MORENA-PT-Partido Verde,45-49,-18671.983226684948
NA,NA,Hombres,37,24787.353899756235,25258.94705088153,MORENA-PT-Partido Verde,35-39,-25258.94705088153
NA,NA,Hombres,28,17470.171453214087,17802.551151331092,MORENA-PT-Partido Verde,25-29,-17802.551151331092
NA,NA,Mujeres,30,22601.877923940257,23031.891182903128,MORENA-PT-Partido Verde,30-34,23031.891182903128
NA,NA,Mujeres,21,61992.0149782349,63171.447434253525,PAN-PRI-PRD,20-24,63171.447434253525
NA,NA,Mujeres,37,61450.610853658545,62619.7427960292,MORENA-PT-Partido Verde,35-39,62619.7427960292
NA,NA,Hombres,53,20778.075657740206,21173.390067393662,MORENA-PT-Partido Verde,50-54,-21173.390067393662
NA,NA,Mujeres,57,130022.57011226928,132496.32159879876,PAN-PRI-PRD,55-59,132496.32159879876
NA,NA,Mujeres,41,21940.64934526305,22358.082363902824,MORENA-PT-Partido Verde,40-44,22358.082363902824
NA,NA,Hombres,65,22067.722718432626,22487.573378451933,MORENA-PT-Partido Verde,65-100,-22487.573378451933
NA,NA,Mujeres,21,20139.389931568996,20522.55299116702,MORENA-PT-Partido Verde,20-24,20522.55299116702
NA,NA,Hombres,41,34471.37200580867,35127.20897064062,Movimiento Ciudadano,40-44,-35127.20897064062
NA,NA,Mujeres,46,29772.23172882484,30338.6649444803,MORENA-PT-Partido Verde,45-49,30338.6649444803
NA,NA,Hombres,48,31531.527258587255,32131.432047126076,NR,45-49,-32131.432047126076
NA,NA,Mujeres,26,38691.22932040676,39427.35141032058,MORENA-PT-Partido Verde,25-29,39427.35141032058
NA,NA,Hombres,25,33398.850268471804,34034.281912598424,NR,25-29,-34034.281912598424
NA,NA,Hombres,24,71779.57496063074,73145.22117196154,PAN-PRI-PRD,20-24,-73145.22117196154
NA,NA,Hombres,67,30050.532126241626,30622.26016125974,MORENA-PT-Partido Verde,65-100,-30622.26016125974
NA,NA,Mujeres,38,35288.90782472259,35960.29886178664,MORENA-PT-Partido Verde,35-39,35960.29886178664
NA,NA,Mujeres,51,62256.9243915189,63441.396896002494,PAN-PRI-PRD,50-54,63441.396896002494
NA,NA,Mujeres,75,54625.737809468024,55665.02275816778,NR,65-100,55665.02275816778
NA,NA,Hombres,45,48433.85487899147,49355.33582189088,PAN-PRI-PRD,45-49,-49355.33582189088
NA,NA,Hombres,34,71981.4823581481,73350.96996966288,PAN-PRI-PRD,30-34,-73350.96996966288
NA,NA,Hombres,43,59879.9416778834,61019.19076833793,PAN-PRI-PRD,40-44,-61019.19076833793
NA,NA,Mujeres,18,30218.450461709843,30793.37323616143,PAN-PRI-PRD,18-18,30793.37323616143
NA,NA,Mujeres,32,41863.363926663544,42659.83763623019,PAN-PRI-PRD,30-34,42659.83763623019
NA,NA,Hombres,24,32735.144858715114,33357.94913943409,Ninguno,20-24,-33357.94913943409
NA,NA,Mujeres,24,133488.7684217374,136028.46625291495,PAN-PRI-PRD,20-24,136028.46625291495
NA,NA,Hombres,50,93005.69698543352,94775.18193696746,Movimiento Ciudadano,50-54,-94775.18193696746
NA,NA,Mujeres,37,138700.00544101006,141338.84994581476,MORENA-PT-Partido Verde,35-39,141338.84994581476
NA,NA,Mujeres,80,171981.03533945966,175253.0698905266,MORENA-PT-Partido Verde,65-100,175253.0698905266
NA,NA,Hombres,26,103957.81946143786,105935.67461540876,MORENA-PT-Partido Verde,25-29,-105935.67461540876
NA,NA,Hombres,60,218355.95567120973,222510.29879385233,PAN-PRI-PRD,60-64,-222510.29879385233
NA,NA,Mujeres,45,67772.029061337,69061.42948997676,MORENA-PT-Partido Verde,45-49,69061.42948997676
NA,NA,Mujeres,28,231871.96363047443,236283.4562984022,MORENA-PT-Partido Verde,25-29,236283.4562984022
NA,NA,Hombres,18,104179.81453253148,106161.89326581362,PAN-PRI-PRD,18-18,-106161.89326581362
NA,NA,Hombres,36,132707.71391963225,135232.55175585684,Ninguno,35-39,-135232.55175585684
NA,NA,Mujeres,34,16696.269858126285,17013.925649312187,MORENA-PT-Partido Verde,30-34,17013.925649312187
NA,NA,Mujeres,42,28656.34890971986,29201.551836048096,MORENA-PT-Partido Verde,40-44,29201.551836048096
NA,NA,Mujeres,75,26257.56686029396,26757.131628143215,MORENA-PT-Partido Verde,65-100,26757.131628143215
NA,NA,Mujeres,48,21452.45621520604,21860.60108887107,MORENA-PT-Partido Verde,45-49,21860.60108887107
NA,NA,Hombres,74,21066.326251873576,21467.124788899033,MORENA-PT-Partido Verde,65-100,-21467.124788899033
NA,NA,Mujeres,20,14915.063302890483,15198.830651784976,MORENA-PT-Partido Verde,20-24,15198.830651784976
NA,NA,Hombres,39,28287.92371819637,28826.11715098499,PAN-PRI-PRD,35-39,-28826.11715098499
NA,NA,Hombres,45,38581.9609777064,39316.00417681724,PAN-PRI-PRD,45-49,-39316.00417681724
NA,NA,Hombres,50,19876.698266191142,20254.86347120772,Ninguno,50-54,-20254.86347120772
NA,NA,Hombres,65,21066.326251873576,21467.124788899033,MORENA-PT-Partido Verde,65-100,-21467.124788899033
NA,NA,Hombres,36,28287.92371819637,28826.11715098499,PAN-PRI-PRD,35-39,-28826.11715098499
NA,NA,Mujeres,28,230534.48494671416,234920.53134112727,MORENA-PT-Partido Verde,25-29,234920.53134112727
NA,NA,Mujeres,35,138057.07263364343,140683.6849853182,MORENA-PT-Partido Verde,35-39,140683.6849853182
NA,NA,Mujeres,70,226761.4947064727,231075.75786965605,MORENA-PT-Partido Verde,65-100,231075.75786965605
NA,NA,Hombres,83,219495.71404494467,223671.741702579,PAN-PRI-PRD,65-100,-223671.741702579
NA,NA,Hombres,35,100517.18956332003,102429.58482584504,MORENA-PT-Partido Verde,35-39,-102429.58482584504
NA,NA,Mujeres,24,194714.88997055765,198419.4487106147,PAN-PRI-PRD,20-24,198419.4487106147
NA,NA,Hombres,45,159878.29724819222,162920.07049679066,Ninguno,45-49,-162920.07049679066
NA,NA,Hombres,34,157982.29262167466,160987.99333102655,Movimiento Ciudadano,30-34,-160987.99333102655
NA,NA,Mujeres,23,108101.58769331269,110158.28033537956,MORENA-PT-Partido Verde,20-24,110158.28033537956
NA,NA,Hombres,21,117688.03044835184,119927.11047897236,MORENA-PT-Partido Verde,20-24,-119927.11047897236
NA,NA,Mujeres,69,43756.47199434136,44588.96313451667,MORENA-PT-Partido Verde,65-100,44588.96313451667
NA,NA,Hombres,30,31863.990648479034,32470.220737342646,MORENA-PT-Partido Verde,30-34,-32470.220737342646
NA,NA,Hombres,36,33764.3121876539,34406.696947420874,NR,35-39,-34406.696947420874
NA,NA,Hombres,24,26221.603710637817,26720.484259625337,MORENA-PT-Partido Verde,20-24,-26720.484259625337
NA,NA,Mujeres,35,44893.73870462885,45747.866974517296,Movimiento Ciudadano,35-39,45747.866974517296
NA,NA,Mujeres,33,44044.71060548199,44882.68564504622,PAN-PRI-PRD,30-34,44882.68564504622
NA,NA,Mujeres,54,27559.22761834967,28083.557203818033,MORENA-PT-Partido Verde,50-54,28083.557203818033
NA,NA,Hombres,61,32462.89308626508,33080.51762606502,MORENA-PT-Partido Verde,60-64,-33080.51762606502
NA,NA,Mujeres,24,33963.0328743852,34609.19840539659,PAN-PRI-PRD,20-24,34609.19840539659
NA,NA,Hombres,54,42018.86855584097,42818.30082719622,PAN-PRI-PRD,50-54,-42818.30082719622
NA,NA,Hombres,20,146109.77528043094,148889.59476472792,PAN-PRI-PRD,20-24,-148889.59476472792
NA,NA,Mujeres,64,153524.8814726525,156445.77746351247,MORENA-PT-Partido Verde,60-64,156445.77746351247
NA,NA,Hombres,33,203511.47094999888,207383.38952039529,PAN-PRI-PRD,30-34,-207383.38952039529
NA,NA,Hombres,35,72920.18396996372,74307.53090010012,MORENA-PT-Partido Verde,35-39,-74307.53090010012
NA,NA,Mujeres,39,79856.91884504394,81376.24100220494,MORENA-PT-Partido Verde,35-39,81376.24100220494
NA,NA,Hombres,45,115983.69292645845,118190.3469907664,NR,45-49,-118190.3469907664
NA,NA,Mujeres,46,121006.516292897,123308.73235662223,MORENA-PT-Partido Verde,45-49,123308.73235662223
NA,NA,Mujeres,18,146250.8318900853,149033.33505458885,PAN-PRI-PRD,18-18,149033.33505458885
NA,NA,Hombres,73,159233.14129961093,162262.64009858522,PAN-PRI-PRD,65-100,-162262.64009858522
NA,NA,Mujeres,34,156841.29494607524,159825.28754203033,PAN-PRI-PRD,30-34,159825.28754203033
NA,NA,Mujeres,20,62641.73781057862,63833.53160371705,MORENA-PT-Partido Verde,20-24,63833.53160371705
NA,NA,Hombres,74,118414.2792356104,120667.17655207228,Ninguno,65-100,-120667.17655207228
NA,NA,Mujeres,22,62641.73781057862,63833.53160371705,MORENA-PT-Partido Verde,20-24,63833.53160371705
NA,NA,Mujeres,50,156625.7381184094,159605.6296262041,PAN-PRI-PRD,50-54,159605.6296262041
NA,NA,Hombres,42,83667.66331327126,85259.48699678206,MORENA-PT-Partido Verde,40-44,-85259.48699678206
NA,NA,Mujeres,40,74981.56663725212,76408.1325155535,MORENA-PT-Partido Verde,40-44,76408.1325155535
NA,NA,Hombres,18,46448.86643652007,47332.58187373791,MORENA-PT-Partido Verde,18-18,-47332.58187373791
NA,NA,Hombres,18,46448.86643652007,47332.58187373791,MORENA-PT-Partido Verde,18-18,-47332.58187373791
NA,NA,Mujeres,63,306844.70610166155,312682.5967632388,Ninguno,60-64,312682.5967632388
NA,NA,Mujeres,34,77213.18283505514,78682.20644882438,MORENA-PT-Partido Verde,30-34,78682.20644882438
NA,NA,Hombres,42,83667.66331327126,85259.48699678206,MORENA-PT-Partido Verde,40-44,-85259.48699678206
NA,NA,Hombres,18,21025.094851342856,21425.10893811274,NR,18-18,-21425.10893811274
NA,NA,Hombres,36,34885.10101461715,35548.80940323095,Ninguno,35-39,-35548.80940323095
NA,NA,Mujeres,25,49074.6608400857,50008.33347168551,Ninguno,25-29,50008.33347168551
NA,NA,Mujeres,61,73713.75172649663,75116.1967231894,MORENA-PT-Partido Verde,60-64,75116.1967231894
NA,NA,Mujeres,29,39309.93170601758,40057.82495185304,MORENA-PT-Partido Verde,25-29,40057.82495185304
NA,NA,Hombres,77,47010.33229988221,47904.729936451506,MORENA-PT-Partido Verde,65-100,-47904.729936451506
NA,NA,Mujeres,37,45425.91742585505,46290.17069097776,NR,35-39,46290.17069097776
NA,NA,Hombres,51,42695.73146093116,43508.041424337855,MORENA-PT-Partido Verde,50-54,-43508.041424337855
NA,NA,Hombres,45,47579.865509306495,48485.09883095896,Ninguno,45-49,-48485.09883095896
NA,NA,Mujeres,63,92024.5141172387,93775.33152069496,NR,60-64,93775.33152069496
NA,NA,Mujeres,42,228875.24483267177,233229.72326396065,Ninguno,40-44,233229.72326396065
NA,NA,Mujeres,34,240175.28039548025,244744.7482685806,Movimiento Ciudadano,30-34,244744.7482685806
NA,NA,Mujeres,46,133075.59401108322,135607.4309700163,MORENA-PT-Partido Verde,45-49,135607.4309700163
NA,NA,Mujeres,57,222381.31721827513,226612.24507618535,Ninguno,55-59,226612.24507618535
NA,NA,Hombres,36,260581.80792734795,265539.5213010047,Ninguno,35-39,-265539.5213010047
NA,NA,Hombres,66,231920.0802052234,236332.4883176637,MORENA-PT-Partido Verde,65-100,-236332.4883176637
NA,NA,Hombres,54,324287.7472074293,330457.5013972212,PAN-PRI-PRD,50-54,-330457.5013972212
NA,NA,Hombres,33,312848.37886310165,318800.49272766145,Movimiento Ciudadano,30-34,-318800.49272766145
NA,NA,Mujeres,20,194850.10707634472,198557.2383968096,Movimiento Ciudadano,20-24,198557.2383968096
NA,NA,Hombres,24,202369.67552299003,206219.8708023267,MORENA-PT-Partido Verde,20-24,-206219.8708023267
NA,NA,Hombres,39,96557.03265074884,98394.08373232967,Ninguno,35-39,-98394.08373232967
NA,NA,Hombres,39,77344.40328798445,78815.92344362497,MORENA-PT-Partido Verde,35-39,-78815.92344362497
NA,NA,Mujeres,46,132502.92499769028,135023.86661113106,MORENA-PT-Partido Verde,45-49,135023.86661113106
NA,NA,Hombres,24,119859.54819568971,122139.9425554368,MORENA-PT-Partido Verde,20-24,-122139.9425554368
NA,NA,Hombres,29,143298.4342865129,146024.76644967138,MORENA-PT-Partido Verde,25-29,-146024.76644967138
NA,NA,Hombres,61,120872.27085308252,123171.9328228838,MORENA-PT-Partido Verde,60-64,-123171.9328228838
NA,NA,Mujeres,58,208837.6785652157,212810.93118857173,PAN-PRI-PRD,55-59,212810.93118857173
NA,NA,Mujeres,29,135831.73020124287,138416.004179315,Ninguno,25-29,138416.004179315
NA,NA,Mujeres,23,92124.16025153598,93876.87347794538,MORENA-PT-Partido Verde,20-24,93876.87347794538
NA,NA,Mujeres,42,176998.3824789634,180365.87484119393,MORENA-PT-Partido Verde,40-44,180365.87484119393
NA,NA,Hombres,28,52652.937054683105,53654.68837521692,MORENA-PT-Partido Verde,25-29,-53654.68837521692
NA,NA,Mujeres,25,50190.57203019795,51145.47549089912,MORENA-PT-Partido Verde,25-29,51145.47549089912
NA,NA,Mujeres,21,18765.700878575622,19122.72874230775,MORENA-PT-Partido Verde,20-24,19122.72874230775
NA,NA,Hombres,36,27320.056987127657,27839.836218730463,Ninguno,35-39,-27839.836218730463
NA,NA,Mujeres,37,41013.887606521006,41794.199558110486,PAN-PRI-PRD,35-39,41794.199558110486
NA,NA,Hombres,45,27881.79583852881,28412.26246323187,MORENA-PT-Partido Verde,45-49,-28412.26246323187
NA,NA,Mujeres,57,60324.592333635665,61472.30114934946,PAN-PRI-PRD,55-59,61472.30114934946
NA,NA,Mujeres,49,36315.128543749925,37006.043998974674,MORENA-PT-Partido Verde,45-49,37006.043998974674
NA,NA,Hombres,19,67888.00205132242,69179.60893039708,MORENA-PT-Partido Verde,19-19,-69179.60893039708
NA,NA,Hombres,64,38179.989281491464,38906.384746211304,MORENA-PT-Partido Verde,60-64,-38906.384746211304
NA,NA,Hombres,65,38885.09515004441,39624.9056448547,MORENA-PT-Partido Verde,65-100,-39624.9056448547
NA,NA,Mujeres,53,50808.098810006035,51774.75106007665,MORENA-PT-Partido Verde,50-54,51774.75106007665
NA,NA,Mujeres,82,117653.68977334628,119892.11645358484,PAN-PRI-PRD,65-100,119892.11645358484
NA,NA,Hombres,47,49394.516084637784,50334.27413960679,Movimiento Ciudadano,45-49,-50334.27413960679
NA,NA,Hombres,23,45391.708882683226,46255.31131130539,Movimiento Ciudadano,20-24,-46255.31131130539
NA,NA,Hombres,32,37649.35461836631,38365.654464413354,MORENA-PT-Partido Verde,30-34,-38365.654464413354
NA,NA,Mujeres,34,38301.000832225734,39029.698608792336,MORENA-PT-Partido Verde,30-34,39029.698608792336
NA,NA,Mujeres,20,26132.154943593683,26629.33368019392,MORENA-PT-Partido Verde,20-24,26629.33368019392
NA,NA,Mujeres,36,33373.50440547246,34008.45383050267,MORENA-PT-Partido Verde,35-39,34008.45383050267
NA,NA,Hombres,41,70600.77236497372,71943.99120334294,Movimiento Ciudadano,40-44,-71943.99120334294
NA,NA,Mujeres,56,57380.48993131454,58472.18556648631,MORENA-PT-Partido Verde,55-59,58472.18556648631
NA,NA,Hombres,60,131748.65507177744,134255.2462816778,PAN-PRI-PRD,60-64,-134255.2462816778
NA,NA,Mujeres,36,134862.02967826137,137427.85456623984,PAN-PRI-PRD,35-39,137427.85456623984
NA,NA,Mujeres,71,93854.88942877988,95640.53073737756,PAN-PRI-PRD,65-100,95640.53073737756
NA,NA,Mujeres,25,87136.33204962278,88794.14907902283,PAN-PRI-PRD,25-29,88794.14907902283
NA,NA,Mujeres,40,21873.3651212567,22289.51802022947,MORENA-PT-Partido Verde,40-44,22289.51802022947
NA,NA,Hombres,54,22174.30181049517,22596.18019683303,MORENA-PT-Partido Verde,50-54,-22596.18019683303
NA,NA,Hombres,44,27013.268665354084,27527.211079038418,MORENA-PT-Partido Verde,40-44,-27527.211079038418
NA,NA,Hombres,55,149557.25632553053,152402.66604814332,MORENA-PT-Partido Verde,55-59,-152402.66604814332
NA,NA,Hombres,33,37383.28568132632,38094.52341832604,Movimiento Ciudadano,30-34,-38094.52341832604
NA,NA,Hombres,35,38266.7595240793,38994.80584077355,NR,35-39,-38994.80584077355
NA,NA,Hombres,67,48931.025130216825,49861.965012798515,PAN-PRI-PRD,65-100,-49861.965012798515
NA,NA,Hombres,24,32768.1950342608,33391.62811289399,MORENA-PT-Partido Verde,20-24,-33391.62811289399
NA,NA,Hombres,34,82565.33915057372,84136.19050571295,PAN-PRI-PRD,30-34,-84136.19050571295
NA,NA,Mujeres,35,171665.6201571995,174931.6537595441,PAN-PRI-PRD,35-39,174931.6537595441
NA,NA,Mujeres,41,25252.327610538847,25732.76714431334,PAN-PRI-PRD,40-44,25732.76714431334
NA,NA,Mujeres,27,67663.52623067565,68950.8623328034,PAN-PRI-PRD,25-29,68950.8623328034
NA,NA,Mujeres,55,44623.970248213926,45472.966023647765,PAN-PRI-PRD,55-59,45472.966023647765
NA,NA,Mujeres,24,101193.6627317564,103118.92827137694,PAN-PRI-PRD,20-24,103118.92827137694
NA,NA,Hombres,46,51187.33225421285,52161.19963082295,PAN-PRI-PRD,45-49,-52161.19963082295
NA,NA,Hombres,27,48803.8731447378,49732.393890297186,PAN-PRI-PRD,25-29,-49732.393890297186
NA,NA,Mujeres,58,108254.87834662329,110314.48742836036,NR,55-59,110314.48742836036
NA,NA,Mujeres,23,74559.37684673618,75977.9103301927,MORENA-PT-Partido Verde,20-24,75977.9103301927
NA,NA,Mujeres,34,91903.0505498302,93651.55704157188,MORENA-PT-Partido Verde,30-34,93651.55704157188
NA,NA,Mujeres,43,89246.86764551148,90944.83878479563,MORENA-PT-Partido Verde,40-44,90944.83878479563
NA,NA,Mujeres,18,50255.886064189355,51212.032160600145,MORENA-PT-Partido Verde,18-18,51212.032160600145
NA,NA,Hombres,43,99585.50092789026,101480.17029755768,MORENA-PT-Partido Verde,40-44,-101480.17029755768
NA,NA,Hombres,24,98513.24238395406,100387.51144031654,MORENA-PT-Partido Verde,20-24,-100387.51144031654
NA,NA,Hombres,27,124625.75248685582,126996.82652583242,MORENA-PT-Partido Verde,25-29,-126996.82652583242
NA,NA,Hombres,50,69880.99781503512,71210.52254351758,MORENA-PT-Partido Verde,50-54,-71210.52254351758
NA,NA,Hombres,58,149475.92329311464,152319.78560969114,Ninguno,55-59,-152319.78560969114
NA,NA,Mujeres,23,19525.7964276126,19897.285530595043,MORENA-PT-Partido Verde,20-24,19897.285530595043
NA,NA,Mujeres,40,37514.96214309676,38228.70509778879,MORENA-PT-Partido Verde,40-44,38228.70509778879
NA,NA,Mujeres,34,21857.63209513693,22273.4856645647,MORENA-PT-Partido Verde,30-34,22273.4856645647
NA,NA,Hombres,42,36815.70728472063,37516.14652803488,MORENA-PT-Partido Verde,40-44,-37516.14652803488
NA,NA,Hombres,20,45741.14678185731,46611.39746025476,PAN-PRI-PRD,20-24,-46611.39746025476
NA,NA,Mujeres,53,50329.35649956296,51286.90041174193,NR,50-54,51286.90041174193
NA,NA,Hombres,30,35173.43350269513,35842.62757675864,MORENA-PT-Partido Verde,30-34,-35842.62757675864
NA,NA,Mujeres,55,25864.52531608167,26356.612250633032,MORENA-PT-Partido Verde,55-59,26356.612250633032
NA,NA,Hombres,45,22358.740396858313,22784.127829562472,MORENA-PT-Partido Verde,45-49,-22784.127829562472
NA,NA,Hombres,37,20855.07064780236,21251.849929831107,Movimiento Ciudadano,35-39,-21251.849929831107
NA,NA,Hombres,18,17183.936324892275,17510.870240991808,MORENA-PT-Partido Verde,18-18,-17510.870240991808
NA,NA,Mujeres,37,37126.875196753346,37833.23458211899,MORENA-PT-Partido Verde,35-39,37833.23458211899
NA,NA,Mujeres,77,74636.92207135064,76056.93089569987,NR,65-100,76056.93089569987
NA,NA,Hombres,70,47965.947703848935,48878.52645331326,MORENA-PT-Partido Verde,65-100,-48878.52645331326
NA,NA,Mujeres,33,38015.760189463945,38739.03110465223,MORENA-PT-Partido Verde,30-34,38739.03110465223
NA,NA,Hombres,18,17183.936324892275,17510.870240991808,MORENA-PT-Partido Verde,18-18,-17510.870240991808
NA,NA,Mujeres,24,61146.06619470017,62309.4040060814,PAN-PRI-PRD,20-24,62309.4040060814
NA,NA,Mujeres,49,48845.12755735789,49774.4331909906,MORENA-PT-Partido Verde,45-49,49774.4331909906
NA,NA,Hombres,48,38887.30990465144,39627.16253639608,MORENA-PT-Partido Verde,45-49,-39627.16253639608
NA,NA,Hombres,30,77825.67380732739,79306.35040143563,Movimiento Ciudadano,30-34,-79306.35040143563
NA,NA,Hombres,67,61569.61941938987,62741.015565707065,MORENA-PT-Partido Verde,65-100,-62741.015565707065
NA,NA,Mujeres,54,68970.68387579043,70282.88937686129,MORENA-PT-Partido Verde,50-54,70282.88937686129
NA,NA,Mujeres,27,107949.70983281329,110003.51291437648,MORENA-PT-Partido Verde,25-29,110003.51291437648
NA,NA,Hombres,35,247328.3513582736,252033.91037241343,PAN-PRI-PRD,35-39,-252033.91037241343
NA,NA,Mujeres,35,167075.16404227153,170253.86167188195,MORENA-PT-Partido Verde,35-39,170253.86167188195
NA,NA,Hombres,21,88652.13780903474,90338.79388343597,MORENA-PT-Partido Verde,20-24,-90338.79388343597
NA,NA,Mujeres,77,153482.9604887403,156403.05890963852,MORENA-PT-Partido Verde,65-100,156403.05890963852
NA,NA,Hombres,45,159191.38457049316,162220.08892454428,PAN-PRI-PRD,45-49,-162220.08892454428
NA,NA,Hombres,27,74642.37507930289,76062.4876501518,MORENA-PT-Partido Verde,25-29,-76062.4876501518
NA,NA,Mujeres,19,140149.85221427,142816.2808577938,MORENA-PT-Partido Verde,19-19,142816.2808577938
NA,NA,Mujeres,64,8665.414176249382,8830.278485433406,MORENA-PT-Partido Verde,60-64,8830.278485433406
NA,NA,Hombres,30,18742.275841134066,19098.858030541007,MORENA-PT-Partido Verde,30-34,-19098.858030541007
NA,NA,Mujeres,24,12805.744997498072,13049.38139613506,MORENA-PT-Partido Verde,20-24,13049.38139613506
NA,NA,Hombres,65,14031.886306782832,14298.850723654805,MORENA-PT-Partido Verde,65-100,-14298.850723654805
NA,NA,Hombres,24,20204.067043459185,20588.460620970713,MORENA-PT-Partido Verde,20-24,-20588.460620970713
NA,NA,Mujeres,52,19623.168715530817,19996.510380278316,NR,50-54,19996.510380278316
NA,NA,Mujeres,40,17416.586172727242,17747.946381172987,Ninguno,40-44,17747.946381172987
NA,NA,Mujeres,32,21333.9678300628,21739.858396505388,PAN-PRI-PRD,30-34,21739.858396505388
NA,NA,Hombres,54,17992.434253168107,18334.75029061935,Movimiento Ciudadano,50-54,-18334.75029061935
NA,NA,Hombres,18,17029.287181730615,17353.278812137316,Movimiento Ciudadano,18-18,-17353.278812137316
NA,NA,Mujeres,57,35133.63519610057,35802.072085315216,Ninguno,55-59,35802.072085315216
NA,NA,Mujeres,50,38119.51859592837,38844.7635723278,MORENA-PT-Partido Verde,50-54,38844.7635723278
NA,NA,Hombres,72,30859.165473183293,31446.278205968316,MORENA-PT-Partido Verde,65-100,-31446.278205968316
NA,NA,Mujeres,20,109217.62740920912,111295.5533256517,PAN-PRI-PRD,20-24,111295.5533256517
NA,NA,Mujeres,42,47490.08625333509,48393.61147486519,PAN-PRI-PRD,40-44,48393.61147486519
NA,NA,Mujeres,28,51279.66803339267,52255.29214939661,MORENA-PT-Partido Verde,25-29,52255.29214939661
NA,NA,Hombres,43,25832.00321450843,26323.4713980457,MORENA-PT-Partido Verde,40-44,-26323.4713980457
NA,NA,Hombres,54,36606.845676240395,37303.31121165139,MORENA-PT-Partido Verde,50-54,-37303.31121165139
NA,NA,Hombres,34,89112.2052985287,90807.61441199887,PAN-PRI-PRD,30-34,-90807.61441199887
NA,NA,Hombres,24,46684.531270629166,47572.73036197871,MORENA-PT-Partido Verde,20-24,-47572.73036197871
NA,NA,Mujeres,21,48175.35839116826,49091.921295065185,MORENA-PT-Partido Verde,20-24,49091.921295065185
NA,NA,Hombres,36,74469.6904448897,75886.51759482505,PAN-PRI-PRD,35-39,-75886.51759482505
NA,NA,Mujeres,32,30058.91400081415,30630.80150564328,MORENA-PT-Partido Verde,30-34,30630.80150564328
NA,NA,Mujeres,45,26828.281426520116,27338.704355420698,Ninguno,45-49,27338.704355420698
NA,NA,Mujeres,40,15869.166402130111,16171.086091483712,MORENA-PT-Partido Verde,40-44,16171.086091483712
NA,NA,Hombres,71,29081.109432201378,29634.39366297545,NR,65-100,-29634.39366297545
NA,NA,Mujeres,64,21239.36256118817,21643.453209937157,MORENA-PT-Partido Verde,60-64,21643.453209937157
NA,NA,Hombres,45,24368.79948669597,24832.4294080481,MORENA-PT-Partido Verde,45-49,-24832.4294080481
NA,NA,Hombres,22,79609.59210966469,81124.20873855647,PAN-PRI-PRD,20-24,-81124.20873855647
NA,NA,Hombres,47,30562.41464499508,31143.881528742317,MORENA-PT-Partido Verde,45-49,-31143.881528742317
NA,NA,Mujeres,32,123567.17226984496,125918.10623327024,PAN-PRI-PRD,30-34,125918.10623327024
NA,NA,Hombres,37,109484.66211868273,111567.66851852862,MORENA-PT-Partido Verde,35-39,-111567.66851852862
NA,NA,Hombres,92,61569.61941938987,62741.015565707065,MORENA-PT-Partido Verde,65-100,-62741.015565707065
NA,NA,Mujeres,51,68970.68387579043,70282.88937686129,MORENA-PT-Partido Verde,50-54,70282.88937686129
NA,NA,Mujeres,55,160585.776806284,163641.01024573247,MORENA-PT-Partido Verde,55-59,163641.01024573247
NA,NA,Mujeres,23,56189.512132562515,57258.54875478336,MORENA-PT-Partido Verde,20-24,57258.54875478336
NA,NA,Hombres,28,74642.37507930289,76062.4876501518,MORENA-PT-Partido Verde,25-29,-76062.4876501518
NA,NA,Mujeres,42,61215.08083268496,62379.73168581855,MORENA-PT-Partido Verde,40-44,62379.73168581855
NA,NA,Hombres,45,126881.45120119416,129295.4411588681,PAN-PRI-PRD,45-49,-129295.4411588681
NA,NA,Hombres,50,62057.28612003468,63237.960395715185,MORENA-PT-Partido Verde,50-54,-63237.960395715185
NA,NA,Hombres,54,22879.05656468684,23314.34330096975,MORENA-PT-Partido Verde,50-54,-23314.34330096975
NA,NA,Mujeres,44,67887.45702944322,69179.05353917445,MORENA-PT-Partido Verde,40-44,69179.05353917445
NA,NA,Mujeres,57,91567.546452842,93309.66979312044,PAN-PRI-PRD,55-59,93309.66979312044
NA,NA,Hombres,67,32109.892540232155,32720.80104892503,MORENA-PT-Partido Verde,65-100,-32720.80104892503
NA,NA,Mujeres,18,66623.02603453444,67890.56604353224,PAN-PRI-PRD,18-18,67890.56604353224
NA,NA,Hombres,44,103523.32237671736,105492.91098274746,PAN-PRI-PRD,40-44,-105492.91098274746
NA,NA,Mujeres,37,35059.44652573289,35726.47193436038,Movimiento Ciudadano,35-39,35726.47193436038
NA,NA,Hombres,32,38812.19812316816,39550.62171162485,Ninguno,30-34,-39550.62171162485
NA,NA,Mujeres,30,56946.23369487673,58029.667364379806,PAN-PRI-PRD,30-34,58029.667364379806
NA,NA,Hombres,28,255788.25655454153,260654.76995557817,PAN-PRI-PRD,25-29,-260654.76995557817
NA,NA,Hombres,38,47061.304715365965,47956.672130401144,MORENA-PT-Partido Verde,35-39,-47956.672130401144
NA,NA,Hombres,52,96656.2609378214,98495.19989258028,PAN-PRI-PRD,50-54,-98495.19989258028
NA,NA,Mujeres,69,106167.82906938127,108187.73088146836,MORENA-PT-Partido Verde,65-100,108187.73088146836
NA,NA,Mujeres,30,133615.7603798125,136157.87430340232,PAN-PRI-PRD,30-34,136157.87430340232
