estado,voto,genero,edad,ponderado,homo_pon,partido,rango_edad,total
NA,NA,Mujeres,61,42558.529281639174,52490.32583592856,MORENA-PT-Partido Verde,60-64,52490.32583592856
NA,NA,Hombres,58,33787.829829731476,41672.82626978981,MORENA-PT-Partido Verde,55-59,-41672.82626978981
NA,NA,Hombres,63,32559.931906464397,40158.37633053039,MORENA-PT-Partido Verde,60-64,-40158.37633053039
NA,NA,Hombres,58,12248.023822840514,15106.31998236082,PAN-PRI-PRD,55-59,-15106.31998236082
NA,NA,Hombres,49,38823.24316212084,47883.34366776123,MORENA-PT-Partido Verde,45-49,-47883.34366776123
NA,NA,Hombres,58,12248.023822840514,15106.31998236082,PAN-PRI-PRD,55-59,-15106.31998236082
NA,NA,Hombres,65,9290.49237530752,11458.595496308442,PAN-PRI-PRD,65-100,-11458.595496308442
NA,NA,Mujeres,37,9290.49237530752,11458.595496308442,MORENA-PT-Partido Verde,35-39,11458.595496308442
NA,NA,Hombres,54,9290.49237530752,11458.595496308442,MORENA-PT-Partido Verde,50-54,-11458.595496308442
NA,NA,Hombres,50,9290.49237530752,11458.595496308442,MORENA-PT-Partido Verde,50-54,-11458.595496308442
NA,NA,Hombres,35,40195.59966459581,49575.96418811,MORENA-PT-Partido Verde,35-39,-49575.96418811
NA,NA,Hombres,60,20162.29026944428,24867.522532041316,PAN-PRI-PRD,60-64,-24867.522532041316
NA,NA,Hombres,47,20162.29026944428,24867.522532041316,PAN-PRI-PRD,45-49,-24867.522532041316
NA,NA,Hombres,57,33354.45409210781,41138.31452652179,MORENA-PT-Partido Verde,55-59,-41138.31452652179
NA,NA,Hombres,62,34711.33288966764,42811.84534175383,MORENA-PT-Partido Verde,60-64,-42811.84534175383
NA,NA,Hombres,49,32100.75999398217,39592.04841206783,MORENA-PT-Partido Verde,45-49,-39592.04841206783
NA,NA,Hombres,64,32833.37135996505,40495.62778759236,MORENA-PT-Partido Verde,60-64,-40495.62778759236
NA,NA,Hombres,54,16060.698466934507,19808.75067611173,MORENA-PT-Partido Verde,50-54,-19808.75067611173
NA,NA,Hombres,38,15134.615789512489,18666.54998662825,PAN-PRI-PRD,35-39,-18666.54998662825
NA,NA,Hombres,56,13460.44404119246,16601.68021650353,MORENA-PT-Partido Verde,55-59,-16601.68021650353
NA,NA,Hombres,60,36904.00775264456,45516.22023328852,PAN-PRI-PRD,60-64,-45516.22023328852
NA,NA,Mujeres,63,9889.221593774517,12197.048922573387,PAN-PRI-PRD,60-64,12197.048922573387
NA,NA,Hombres,42,50101.3308102798,61793.3754628079,Movimiento Ciudadano,40-44,-61793.3754628079
NA,NA,Hombres,58,51514.96119252845,63536.9018634679,PAN-PRI-PRD,55-59,-63536.9018634679
NA,NA,Hombres,50,10584.170544463906,13054.17668231391,PAN-PRI-PRD,50-54,-13054.17668231391
NA,NA,Mujeres,63,9889.221593774517,12197.048922573387,MORENA-PT-Partido Verde,60-64,12197.048922573387
NA,NA,Hombres,56,10584.170544463906,13054.17668231391,NR,55-59,-13054.17668231391
NA,NA,Hombres,32,10584.170544463906,13054.17668231391,MORENA-PT-Partido Verde,30-34,-13054.17668231391
NA,NA,Mujeres,25,38121.58720596822,47017.94370247014,MORENA-PT-Partido Verde,25-29,47017.94370247014
NA,NA,Hombres,57,50240.63015451597,61965.18280885833,PAN-PRI-PRD,55-59,-61965.18280885833
NA,NA,Hombres,55,38085.47256116624,46973.40105719779,MORENA-PT-Partido Verde,55-59,-46973.40105719779
NA,NA,Hombres,57,49920.75758626993,61570.66223644621,MORENA-PT-Partido Verde,55-59,-61570.66223644621
NA,NA,Hombres,53,46066.80906240225,56817.325662384064,PAN-PRI-PRD,50-54,-56817.325662384064
NA,NA,Hombres,61,32074.96381912362,39560.2322368733,MORENA-PT-Partido Verde,60-64,-39560.2322368733
NA,NA,Hombres,48,39117.31955550833,48246.04806497883,MORENA-PT-Partido Verde,45-49,-48246.04806497883
NA,NA,Hombres,50,38591.07758839387,47596.99809101051,PAN-PRI-PRD,50-54,-47596.99809101051
NA,NA,Hombres,63,12248.023822840514,15106.31998236082,MORENA-PT-Partido Verde,60-64,-15106.31998236082
NA,NA,Hombres,60,35046.68316282881,43225.455619282664,MORENA-PT-Partido Verde,60-64,-43225.455619282664
NA,NA,Hombres,81,31512.607207207184,38866.63961763264,PAN-PRI-PRD,65-100,-38866.63961763264
NA,NA,Hombres,60,26915.72884741321,33196.99719796816,PAN-PRI-PRD,60-64,-33196.99719796816
NA,NA,Hombres,72,13634.138285240044,16815.909129480006,PAN-PRI-PRD,65-100,-16815.909129480006
NA,NA,Hombres,58,46696.23572895093,57593.64033713049,MORENA-PT-Partido Verde,55-59,-57593.64033713049
NA,NA,Hombres,56,46851.01277810224,57784.53738829766,MORENA-PT-Partido Verde,55-59,-57784.53738829766
NA,NA,Hombres,60,10086.304369693851,12440.124501059565,PAN-PRI-PRD,60-64,-12440.124501059565
NA,NA,Hombres,56,13634.138285240044,16815.909129480006,PAN-PRI-PRD,55-59,-16815.909129480006
NA,NA,Hombres,62,10086.304369693851,12440.124501059565,MORENA-PT-Partido Verde,60-64,-12440.124501059565
NA,NA,Hombres,45,26317.257590694804,32458.86193345516,MORENA-PT-Partido Verde,45-49,-32458.86193345516
NA,NA,Hombres,56,13634.138285240044,16815.909129480006,PAN-PRI-PRD,55-59,-16815.909129480006
NA,NA,Hombres,59,38802.60622223399,47857.89072760561,MORENA-PT-Partido Verde,55-59,-47857.89072760561
NA,NA,Hombres,38,37930.695512014936,46782.50400603065,MORENA-PT-Partido Verde,35-39,-46782.50400603065
NA,NA,Hombres,53,29557.257152928934,36454.97353788759,MORENA-PT-Partido Verde,50-54,-36454.97353788759
NA,NA,Hombres,45,30908.976715517067,38122.14111808074,MORENA-PT-Partido Verde,45-49,-38122.14111808074
NA,NA,Hombres,61,10086.304369693851,12440.124501059565,MORENA-PT-Partido Verde,60-64,-12440.124501059565
NA,NA,Hombres,56,34107.702397977526,42067.346842201936,MORENA-PT-Partido Verde,55-59,-42067.346842201936
NA,NA,Hombres,60,15325.507483465772,18901.989683067743,PAN-PRI-PRD,60-64,-18901.989683067743
NA,NA,Mujeres,50,47248.273870923935,58274.50648629334,MORENA-PT-Partido Verde,50-54,58274.50648629334
NA,NA,Hombres,48,18101.175898245976,22325.410133998714,MORENA-PT-Partido Verde,45-49,-22325.410133998714
NA,NA,Hombres,60,15325.507483465772,18901.989683067743,PAN-PRI-PRD,60-64,-18901.989683067743
NA,NA,Hombres,51,22463.309066827125,27705.525359393017,MORENA-PT-Partido Verde,50-54,-27705.525359393017
NA,NA,Hombres,55,15903.34180029734,19614.672007425117,MORENA-PT-Partido Verde,55-59,-19614.672007425117
NA,NA,Mujeres,33,30191.843054449324,37237.65144767293,MORENA-PT-Partido Verde,30-34,37237.65144767293
NA,NA,Mujeres,49,34788.72141424329,42907.29386733741,Movimiento Ciudadano,45-49,42907.29386733741
NA,NA,Hombres,60,32074.96381912362,39560.2322368733,PAN-PRI-PRD,60-64,-39560.2322368733
NA,NA,Hombres,71,29144.518355192107,35945.91473477518,PAN-PRI-PRD,65-100,-35945.91473477518
NA,NA,Mujeres,59,5981.02739934714,7376.807477245039,PAN-PRI-PRD,55-59,7376.807477245039
NA,NA,Hombres,60,15134.615789512489,18666.54998662825,PAN-PRI-PRD,60-64,-18666.54998662825
NA,NA,Hombres,51,20368.6596683127,25122.05193359752,PAN-PRI-PRD,50-54,-25122.05193359752
NA,NA,Hombres,49,14734.775079204932,18173.399271113103,PAN-PRI-PRD,45-49,-18173.399271113103
NA,NA,Hombres,43,42352.15988277076,52235.79643437236,PAN-PRI-PRD,40-44,-52235.79643437236
NA,NA,Hombres,53,14734.775079204932,18173.399271113103,MORENA-PT-Partido Verde,50-54,-18173.399271113103
NA,NA,Hombres,55,14734.775079204932,18173.399271113103,PAN-PRI-PRD,55-59,-18173.399271113103
NA,NA,Hombres,54,41758.84786102406,51504.02440489827,MORENA-PT-Partido Verde,50-54,-51504.02440489827
NA,NA,Hombres,61,29629.486442532885,36544.058828432266,MORENA-PT-Partido Verde,60-64,-36544.058828432266
NA,NA,Hombres,45,20683.373001587035,25510.20927097074,MORENA-PT-Partido Verde,45-49,-25510.20927097074
NA,NA,Hombres,52,36197.192561520234,44644.45703295851,MORENA-PT-Partido Verde,50-54,-44644.45703295851
NA,NA,Hombres,51,45060.75824291872,55576.49482979757,MORENA-PT-Partido Verde,50-54,-55576.49482979757
NA,NA,Hombres,59,15673.755844056226,19331.50804819384,PAN-PRI-PRD,55-59,-19331.50804819384
NA,NA,Hombres,42,5130.8591793660025,6328.237246191168,PAN-PRI-PRD,40-44,-6328.237246191168
NA,NA,Hombres,68,41619.54851678788,51332.21705884783,MORENA-PT-Partido Verde,65-100,-51332.21705884783
NA,NA,Mujeres,29,5130.8591793660025,6328.237246191168,PAN-PRI-PRD,25-29,6328.237246191168
NA,NA,Hombres,60,5130.8591793660025,6328.237246191168,MORENA-PT-Partido Verde,60-64,-6328.237246191168
NA,NA,Hombres,56,5130.8591793660025,6328.237246191168,MORENA-PT-Partido Verde,55-59,-6328.237246191168
NA,NA,Hombres,54,14494.870653020396,17877.50884180401,PAN-PRI-PRD,50-54,-17877.50884180401
NA,NA,Mujeres,41,26920.88808238492,33203.36043300706,MORENA-PT-Partido Verde,40-44,33203.36043300706
NA,NA,Mujeres,42,14494.870653020396,17877.50884180401,PAN-PRI-PRD,40-44,17877.50884180401
NA,NA,Hombres,52,36542.861304624836,45070.79378056516,PAN-PRI-PRD,50-54,-45070.79378056516
NA,NA,Hombres,59,28644.072562936195,35328.68093600138,PAN-PRI-PRD,55-59,-35328.68093600138
NA,NA,Hombres,23,25220.92015920634,31106.67448768781,MORENA-PT-Partido Verde,20-24,-31106.67448768781
NA,NA,Mujeres,37,46113.24217714765,56874.59477773422,PAN-PRI-PRD,35-39,56874.59477773422
NA,NA,Hombres,50,43064.1343088668,53113.92286974128,PAN-PRI-PRD,50-54,-53113.92286974128
NA,NA,Mujeres,61,46397.000100591715,57224.572704873994,PAN-PRI-PRD,60-64,57224.572704873994
NA,NA,Hombres,52,40721.84163171027,50225.01416207833,MORENA-PT-Partido Verde,50-54,-50225.01416207833
NA,NA,Hombres,66,34102.543163005816,42060.983607163034,PAN-PRI-PRD,65-100,-42060.983607163034
NA,NA,Hombres,41,46427.955510421976,57262.75211510742,MORENA-PT-Partido Verde,40-44,-57262.75211510742
NA,NA,Hombres,60,33498.912671315695,41316.48510761112,PAN-PRI-PRD,60-64,-41316.48510761112
NA,NA,Mujeres,69,45194.8983521832,55741.93894080911,MORENA-PT-Partido Verde,65-100,55741.93894080911
NA,NA,Mujeres,55,16715.92130834173,20616.881526052683,MORENA-PT-Partido Verde,55-59,20616.881526052683
NA,NA,Hombres,55,12127.641673500604,14957.8444981197,MORENA-PT-Partido Verde,55-59,-14957.8444981197
NA,NA,Hombres,60,16602.418138964098,20476.890355196763,MORENA-PT-Partido Verde,60-64,-20476.890355196763
NA,NA,Hombres,75,31058.59452969667,38306.67493420899,PAN-PRI-PRD,65-100,-38306.67493420899
NA,NA,Mujeres,50,31755.091250877576,39165.71166446119,MORENA-PT-Partido Verde,50-54,39165.71166446119
NA,NA,Hombres,55,9121.527429984004,11250.1995487843,PAN-PRI-PRD,55-59,-11250.1995487843
NA,NA,Hombres,56,38106.10950105309,46998.85399735343,MORENA-PT-Partido Verde,55-59,-46998.85399735343
NA,NA,Hombres,58,20399.61507814296,25160.23134383095,MORENA-PT-Partido Verde,55-59,-25160.23134383095
NA,NA,Mujeres,50,9121.527429984004,11250.1995487843,PAN-PRI-PRD,50-54,11250.1995487843
NA,NA,Hombres,60,27952.735076727004,34476.0074407881,PAN-PRI-PRD,60-64,-34476.0074407881
NA,NA,Hombres,59,11695.9856808675,14425.45383319797,MORENA-PT-Partido Verde,55-59,-14425.45383319797
NA,NA,Hombres,46,11695.9856808675,14425.45383319797,MORENA-PT-Partido Verde,45-49,-14425.45383319797
NA,NA,Hombres,43,41500.886112438544,51185.862652953016,PAN-PRI-PRD,40-44,-51185.862652953016
NA,NA,Mujeres,58,11605.699068862568,14314.09722001713,MORENA-PT-Partido Verde,55-59,14314.09722001713
NA,NA,Hombres,55,40138.84807990699,49505.96860268204,MORENA-PT-Partido Verde,55-59,-49505.96860268204
NA,NA,Hombres,67,16029.743057104244,19770.571265878298,MORENA-PT-Partido Verde,65-100,-19770.571265878298
NA,NA,Hombres,57,47986.04447187853,59184.44909685678,MORENA-PT-Partido Verde,55-59,-59184.44909685678
NA,NA,Hombres,60,16602.418138964098,20476.890355196763,MORENA-PT-Partido Verde,60-64,-20476.890355196763
NA,NA,Hombres,55,36986.55551219193,45618.031993911005,MORENA-PT-Partido Verde,55-59,-45618.031993911005
NA,NA,Hombres,81,8269.393787156501,10199.2052281918,MORENA-PT-Partido Verde,65-100,-10199.2052281918
NA,NA,Mujeres,71,8269.393787156501,10199.2052281918,MORENA-PT-Partido Verde,65-100,10199.2052281918
NA,NA,Hombres,50,8269.393787156501,10199.2052281918,MORENA-PT-Partido Verde,50-54,-10199.2052281918
NA,NA,Hombres,45,13757.959924561092,16968.626770413728,MORENA-PT-Partido Verde,45-49,-16968.626770413728
NA,NA,Hombres,43,38931.58709652675,48016.97160357824,MORENA-PT-Partido Verde,40-44,-48016.97160357824
NA,NA,Hombres,60,19837.25846622653,24466.638724590295,PAN-PRI-PRD,60-64,-24466.638724590295
NA,NA,Hombres,54,8269.393787156501,10199.2052281918,MORENA-PT-Partido Verde,50-54,-10199.2052281918
NA,NA,Mujeres,52,19837.25846622653,24466.638724590295,MORENA-PT-Partido Verde,50-54,24466.638724590295
NA,NA,Hombres,60,41619.54851678788,51332.21705884783,PAN-PRI-PRD,60-64,-51332.21705884783
NA,NA,Hombres,60,8269.393787156501,10199.2052281918,PAN-PRI-PRD,60-64,-10199.2052281918
NA,NA,Mujeres,62,18255.952947397287,22516.307185165868,MORENA-PT-Partido Verde,60-64,22516.307185165868
NA,NA,Hombres,35,18255.952947397287,22516.307185165868,Movimiento Ciudadano,35-39,-22516.307185165868
NA,NA,Hombres,54,11695.9856808675,14425.45383319797,PAN-PRI-PRD,50-54,-14425.45383319797
NA,NA,Hombres,55,22251.780432987,27444.63272279791,MORENA-PT-Partido Verde,55-59,-27444.63272279791
NA,NA,Hombres,53,30754.199666365756,37931.24406691358,MORENA-PT-Partido Verde,50-54,-37931.24406691358
NA,NA,Hombres,68,16029.743057104244,19770.571265878298,MORENA-PT-Partido Verde,65-100,-19770.571265878298
NA,NA,Mujeres,56,34773.24370932816,42888.204162220696,MORENA-PT-Partido Verde,55-59,42888.204162220696
NA,NA,Mujeres,41,27436.811579555964,33839.68393689758,MORENA-PT-Partido Verde,40-44,33839.68393689758
NA,NA,Hombres,42,42016.80960960958,51822.18615684353,MORENA-PT-Partido Verde,40-44,-51822.18615684353
NA,NA,Hombres,52,35072.47933768737,43257.271794477194,MORENA-PT-Partido Verde,50-54,-43257.271794477194
NA,NA,Hombres,51,33349.29485713609,41131.951291482874,MORENA-PT-Partido Verde,50-54,-41131.951291482874
NA,NA,Hombres,52,47759.03813312327,58904.46675514495,PAN-PRI-PRD,50-54,-58904.46675514495
NA,NA,Hombres,59,9121.527429984004,11250.1995487843,MORENA-PT-Partido Verde,55-59,-11250.1995487843
NA,NA,Hombres,64,29691.39726219341,36620.41764889913,MORENA-PT-Partido Verde,60-64,-36620.41764889913
NA,NA,Mujeres,72,30970.887535177593,38198.4999385476,MORENA-PT-Partido Verde,65-100,38198.4999385476
NA,NA,Mujeres,33,37904.899337156385,46750.68783083612,PAN-PRI-PRD,30-34,46750.68783083612
NA,NA,Hombres,50,33467.95726148543,41278.3056973777,MORENA-PT-Partido Verde,50-54,-41278.3056973777
NA,NA,Mujeres,60,45726.29955426937,56397.352149816325,MORENA-PT-Partido Verde,60-64,56397.352149816325
NA,NA,Hombres,45,35629.67671463209,43944.50117867895,MORENA-PT-Partido Verde,45-49,-43944.50117867895
NA,NA,Hombres,62,28705.98338259672,35405.03975646824,PAN-PRI-PRD,60-64,-35405.03975646824
NA,NA,Hombres,50,16715.92130834173,20616.881526052683,MORENA-PT-Partido Verde,50-54,-20616.881526052683
NA,NA,Mujeres,44,4652.155877348016,5737.8199379384705,MORENA-PT-Partido Verde,40-44,5737.8199379384705
NA,NA,Hombres,46,4652.155877348016,5737.8199379384705,PAN-PRI-PRD,45-49,-5737.8199379384705
NA,NA,Hombres,51,49152.03157548508,60622.54021564935,MORENA-PT-Partido Verde,50-54,-60622.54021564935
NA,NA,Hombres,45,4652.155877348016,5737.8199379384705,PAN-PRI-PRD,45-49,-5737.8199379384705
NA,NA,Mujeres,50,4652.155877348016,5737.8199379384705,PAN-PRI-PRD,50-54,5737.8199379384705
NA,NA,Hombres,60,35211.778681923555,43429.07914052764,MORENA-PT-Partido Verde,60-64,-43429.07914052764
NA,NA,Hombres,54,4652.155877348016,5737.8199379384705,PAN-PRI-PRD,50-54,-5737.8199379384705
NA,NA,Mujeres,68,17136.398958536127,21135.48518172345,PAN-PRI-PRD,65-100,21135.48518172345
NA,NA,Hombres,46,4652.155877348016,5737.8199379384705,PAN-PRI-PRD,45-49,-5737.8199379384705
NA,NA,Mujeres,35,4652.155877348016,5737.8199379384705,MORENA-PT-Partido Verde,35-39,5737.8199379384705
NA,NA,Hombres,60,17136.398958536127,21135.48518172345,PAN-PRI-PRD,60-64,-21135.48518172345
NA,NA,Hombres,20,51561.39430727384,63594.17097881805,MORENA-PT-Partido Verde,20-24,-63594.17097881805
NA,NA,Hombres,42,49461.585673787704,61004.33431798365,MORENA-PT-Partido Verde,40-44,-61004.33431798365
NA,NA,Hombres,64,47305.02545561275,58344.50207172129,MORENA-PT-Partido Verde,60-64,-58344.50207172129
NA,NA,Mujeres,56,51251.84020897122,63212.376876483744,PAN-PRI-PRD,55-59,63212.376876483744
NA,NA,Hombres,55,42228.3382434497,52083.07879343863,PAN-PRI-PRD,55-59,-52083.07879343863
NA,NA,Hombres,55,36707.95682371957,45274.41730181013,MORENA-PT-Partido Verde,55-59,-45274.41730181013
NA,NA,Hombres,46,26281.14294589283,32414.31928818282,MORENA-PT-Partido Verde,45-49,-32414.31928818282
NA,NA,Hombres,53,11605.699068862568,14314.09722001713,PAN-PRI-PRD,50-54,-14314.09722001713
NA,NA,Hombres,57,16715.92130834173,20616.881526052683,PAN-PRI-PRD,55-59,-20616.881526052683
NA,NA,Hombres,47,43291.14064762205,53393.90521145309,PAN-PRI-PRD,45-49,-53393.90521145309
NA,NA,Hombres,53,11605.699068862568,14314.09722001713,PAN-PRI-PRD,50-54,-14314.09722001713
NA,NA,Hombres,59,12127.641673500604,14957.8444981197,PAN-PRI-PRD,55-59,-14957.8444981197
NA,NA,Mujeres,58,11605.699068862568,14314.09722001713,MORENA-PT-Partido Verde,55-59,14314.09722001713
NA,NA,Hombres,55,24614.710050030368,30358.99437061646,MORENA-PT-Partido Verde,55-59,-30358.99437061646
NA,NA,Hombres,60,44973.05124839964,55468.31983413616,MORENA-PT-Partido Verde,60-64,-55468.31983413616
NA,NA,Hombres,55,24614.710050030368,30358.99437061646,MORENA-PT-Partido Verde,55-59,-30358.99437061646
NA,NA,Hombres,25,41769.16633096749,51516.75087497608,MORENA-PT-Partido Verde,25-29,-51516.75087497608
NA,NA,Mujeres,74,13757.959924561092,16968.626770413728,PAN-PRI-PRD,65-100,16968.626770413728
NA,NA,Hombres,55,5130.8591793660025,6328.237246191168,PAN-PRI-PRD,55-59,-6328.237246191168
NA,NA,Hombres,54,39153.43420031031,48290.59071025118,MORENA-PT-Partido Verde,50-54,-48290.59071025118
NA,NA,Hombres,53,5130.8591793660025,6328.237246191168,PAN-PRI-PRD,50-54,-6328.237246191168
NA,NA,Hombres,59,15673.755844056226,19331.50804819384,PAN-PRI-PRD,55-59,-19331.50804819384
NA,NA,Hombres,49,13757.959924561092,16968.626770413728,MORENA-PT-Partido Verde,45-49,-16968.626770413728
NA,NA,Hombres,62,34897.065348649216,43040.92180315442,MORENA-PT-Partido Verde,60-64,-43040.92180315442
NA,NA,Mujeres,34,20683.373001587035,25510.20927097074,PAN-PRI-PRD,30-34,25510.20927097074
NA,NA,Hombres,60,8269.393787156501,10199.2052281918,PAN-PRI-PRD,60-64,-10199.2052281918
NA,NA,Hombres,53,34525.60043068606,42582.76888035325,MORENA-PT-Partido Verde,50-54,-42582.76888035325
NA,NA,Mujeres,35,41449.293762721434,51122.23030256395,PAN-PRI-PRD,35-39,51122.23030256395
NA,NA,Hombres,56,31326.87474822561,38637.56315623206,MORENA-PT-Partido Verde,55-59,-38637.56315623206
NA,NA,Hombres,49,22251.780432987,27444.63272279791,PAN-PRI-PRD,45-49,-27444.63272279791
NA,NA,Mujeres,73,40463.87988312475,49906.85241013308,PAN-PRI-PRD,65-100,49906.85241013308
NA,NA,Mujeres,50,20368.6596683127,25122.05193359752,MORENA-PT-Partido Verde,50-54,25122.05193359752
NA,NA,Hombres,59,11695.9856808675,14425.45383319797,MORENA-PT-Partido Verde,55-59,-14425.45383319797
NA,NA,Mujeres,61,26693.881743629663,32923.378091295235,PAN-PRI-PRD,60-64,32923.378091295235
NA,NA,Hombres,43,35923.753108019584,44307.20557589654,PAN-PRI-PRD,40-44,-44307.20557589654
NA,NA,Mujeres,55,26951.843492215183,33241.53984324049,PAN-PRI-PRD,55-59,33241.53984324049
NA,NA,Mujeres,55,36976.23704224851,45605.3055238332,MORENA-PT-Partido Verde,55-59,45605.3055238332
NA,NA,Hombres,56,34277.957152043964,42277.3335984858,MORENA-PT-Partido Verde,55-59,-42277.3335984858
NA,NA,Hombres,58,20399.61507814296,25160.23134383095,MORENA-PT-Partido Verde,55-59,-25160.23134383095
NA,NA,Hombres,57,15934.297210127605,19652.85141765855,PAN-PRI-PRD,55-59,-19652.85141765855
NA,NA,Mujeres,43,30465.282507949974,37574.9029047349,MORENA-PT-Partido Verde,40-44,37574.9029047349
NA,NA,Hombres,49,15934.297210127605,19652.85141765855,PAN-PRI-PRD,45-49,-19652.85141765855
NA,NA,Hombres,59,30104.13605993024,37129.476452011535,MORENA-PT-Partido Verde,55-59,-37129.476452011535
NA,NA,Hombres,67,25220.92015920634,31106.67448768781,PAN-PRI-PRD,65-100,-31106.67448768781
NA,NA,Hombres,63,37301.268845466264,46006.189331284215,MORENA-PT-Partido Verde,60-64,-46006.189331284215
NA,NA,Hombres,50,12127.641673500604,14957.8444981197,PAN-PRI-PRD,50-54,-14957.8444981197
NA,NA,Hombres,60,44219.802942529925,54539.287518456025,MORENA-PT-Partido Verde,60-64,-54539.287518456025
NA,NA,Hombres,69,47521.713324424585,58611.75794335532,MORENA-PT-Partido Verde,65-100,-58611.75794335532
NA,NA,Hombres,60,31584.83649681113,38955.72490817731,MORENA-PT-Partido Verde,60-64,-38955.72490817731
NA,NA,Mujeres,70,21704.901525985697,26770.12980867396,MORENA-PT-Partido Verde,65-100,26770.12980867396
NA,NA,Mujeres,70,21704.901525985697,26770.12980867396,MORENA-PT-Partido Verde,65-100,26770.12980867396
NA,NA,Mujeres,59,15818.214423264117,19509.678629283186,MORENA-PT-Partido Verde,55-59,19509.678629283186
NA,NA,Hombres,42,28752.41649734211,35462.308871818386,MORENA-PT-Partido Verde,40-44,-35462.308871818386
NA,NA,Hombres,61,15818.214423264117,19509.678629283186,MORENA-PT-Partido Verde,60-64,-19509.678629283186
NA,NA,Hombres,53,28618.276388077647,35296.86476080686,MORENA-PT-Partido Verde,50-54,-35296.86476080686
NA,NA,Mujeres,30,6217.523045282508,7668.493626260566,MORENA-PT-Partido Verde,30-34,7668.493626260566
NA,NA,Hombres,56,26275.98371092112,32407.95605314392,MORENA-PT-Partido Verde,55-59,-32407.95605314392
NA,NA,Hombres,38,42806.17256028127,52795.761117796006,PAN-PRI-PRD,35-39,-52795.761117796006
NA,NA,Hombres,20,28076.55671604805,34628.72508172181,MORENA-PT-Partido Verde,20-24,-34628.72508172181
NA,NA,Mujeres,52,38807.76545720571,47864.25396264453,PAN-PRI-PRD,50-54,47864.25396264453
NA,NA,Hombres,62,29897.76666106183,36874.94705045533,MORENA-PT-Partido Verde,60-64,-36874.94705045533
NA,NA,Hombres,59,41867.19179542998,51637.65234071528,MORENA-PT-Partido Verde,55-59,-51637.65234071528
NA,NA,Hombres,66,45277.446111730555,55843.75070143157,MORENA-PT-Partido Verde,65-100,-55843.75070143157
NA,NA,Hombres,24,15291.972456149657,18860.628655314857,PAN-PRI-PRD,20-24,-18860.628655314857
NA,NA,Hombres,62,32224.581633303223,39744.76605300156,PAN-PRI-PRD,60-64,-39744.76605300156
NA,NA,Hombres,40,15291.972456149657,18860.628655314857,Movimiento Ciudadano,40-44,-18860.628655314857
NA,NA,Hombres,45,35320.12261632947,43562.707076344646,MORENA-PT-Partido Verde,45-49,-43562.707076344646
NA,NA,Mujeres,45,33473.11649645714,41284.6689324166,PAN-PRI-PRD,45-49,41284.6689324166
NA,NA,Hombres,35,32286.492452963743,39821.12487346841,PAN-PRI-PRD,35-39,-39821.12487346841
NA,NA,Hombres,75,8725.986082152873,10762.351529134903,PAN-PRI-PRD,65-100,-10762.351529134903
NA,NA,Hombres,62,36186.87409157682,44631.730562880715,PAN-PRI-PRD,60-64,-44631.730562880715
NA,NA,Hombres,58,41650.50392661814,51370.39646908126,PAN-PRI-PRD,55-59,-51370.39646908126
NA,NA,Hombres,59,34066.42851820384,42016.44096189069,MORENA-PT-Partido Verde,55-59,-42016.44096189069
NA,NA,Hombres,82,6217.523045282508,7668.493626260566,MORENA-PT-Partido Verde,65-100,-7668.493626260566
NA,NA,Hombres,64,24689.51895712017,30451.261278680588,MORENA-PT-Partido Verde,60-64,-30451.261278680588
NA,NA,Mujeres,52,24689.51895712017,30451.261278680588,MORENA-PT-Partido Verde,50-54,30451.261278680588
NA,NA,Hombres,69,15493.182620046362,19108.79482183216,PAN-PRI-PRD,65-100,-19108.79482183216
NA,NA,Mujeres,67,15493.182620046362,19108.79482183216,MORENA-PT-Partido Verde,65-100,19108.79482183216
NA,NA,Mujeres,56,16723.660160799296,20626.42637861104,PAN-PRI-PRD,55-59,20626.42637861104
NA,NA,Hombres,50,16723.660160799296,20626.42637861104,PAN-PRI-PRD,50-54,-20626.42637861104
NA,NA,Hombres,79,6784.39398779919,8367.65407616027,MORENA-PT-Partido Verde,65-100,-8367.65407616027
NA,NA,Hombres,64,13317.70520697514,16425.63071376049,MORENA-PT-Partido Verde,60-64,-16425.63071376049
NA,NA,Hombres,54,42104.51660412866,51930.361152504905,MORENA-PT-Partido Verde,50-54,-51930.361152504905
NA,NA,Mujeres,51,39741.58698708529,49015.999504686355,PAN-PRI-PRD,50-54,49015.999504686355
NA,NA,Mujeres,54,9433.661145772485,11635.175268638062,MORENA-PT-Partido Verde,50-54,11635.175268638062
NA,NA,Hombres,22,29877.129721174988,36849.49411029972,PAN-PRI-PRD,20-24,-36849.49411029972
NA,NA,Hombres,60,23874.35983158992,29445.87014253357,MORENA-PT-Partido Verde,60-64,-29445.87014253357
NA,NA,Hombres,58,41629.8669867313,51344.94352892564,PAN-PRI-PRD,55-59,-51344.94352892564
NA,NA,Hombres,65,28453.180868982912,35093.24123956189,MORENA-PT-Partido Verde,65-100,-35093.24123956189
NA,NA,Hombres,55,36155.91868174655,44593.55115264727,MORENA-PT-Partido Verde,55-59,-44593.55115264727
NA,NA,Mujeres,56,38420.822834327424,47387.01133472664,PAN-PRI-PRD,55-59,47387.01133472664
NA,NA,Hombres,43,42708.14709581878,52674.85965205682,MORENA-PT-Partido Verde,40-44,-52674.85965205682
NA,NA,Hombres,60,25811.652563467185,31835.264899642458,PAN-PRI-PRD,60-64,-31835.264899642458
