estado,columnas,total,digitos,min,max,genero,rango_edad,N_estado
32,LISTA_20_24_NOBINARIO,0,2024,20,24,No binario,20-24,ZACATECAS
32,LISTA_25_29_HOMBRES,-68559,2529,25,29,Hombres,25-29,ZACATECAS
32,LISTA_25_29_MUJERES,70299,2529,25,29,Mujeres,25-29,ZACATECAS
32,LISTA_25_29_NOBINARIO,0,2529,25,29,No binario,25-29,ZACATECAS
32,LISTA_30_34_HOMBRES,-62063,3034,30,34,Hombres,30-34,ZACATECAS
32,LISTA_30_34_MUJERES,67719,3034,30,34,Mujeres,30-34,ZACATECAS
32,LISTA_30_34_NOBINARIO,0,3034,30,34,No binario,30-34,ZACATECAS
32,LISTA_35_39_HOMBRES,-59498,3539,35,39,Hombres,35-39,ZACATECAS
32,LISTA_35_39_MUJERES,65508,3539,35,39,Mujeres,35-39,ZACATECAS
32,LISTA_35_39_NOBINARIO,0,3539,35,39,No binario,35-39,ZACATECAS
32,LISTA_40_44_HOMBRES,-54861,4044,40,44,Hombres,40-44,ZACATECAS
32,LISTA_40_44_MUJERES,59667,4044,40,44,Mujeres,40-44,ZACATECAS
32,LISTA_40_44_NOBINARIO,0,4044,40,44,No binario,40-44,ZACATECAS
32,LISTA_45_49_HOMBRES,-54464,4549,45,49,Hombres,45-49,ZACATECAS
32,LISTA_45_49_MUJERES,59090,4549,45,49,Mujeres,45-49,ZACATECAS
32,LISTA_45_49_NOBINARIO,0,4549,45,49,No binario,45-49,ZACATECAS
32,LISTA_50_54_HOMBRES,-52432,5054,50,54,Hombres,50-54,ZACATECAS
32,LISTA_50_54_MUJERES,55542,5054,50,54,Mujeres,50-54,ZACATECAS
32,LISTA_50_54_NOBINARIO,0,5054,50,54,No binario,50-54,ZACATECAS
32,LISTA_55_59_HOMBRES,-46878,5559,55,59,Hombres,55-59,ZACATECAS
32,LISTA_55_59_MUJERES,50383,5559,55,59,Mujeres,55-59,ZACATECAS
32,LISTA_55_59_NOBINARIO,0,5559,55,59,No binario,55-59,ZACATECAS
32,LISTA_60_64_HOMBRES,-38965,6064,60,64,Hombres,60-64,ZACATECAS
32,LISTA_60_64_MUJERES,42491,6064,60,64,Mujeres,60-64,ZACATECAS
32,LISTA_60_64_NOBINARIO,0,6064,60,64,No binario,60-64,ZACATECAS
32,LISTA_65_Y_MAS_HOMBRES,-94078,65,65,100,Hombres,65-100,ZACATECAS
32,LISTA_65_Y_MAS_MUJERES,101166,65,65,100,Mujeres,65-100,ZACATECAS
32,LISTA_65_Y_MAS_NOBINARIO,0,65,65,100,No binario,65-100,ZACATECAS
4,LISTA_18_HOMBRES,-5619,18,18,18,Hombres,18-18,CAMPECHE
4,LISTA_18_MUJERES,5556,18,18,18,Mujeres,18-18,CAMPECHE
4,LISTA_18_NOBINARIO,0,18,18,18,No binario,18-18,CAMPECHE
4,LISTA_19_HOMBRES,-7552,19,19,19,Hombres,19-19,CAMPECHE
4,LISTA_19_MUJERES,7427,19,19,19,Mujeres,19-19,CAMPECHE
4,LISTA_19_NOBINARIO,0,19,19,19,No binario,19-19,CAMPECHE
4,LISTA_20_24_HOMBRES,-39014,2024,20,24,Hombres,20-24,CAMPECHE
4,LISTA_20_24_MUJERES,39028,2024,20,24,Mujeres,20-24,CAMPECHE
4,LISTA_20_24_NOBINARIO,0,2024,20,24,No binario,20-24,CAMPECHE
4,LISTA_25_29_HOMBRES,-39309,2529,25,29,Hombres,25-29,CAMPECHE
4,LISTA_25_29_MUJERES,39312,2529,25,29,Mujeres,25-29,CAMPECHE
4,LISTA_25_29_NOBINARIO,0,2529,25,29,No binario,25-29,CAMPECHE
4,LISTA_30_34_HOMBRES,-38374,3034,30,34,Hombres,30-34,CAMPECHE
4,LISTA_30_34_MUJERES,40164,3034,30,34,Mujeres,30-34,CAMPECHE
4,LISTA_30_34_NOBINARIO,0,3034,30,34,No binario,30-34,CAMPECHE
4,LISTA_35_39_HOMBRES,-36360,3539,35,39,Hombres,35-39,CAMPECHE
4,LISTA_35_39_MUJERES,38276,3539,35,39,Mujeres,35-39,CAMPECHE
4,LISTA_35_39_NOBINARIO,0,3539,35,39,No binario,35-39,CAMPECHE
4,LISTA_40_44_HOMBRES,-33379,4044,40,44,Hombres,40-44,CAMPECHE
4,LISTA_40_44_MUJERES,35909,4044,40,44,Mujeres,40-44,CAMPECHE
4,LISTA_40_44_NOBINARIO,0,4044,40,44,No binario,40-44,CAMPECHE
4,LISTA_45_49_HOMBRES,-31280,4549,45,49,Hombres,45-49,CAMPECHE
4,LISTA_45_49_MUJERES,33245,4549,45,49,Mujeres,45-49,CAMPECHE
4,LISTA_45_49_NOBINARIO,0,4549,45,49,No binario,45-49,CAMPECHE
4,LISTA_50_54_HOMBRES,-27734,5054,50,54,Hombres,50-54,CAMPECHE
4,LISTA_50_54_MUJERES,29115,5054,50,54,Mujeres,50-54,CAMPECHE
4,LISTA_50_54_NOBINARIO,0,5054,50,54,No binario,50-54,CAMPECHE
4,LISTA_55_59_HOMBRES,-23179,5559,55,59,Hombres,55-59,CAMPECHE
4,LISTA_55_59_MUJERES,24272,5559,55,59,Mujeres,55-59,CAMPECHE
4,LISTA_55_59_NOBINARIO,0,5559,55,59,No binario,55-59,CAMPECHE
4,LISTA_60_64_HOMBRES,-18935,6064,60,64,Hombres,60-64,CAMPECHE
4,LISTA_60_64_MUJERES,19994,6064,60,64,Mujeres,60-64,CAMPECHE
4,LISTA_60_64_NOBINARIO,0,6064,60,64,No binario,60-64,CAMPECHE
4,LISTA_65_Y_MAS_HOMBRES,-39958,65,65,100,Hombres,65-100,CAMPECHE
4,LISTA_65_Y_MAS_MUJERES,42980,65,65,100,Mujeres,65-100,CAMPECHE
4,LISTA_65_Y_MAS_NOBINARIO,0,65,65,100,No binario,65-100,CAMPECHE
5,LISTA_18_HOMBRES,-21668,18,18,18,Hombres,18-18,CHIAPAS
5,LISTA_18_MUJERES,21094,18,18,18,Mujeres,18-18,CHIAPAS
5,LISTA_18_NOBINARIO,0,18,18,18,No binario,18-18,CHIAPAS
5,LISTA_19_HOMBRES,-26395,19,19,19,Hombres,19-19,CHIAPAS
5,LISTA_19_MUJERES,25860,19,19,19,Mujeres,19-19,CHIAPAS
5,LISTA_19_NOBINARIO,0,19,19,19,No binario,19-19,CHIAPAS
5,LISTA_20_24_HOMBRES,-144358,2024,20,24,Hombres,20-24,CHIAPAS
5,LISTA_20_24_MUJERES,141123,2024,20,24,Mujeres,20-24,CHIAPAS
5,LISTA_20_24_NOBINARIO,0,2024,20,24,No binario,20-24,CHIAPAS
5,LISTA_25_29_HOMBRES,-140223,2529,25,29,Hombres,25-29,CHIAPAS
5,LISTA_25_29_MUJERES,136645,2529,25,29,Mujeres,25-29,CHIAPAS
5,LISTA_25_29_NOBINARIO,0,2529,25,29,No binario,25-29,CHIAPAS
5,LISTA_30_34_HOMBRES,-130571,3034,30,34,Hombres,30-34,CHIAPAS
5,LISTA_30_34_MUJERES,128442,3034,30,34,Mujeres,30-34,CHIAPAS
5,LISTA_30_34_NOBINARIO,0,3034,30,34,No binario,30-34,CHIAPAS
5,LISTA_35_39_HOMBRES,-115780,3539,35,39,Hombres,35-39,CHIAPAS
5,LISTA_35_39_MUJERES,115195,3539,35,39,Mujeres,35-39,CHIAPAS
5,LISTA_35_39_NOBINARIO,0,3539,35,39,No binario,35-39,CHIAPAS
5,LISTA_40_44_HOMBRES,-111842,4044,40,44,Hombres,40-44,CHIAPAS
5,LISTA_40_44_MUJERES,112140,4044,40,44,Mujeres,40-44,CHIAPAS
5,LISTA_40_44_NOBINARIO,0,4044,40,44,No binario,40-44,CHIAPAS
5,LISTA_45_49_HOMBRES,-110699,4549,45,49,Hombres,45-49,CHIAPAS
5,LISTA_45_49_MUJERES,114572,4549,45,49,Mujeres,45-49,CHIAPAS
5,LISTA_45_49_NOBINARIO,0,4549,45,49,No binario,45-49,CHIAPAS
5,LISTA_50_54_HOMBRES,-102652,5054,50,54,Hombres,50-54,CHIAPAS
5,LISTA_50_54_MUJERES,107898,5054,50,54,Mujeres,50-54,CHIAPAS
5,LISTA_50_54_NOBINARIO,0,5054,50,54,No binario,50-54,CHIAPAS
5,LISTA_55_59_HOMBRES,-84281,5559,55,59,Hombres,55-59,CHIAPAS
5,LISTA_55_59_MUJERES,90969,5559,55,59,Mujeres,55-59,CHIAPAS
5,LISTA_55_59_NOBINARIO,0,5559,55,59,No binario,55-59,CHIAPAS
5,LISTA_60_64_HOMBRES,-69234,6064,60,64,Hombres,60-64,CHIAPAS
5,LISTA_60_64_MUJERES,75832,6064,60,64,Mujeres,60-64,CHIAPAS
5,LISTA_60_64_NOBINARIO,0,6064,60,64,No binario,60-64,CHIAPAS
5,LISTA_65_Y_MAS_HOMBRES,-136586,65,65,100,Hombres,65-100,CHIAPAS
5,LISTA_65_Y_MAS_MUJERES,159810,65,65,100,Mujeres,65-100,CHIAPAS
5,LISTA_65_Y_MAS_NOBINARIO,0,65,65,100,No binario,65-100,CHIAPAS
6,LISTA_18_HOMBRES,-4477,18,18,18,Hombres,18-18,CHIHUAHUA
6,LISTA_18_MUJERES,4399,18,18,18,Mujeres,18-18,CHIHUAHUA
6,LISTA_18_NOBINARIO,0,18,18,18,No binario,18-18,CHIHUAHUA
6,LISTA_19_HOMBRES,-6063,19,19,19,Hombres,19-19,CHIHUAHUA
6,LISTA_19_MUJERES,6040,19,19,19,Mujeres,19-19,CHIHUAHUA
6,LISTA_19_NOBINARIO,0,19,19,19,No binario,19-19,CHIHUAHUA
6,LISTA_20_24_HOMBRES,-31410,2024,20,24,Hombres,20-24,CHIHUAHUA
6,LISTA_20_24_MUJERES,31103,2024,20,24,Mujeres,20-24,CHIHUAHUA
6,LISTA_20_24_NOBINARIO,0,2024,20,24,No binario,20-24,CHIHUAHUA
6,LISTA_25_29_HOMBRES,-31231,2529,25,29,Hombres,25-29,CHIHUAHUA
6,LISTA_25_29_MUJERES,31079,2529,25,29,Mujeres,25-29,CHIHUAHUA
6,LISTA_25_29_NOBINARIO,0,2529,25,29,No binario,25-29,CHIHUAHUA
6,LISTA_30_34_HOMBRES,-30716,3034,30,34,Hombres,30-34,CHIHUAHUA
6,LISTA_30_34_MUJERES,30962,3034,30,34,Mujeres,30-34,CHIHUAHUA
6,LISTA_30_34_NOBINARIO,0,3034,30,34,No binario,30-34,CHIHUAHUA
6,LISTA_35_39_HOMBRES,-29143,3539,35,39,Hombres,35-39,CHIHUAHUA
6,LISTA_35_39_MUJERES,30522,3539,35,39,Mujeres,35-39,CHIHUAHUA
6,LISTA_35_39_NOBINARIO,0,3539,35,39,No binario,35-39,CHIHUAHUA
6,LISTA_40_44_HOMBRES,-26904,4044,40,44,Hombres,40-44,CHIHUAHUA
6,LISTA_40_44_MUJERES,28330,4044,40,44,Mujeres,40-44,CHIHUAHUA
6,LISTA_40_44_NOBINARIO,0,4044,40,44,No binario,40-44,CHIHUAHUA
6,LISTA_45_49_HOMBRES,-26083,4549,45,49,Hombres,45-49,CHIHUAHUA
6,LISTA_45_49_MUJERES,27424,4549,45,49,Mujeres,45-49,CHIHUAHUA
6,LISTA_45_49_NOBINARIO,0,4549,45,49,No binario,45-49,CHIHUAHUA
6,LISTA_50_54_HOMBRES,-24400,5054,50,54,Hombres,50-54,CHIHUAHUA
6,LISTA_50_54_MUJERES,25917,5054,50,54,Mujeres,50-54,CHIHUAHUA
6,LISTA_50_54_NOBINARIO,0,5054,50,54,No binario,50-54,CHIHUAHUA
6,LISTA_55_59_HOMBRES,-20839,5559,55,59,Hombres,55-59,CHIHUAHUA
6,LISTA_55_59_MUJERES,22560,5559,55,59,Mujeres,55-59,CHIHUAHUA
6,LISTA_55_59_NOBINARIO,0,5559,55,59,No binario,55-59,CHIHUAHUA
6,LISTA_60_64_HOMBRES,-18255,6064,60,64,Hombres,60-64,CHIHUAHUA
6,LISTA_60_64_MUJERES,19664,6064,60,64,Mujeres,60-64,CHIHUAHUA
6,LISTA_60_64_NOBINARIO,0,6064,60,64,No binario,60-64,CHIHUAHUA
6,LISTA_65_Y_MAS_HOMBRES,-38523,65,65,100,Hombres,65-100,CHIHUAHUA
6,LISTA_65_Y_MAS_MUJERES,43832,65,65,100,Mujeres,65-100,CHIHUAHUA
6,LISTA_65_Y_MAS_NOBINARIO,0,65,65,100,No binario,65-100,CHIHUAHUA
7,LISTA_18_HOMBRES,-27566,18,18,18,Hombres,18-18,CIUDAD DE MEXICO
7,LISTA_18_MUJERES,28793,18,18,18,Mujeres,18-18,CIUDAD DE MEXICO
7,LISTA_18_NOBINARIO,0,18,18,18,No binario,18-18,CIUDAD DE MEXICO
7,LISTA_19_HOMBRES,-46577,19,19,19,Hombres,19-19,CIUDAD DE MEXICO
7,LISTA_19_MUJERES,49346,19,19,19,Mujeres,19-19,CIUDAD DE MEXICO
7,LISTA_19_NOBINARIO,0,19,19,19,No binario,19-19,CIUDAD DE MEXICO
7,LISTA_20_24_HOMBRES,-266261,2024,20,24,Hombres,20-24,CIUDAD DE MEXICO
7,LISTA_20_24_MUJERES,277205,2024,20,24,Mujeres,20-24,CIUDAD DE MEXICO
7,LISTA_20_24_NOBINARIO,0,2024,20,24,No binario,20-24,CIUDAD DE MEXICO
7,LISTA_25_29_HOMBRES,-253864,2529,25,29,Hombres,25-29,CIUDAD DE MEXICO
7,LISTA_25_29_MUJERES,265233,2529,25,29,Mujeres,25-29,CIUDAD DE MEXICO
7,LISTA_25_29_NOBINARIO,0,2529,25,29,No binario,25-29,CIUDAD DE MEXICO
7,LISTA_30_34_HOMBRES,-227725,3034,30,34,Hombres,30-34,CIUDAD DE MEXICO
7,LISTA_30_34_MUJERES,253009,3034,30,34,Mujeres,30-34,CIUDAD DE MEXICO
7,LISTA_30_34_NOBINARIO,0,3034,30,34,No binario,30-34,CIUDAD DE MEXICO
7,LISTA_35_39_HOMBRES,-202782,3539,35,39,Hombres,35-39,CIUDAD DE MEXICO
7,LISTA_35_39_MUJERES,225566,3539,35,39,Mujeres,35-39,CIUDAD DE MEXICO
7,LISTA_35_39_NOBINARIO,0,3539,35,39,No binario,35-39,CIUDAD DE MEXICO
7,LISTA_40_44_HOMBRES,-183475,4044,40,44,Hombres,40-44,CIUDAD DE MEXICO
7,LISTA_40_44_MUJERES,204755,4044,40,44,Mujeres,40-44,CIUDAD DE MEXICO
7,LISTA_40_44_NOBINARIO,0,4044,40,44,No binario,40-44,CIUDAD DE MEXICO
7,LISTA_45_49_HOMBRES,-162629,4549,45,49,Hombres,45-49,CIUDAD DE MEXICO
7,LISTA_45_49_MUJERES,179806,4549,45,49,Mujeres,45-49,CIUDAD DE MEXICO
7,LISTA_45_49_NOBINARIO,0,4549,45,49,No binario,45-49,CIUDAD DE MEXICO
7,LISTA_50_54_HOMBRES,-138684,5054,50,54,Hombres,50-54,CIUDAD DE MEXICO
7,LISTA_50_54_MUJERES,154672,5054,50,54,Mujeres,50-54,CIUDAD DE MEXICO
7,LISTA_50_54_NOBINARIO,0,5054,50,54,No binario,50-54,CIUDAD DE MEXICO
7,LISTA_55_59_HOMBRES,-112939,5559,55,59,Hombres,55-59,CIUDAD DE MEXICO
7,LISTA_55_59_MUJERES,125443,5559,55,59,Mujeres,55-59,CIUDAD DE MEXICO
7,LISTA_55_59_NOBINARIO,0,5559,55,59,No binario,55-59,CIUDAD DE MEXICO
7,LISTA_60_64_HOMBRES,-94621,6064,60,64,Hombres,60-64,CIUDAD DE MEXICO
7,LISTA_60_64_MUJERES,102438,6064,60,64,Mujeres,60-64,CIUDAD DE MEXICO
7,LISTA_60_64_NOBINARIO,0,6064,60,64,No binario,60-64,CIUDAD DE MEXICO
7,LISTA_65_Y_MAS_HOMBRES,-209644,65,65,100,Hombres,65-100,CIUDAD DE MEXICO
7,LISTA_65_Y_MAS_MUJERES,222656,65,65,100,Mujeres,65-100,CIUDAD DE MEXICO
7,LISTA_65_Y_MAS_NOBINARIO,0,65,65,100,No binario,65-100,CIUDAD DE MEXICO
8,LISTA_18_HOMBRES,-25038,18,18,18,Hombres,18-18,COAHUILA DE ZARAGOZA
8,LISTA_18_MUJERES,25812,18,18,18,Mujeres,18-18,COAHUILA DE ZARAGOZA
8,LISTA_18_NOBINARIO,0,18,18,18,No binario,18-18,COAHUILA DE ZARAGOZA
8,LISTA_19_HOMBRES,-32485,19,19,19,Hombres,19-19,COAHUILA DE ZARAGOZA
8,LISTA_19_MUJERES,32730,19,19,19,Mujeres,19-19,COAHUILA DE ZARAGOZA
8,LISTA_19_NOBINARIO,0,19,19,19,No binario,19-19,COAHUILA DE ZARAGOZA
8,LISTA_20_24_HOMBRES,-176641,2024,20,24,Hombres,20-24,COAHUILA DE ZARAGOZA
8,LISTA_20_24_MUJERES,174481,2024,20,24,Mujeres,20-24,COAHUILA DE ZARAGOZA
8,LISTA_20_24_NOBINARIO,2,2024,20,24,No binario,20-24,COAHUILA DE ZARAGOZA
8,LISTA_25_29_HOMBRES,-175183,2529,25,29,Hombres,25-29,COAHUILA DE ZARAGOZA
8,LISTA_25_29_MUJERES,172352,2529,25,29,Mujeres,25-29,COAHUILA DE ZARAGOZA
8,LISTA_25_29_NOBINARIO,4,2529,25,29,No binario,25-29,COAHUILA DE ZARAGOZA
8,LISTA_30_34_HOMBRES,-167624,3034,30,34,Hombres,30-34,COAHUILA DE ZARAGOZA
8,LISTA_30_34_MUJERES,167561,3034,30,34,Mujeres,30-34,COAHUILA DE ZARAGOZA
8,LISTA_30_34_NOBINARIO,1,3034,30,34,No binario,30-34,COAHUILA DE ZARAGOZA
8,LISTA_35_39_HOMBRES,-149434,3539,35,39,Hombres,35-39,COAHUILA DE ZARAGOZA
8,LISTA_35_39_MUJERES,150287,3539,35,39,Mujeres,35-39,COAHUILA DE ZARAGOZA
8,LISTA_35_39_NOBINARIO,0,3539,35,39,No binario,35-39,COAHUILA DE ZARAGOZA
8,LISTA_40_44_HOMBRES,-140773,4044,40,44,Hombres,40-44,COAHUILA DE ZARAGOZA
8,LISTA_40_44_MUJERES,141078,4044,40,44,Mujeres,40-44,COAHUILA DE ZARAGOZA
8,LISTA_40_44_NOBINARIO,0,4044,40,44,No binario,40-44,COAHUILA DE ZARAGOZA
8,LISTA_45_49_HOMBRES,-137121,4549,45,49,Hombres,45-49,COAHUILA DE ZARAGOZA
8,LISTA_45_49_MUJERES,140019,4549,45,49,Mujeres,45-49,COAHUILA DE ZARAGOZA
8,LISTA_45_49_NOBINARIO,0,4549,45,49,No binario,45-49,COAHUILA DE ZARAGOZA
8,LISTA_50_54_HOMBRES,-134922,5054,50,54,Hombres,50-54,COAHUILA DE ZARAGOZA
8,LISTA_50_54_MUJERES,139500,5054,50,54,Mujeres,50-54,COAHUILA DE ZARAGOZA
8,LISTA_50_54_NOBINARIO,0,5054,50,54,No binario,50-54,COAHUILA DE ZARAGOZA
8,LISTA_55_59_HOMBRES,-113995,5559,55,59,Hombres,55-59,COAHUILA DE ZARAGOZA
8,LISTA_55_59_MUJERES,121212,5559,55,59,Mujeres,55-59,COAHUILA DE ZARAGOZA
8,LISTA_55_59_NOBINARIO,0,5559,55,59,No binario,55-59,COAHUILA DE ZARAGOZA
8,LISTA_60_64_HOMBRES,-91932,6064,60,64,Hombres,60-64,COAHUILA DE ZARAGOZA
8,LISTA_60_64_MUJERES,101373,6064,60,64,Mujeres,60-64,COAHUILA DE ZARAGOZA
8,LISTA_60_64_NOBINARIO,0,6064,60,64,No binario,60-64,COAHUILA DE ZARAGOZA
8,LISTA_65_Y_MAS_HOMBRES,-180904,65,65,100,Hombres,65-100,COAHUILA DE ZARAGOZA
8,LISTA_65_Y_MAS_MUJERES,215653,65,65,100,Mujeres,65-100,COAHUILA DE ZARAGOZA
8,LISTA_65_Y_MAS_NOBINARIO,0,65,65,100,No binario,65-100,COAHUILA DE ZARAGOZA
9,LISTA_18_HOMBRES,-50975,18,18,18,Hombres,18-18,COLIMA
9,LISTA_18_MUJERES,50785,18,18,18,Mujeres,18-18,COLIMA
9,LISTA_18_NOBINARIO,3,18,18,18,No binario,18-18,COLIMA
9,LISTA_19_HOMBRES,-68858,19,19,19,Hombres,19-19,COLIMA
9,LISTA_19_MUJERES,67855,19,19,19,Mujeres,19-19,COLIMA
9,LISTA_19_NOBINARIO,1,19,19,19,No binario,19-19,COLIMA
9,LISTA_20_24_HOMBRES,-374114,2024,20,24,Hombres,20-24,COLIMA
9,LISTA_20_24_MUJERES,370551,2024,20,24,Mujeres,20-24,COLIMA
9,LISTA_20_24_NOBINARIO,8,2024,20,24,No binario,20-24,COLIMA
9,LISTA_25_29_HOMBRES,-393654,2529,25,29,Hombres,25-29,COLIMA
9,LISTA_25_29_MUJERES,393174,2529,25,29,Mujeres,25-29,COLIMA
9,LISTA_25_29_NOBINARIO,11,2529,25,29,No binario,25-29,COLIMA
9,LISTA_30_34_HOMBRES,-407244,3034,30,34,Hombres,30-34,COLIMA
9,LISTA_30_34_MUJERES,415529,3034,30,34,Mujeres,30-34,COLIMA
9,LISTA_30_34_NOBINARIO,5,3034,30,34,No binario,30-34,COLIMA
9,LISTA_35_39_HOMBRES,-379625,3539,35,39,Hombres,35-39,COLIMA
9,LISTA_35_39_MUJERES,398405,3539,35,39,Mujeres,35-39,COLIMA
9,LISTA_35_39_NOBINARIO,2,3539,35,39,No binario,35-39,COLIMA
9,LISTA_40_44_HOMBRES,-356419,4044,40,44,Hombres,40-44,COLIMA
9,LISTA_40_44_MUJERES,384889,4044,40,44,Mujeres,40-44,COLIMA
9,LISTA_40_44_NOBINARIO,0,4044,40,44,No binario,40-44,COLIMA
9,LISTA_45_49_HOMBRES,-339517,4549,45,49,Hombres,45-49,COLIMA
9,LISTA_45_49_MUJERES,378893,4549,45,49,Mujeres,45-49,COLIMA
9,LISTA_45_49_NOBINARIO,2,4549,45,49,No binario,45-49,COLIMA
9,LISTA_50_54_HOMBRES,-338714,5054,50,54,Hombres,50-54,COLIMA
9,LISTA_50_54_MUJERES,388749,5054,50,54,Mujeres,50-54,COLIMA
9,LISTA_50_54_NOBINARIO,0,5054,50,54,No binario,50-54,COLIMA
9,LISTA_55_59_HOMBRES,-285143,5559,55,59,Hombres,55-59,COLIMA
9,LISTA_55_59_MUJERES,338866,5559,55,59,Mujeres,55-59,COLIMA
9,LISTA_55_59_NOBINARIO,0,5559,55,59,No binario,55-59,COLIMA
9,LISTA_60_64_HOMBRES,-247524,6064,60,64,Hombres,60-64,COLIMA
9,LISTA_60_64_MUJERES,304930,6064,60,64,Mujeres,60-64,COLIMA
9,LISTA_60_64_NOBINARIO,0,6064,60,64,No binario,60-64,COLIMA
9,LISTA_65_Y_MAS_HOMBRES,-526855,65,65,100,Hombres,65-100,COLIMA
9,LISTA_65_Y_MAS_MUJERES,743604,65,65,100,Mujeres,65-100,COLIMA
9,LISTA_65_Y_MAS_NOBINARIO,0,65,65,100,No binario,65-100,COLIMA
