estado,voto,genero,edad,ponderado,partido,encuesta,inverso,homo_pon
13,3,2,54,1.6066632898079851,Movimiento Ciudadano,2,0.6224079471682654,39579.143563818674
5,1,1,65,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958
9,1,1,59,0.4066985779063897,MORENA-PT-Partido Verde,2,2.458823448923323,156357.46093182586
9,1,2,24,1.962184829516067,MORENA-PT-Partido Verde,2,0.5096359858447329,32407.934282985327
28,2,2,68,1.9829470753643388,PAN-PRI-PRD,2,0.5042998940434474,32068.610300324646
28,2,1,43,0.5455342360713059,PAN-PRI-PRD,2,1.83306552344277,116565.29105116635
15,2,1,55,0.6260383938828235,PAN-PRI-PRD,2,1.5973461208948976,101575.81008989963
30,2,1,47,0.7925070382889164,PAN-PRI-PRD,2,1.2618184466337066,80239.48549822842
22,1,1,48,0.6617955517242865,MORENA-PT-Partido Verde,2,1.5110406792468354,96087.61624393649
31,2,1,24,0.8402214392558371,PAN-PRI-PRD,2,1.1901624420410823,75682.85458455789
9,1,1,75,0.5453152567825396,MORENA-PT-Partido Verde,2,1.8338016176187406,116612.09954260637
11,1,2,25,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004167
10,1,2,46,0.3725363649355181,MORENA-PT-Partido Verde,2,2.6843017061517975,170695.70380608144
13,1,1,30,1.622509348246559,MORENA-PT-Partido Verde,2,0.6163292686607305,39192.59822739966
15,1,1,50,0.9686941482381854,MORENA-PT-Partido Verde,2,1.0323175811671332,65645.44353001674
11,2,1,26,0.7060986874661334,PAN-PRI-PRD,2,1.4162326283150937,90058.7384381414
20,2,1,24,0.5458401079084114,PAN-PRI-PRD,2,1.832038330477162,116499.97148376924
11,2,2,33,0.9259251161066312,PAN-PRI-PRD,2,1.0800009445740515,68677.64563231081
5,2,1,55,0.5227832741710348,PAN-PRI-PRD,2,1.9128385497521447,121638.08627363072
11,2,2,34,0.6325764682109873,PAN-PRI-PRD,2,1.5808365474424564,100525.96042004167
19,1,1,83,1.9738547969863707,MORENA-PT-Partido Verde,2,0.5066228790115532,32216.329743766128
19,1,2,65,0.865100948191457,MORENA-PT-Partido Verde,2,1.1559344630133133,73506.28517858725
27,1,2,18,1.962184829516067,MORENA-PT-Partido Verde,2,0.5096359858447329,32407.934282985327
20,1,1,57,0.7652168364789205,MORENA-PT-Partido Verde,2,1.3068191293351752,83101.09497672977
20,1,1,41,0.8397506052671342,MORENA-PT-Partido Verde,2,1.1908297460314288,75725.28868353557
20,1,1,50,0.9686941482381854,MORENA-PT-Partido Verde,2,1.0323175811671332,65645.44353001674
27,1,2,38,1.7495041149930257,MORENA-PT-Partido Verde,2,0.5715905389590846,36347.64643367584
27,1,2,28,3.3515323647107524,MORENA-PT-Partido Verde,2,0.29837098114560595,18973.51721128777
7,2,2,40,1.7495041149930257,PAN-PRI-PRD,2,0.5715905389590846,36347.64643367584
26,2,2,53,1.100371938753226,PAN-PRI-PRD,2,0.9087836255921319,57789.87519263566
12,2,2,36,0.6244347805271155,PAN-PRI-PRD,2,1.6014482715966778,101836.66731751837
11,97,2,39,0.6244347805271155,Ninguno,2,1.6014482715966778,101836.66731751837
15,97,2,45,0.5734518885405548,Ninguno,2,1.7438254542068343,110890.48318921059
20,1,2,19,0.7003449965462845,MORENA-PT-Partido Verde,2,1.4278677008209508,90798.61685257989
27,1,1,40,1.6113609878218107,MORENA-PT-Partido Verde,2,0.6205934036865134,39463.75609601111
14,1,1,65,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958
9,1,2,47,0.4788700801741992,MORENA-PT-Partido Verde,2,2.0882490708883474,132792.50393529516
6,1,2,30,2.1223656092718657,MORENA-PT-Partido Verde,2,0.47117235392024504,29962.018197158704
25,1,2,50,0.5734518885405548,MORENA-PT-Partido Verde,2,1.7438254542068343,110890.48318921059
15,1,1,20,0.7016402178123943,MORENA-PT-Partido Verde,2,1.4252318704276181,90631.00345686052
9,3,2,40,0.5214441514450278,Movimiento Ciudadano,2,1.9177509177709573,121950.46550969199
15,2,2,62,1.504572178398563,PAN-PRI-PRD,2,0.6646407625750334,42264.74337290471
15,2,2,68,0.45978513357583045,PAN-PRI-PRD,2,2.174928954798566,138304.50869838698
21,1,2,25,0.7575168826792147,MORENA-PT-Partido Verde,2,1.3201025915926279,83945.79508395727
9,2,2,53,1.6066632898079851,PAN-PRI-PRD,2,0.6224079471682654,39579.143563818674
9,2,2,66,1.9829470753643388,PAN-PRI-PRD,2,0.5042998940434474,32068.610300324646
19,2,1,64,0.6260383938828235,PAN-PRI-PRD,2,1.5973461208948976,101575.81008989963
19,3,2,54,1.100371938753226,Movimiento Ciudadano,2,0.9087836255921319,57789.87519263566
23,98,1,23,1.0270162309078112,NS,2,0.9736944460128631,61917.577436744104
24,98,2,57,0.7840982914611817,NS,2,1.2753503111663227,81099.98159481467
30,1,1,39,1.0264407229216197,MORENA-PT-Partido Verde,2,0.9742403800519918,61952.29357719403
5,1,2,26,0.7575168826792147,MORENA-PT-Partido Verde,2,1.3201025915926279,83945.79508395727
23,1,1,52,0.7925070382889164,MORENA-PT-Partido Verde,2,1.2618184466337066,80239.48549822842
9,1,1,20,0.8402214392558371,MORENA-PT-Partido Verde,2,1.1901624420410823,75682.85458455789
9,1,1,44,0.7012470404344406,MORENA-PT-Partido Verde,2,1.4260309738782986,90681.81873057404
9,1,1,34,2.3690409718660086,MORENA-PT-Partido Verde,2,0.4221117371441389,26842.236061430216
15,1,1,61,0.7652168364789205,MORENA-PT-Partido Verde,2,1.3068191293351752,83101.09497672977
15,1,1,70,0.8560647597284737,MORENA-PT-Partido Verde,2,1.168135925040507,74282.18050489198
15,1,1,71,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958
12,1,2,38,0.5214441514450278,MORENA-PT-Partido Verde,2,1.9177509177709573,121950.46550969199
30,1,2,40,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751837
28,1,1,20,0.7016402178123943,MORENA-PT-Partido Verde,2,1.4252318704276181,90631.00345686052
12,1,1,57,0.5227832741710348,MORENA-PT-Partido Verde,2,1.9128385497521447,121638.08627363072
9,1,2,42,0.5214441514450278,MORENA-PT-Partido Verde,2,1.9177509177709573,121950.46550969199
9,3,1,31,0.549308568659551,Movimiento Ciudadano,2,1.820470418730674,115764.36384599587
17,1,1,47,0.6617955517242865,MORENA-PT-Partido Verde,2,1.5110406792468354,96087.61624393649
2,1,2,52,0.5734518885405548,MORENA-PT-Partido Verde,2,1.7438254542068343,110890.48318921059
20,2,1,33,0.8455605029158749,PAN-PRI-PRD,2,1.1826474824114275,75204.97561882225
21,2,1,70,1.249948108193703,PAN-PRI-PRD,2,0.8000332121347803,50874.39757632958
11,1,1,29,0.549308568659551,MORENA-PT-Partido Verde,2,1.820470418730674,115764.36384599587
21,1,2,48,0.4788700801741992,MORENA-PT-Partido Verde,2,2.0882490708883474,132792.50393529516
15,2,1,37,0.8397506052671342,PAN-PRI-PRD,2,1.1908297460314288,75725.28868353557
8,2,2,30,0.9259251161066312,PAN-PRI-PRD,2,1.0800009445740515,68677.64563231081
5,3,1,50,0.5148430010080732,Movimiento Ciudadano,2,1.942339699756973,123514.07493452611
14,3,1,42,0.7012470404344406,Movimiento Ciudadano,2,1.4260309738782986,90681.81873057404
14,3,1,34,1.0335422546207569,Movimiento Ciudadano,2,0.9675463151401926,61526.6155996312
12,97,1,65,0.4461327446568079,Ninguno,2,2.241485324663313,142536.85201911145
15,1,1,21,0.5458401079084114,MORENA-PT-Partido Verde,2,1.832038330477162,116499.97148376924
11,1,1,43,1.0264407229216197,MORENA-PT-Partido Verde,2,0.9742403800519918,61952.29357719403
25,1,2,52,0.3725363649355181,MORENA-PT-Partido Verde,2,2.6843017061517975,170695.70380608144
15,1,1,33,0.7060986874661334,MORENA-PT-Partido Verde,2,1.4162326283150937,90058.7384381414
9,1,2,41,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751837
20,1,2,25,0.9259251161066312,MORENA-PT-Partido Verde,2,1.0800009445740515,68677.64563231081
15,1,1,27,0.549308568659551,MORENA-PT-Partido Verde,2,1.820470418730674,115764.36384599587
15,1,2,50,0.3725363649355181,MORENA-PT-Partido Verde,2,2.6843017061517975,170695.70380608144
9,1,1,23,0.5458401079084114,MORENA-PT-Partido Verde,2,1.832038330477162,116499.97148376924
19,1,1,55,0.4066985779063897,MORENA-PT-Partido Verde,2,2.458823448923323,156357.46093182586
2,1,2,27,0.7575168826792147,MORENA-PT-Partido Verde,2,1.3201025915926279,83945.79508395727
28,1,2,55,0.654773694532727,MORENA-PT-Partido Verde,2,1.5272452273966814,97118.06924590656
9,1,1,21,0.5458401079084114,MORENA-PT-Partido Verde,2,1.832038330477162,116499.97148376924
6,1,1,25,0.549308568659551,MORENA-PT-Partido Verde,2,1.820470418730674,115764.36384599587
8,1,2,35,0.5214441514450278,MORENA-PT-Partido Verde,2,1.9177509177709573,121950.46550969199
26,1,2,44,0.4056568090985166,MORENA-PT-Partido Verde,2,2.465137962856536,156759.0031271584
12,2,1,33,1.0335422546207569,PAN-PRI-PRD,2,0.9675463151401926,61526.6155996312
2,2,2,48,0.7009395019692667,PAN-PRI-PRD,2,1.4266566475288276,90721.60554138043
15,2,1,50,0.6617955517242865,PAN-PRI-PRD,2,1.5110406792468354,96087.61624393649
13,2,2,27,0.7575168826792147,PAN-PRI-PRD,2,1.3201025915926279,83945.79508395727
15,1,1,52,0.6617955517242865,MORENA-PT-Partido Verde,2,1.5110406792468354,96087.61624393649
18,1,1,63,1.2012779013841899,MORENA-PT-Partido Verde,2,0.8324468458528501,52935.59211632425
27,1,2,49,1.100371938753226,MORENA-PT-Partido Verde,2,0.9087836255921319,57789.87519263566
14,1,2,55,1.504572178398563,MORENA-PT-Partido Verde,2,0.6646407625750334,42264.74337290471
20,1,2,65,0.865100948191457,MORENA-PT-Partido Verde,2,1.1559344630133133,73506.28517858725
2,1,2,33,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004167
9,1,2,74,0.5910224195602302,MORENA-PT-Partido Verde,2,1.69198319201509,107593.8152284375
21,1,2,65,1.9829470753643388,MORENA-PT-Partido Verde,2,0.5042998940434474,32068.610300324646
20,1,1,55,0.7652168364789205,MORENA-PT-Partido Verde,2,1.3068191293351752,83101.09497672977
5,1,1,48,1.5207073577121544,MORENA-PT-Partido Verde,2,0.6575887168090391,41816.30126502229
13,1,2,64,1.504572178398563,MORENA-PT-Partido Verde,2,0.6646407625750334,42264.74337290471
26,1,2,35,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751837
10,1,2,34,0.9259251161066312,MORENA-PT-Partido Verde,2,1.0800009445740515,68677.64563231081
8,1,1,33,1.622509348246559,MORENA-PT-Partido Verde,2,0.6163292686607305,39192.59822739966
13,1,2,44,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751837
21,1,1,59,1.7539970232232502,MORENA-PT-Partido Verde,2,0.5701263951761674,36254.541007811975
27,1,1,33,1.0335422546207569,MORENA-PT-Partido Verde,2,0.9675463151401926,61526.6155996312
27,1,1,46,0.6617955517242865,MORENA-PT-Partido Verde,2,1.5110406792468354,96087.61624393649
15,1,1,42,0.8397506052671342,MORENA-PT-Partido Verde,2,1.1908297460314288,75725.28868353557
27,1,1,68,0.4461327446568079,MORENA-PT-Partido Verde,2,2.241485324663313,142536.85201911145
15,1,2,56,0.7840982914611817,MORENA-PT-Partido Verde,2,1.2753503111663227,81099.98159481467
26,1,1,63,1.7539970232232502,MORENA-PT-Partido Verde,2,0.5701263951761674,36254.541007811975
15,1,1,25,0.549308568659551,MORENA-PT-Partido Verde,2,1.820470418730674,115764.36384599587
15,3,1,64,0.7652168364789205,Movimiento Ciudadano,2,1.3068191293351752,83101.09497672977
9,97,1,32,0.8455605029158749,Ninguno,2,1.1826474824114275,75204.97561882225
21,1,2,68,0.865100948191457,MORENA-PT-Partido Verde,2,1.1559344630133133,73506.28517858725
13,1,1,84,0.3725502129670507,MORENA-PT-Partido Verde,2,2.684201928206769,170689.35889093575
15,1,1,41,0.8397506052671342,MORENA-PT-Partido Verde,2,1.1908297460314288,75725.28868353557
23,1,1,49,0.9686941482381854,MORENA-PT-Partido Verde,2,1.0323175811671332,65645.44353001674
15,1,1,66,0.4461327446568079,MORENA-PT-Partido Verde,2,2.241485324663313,142536.85201911145
8,3,2,46,0.4788700801741992,Movimiento Ciudadano,2,2.0882490708883474,132792.50393529516
9,2,2,81,1.9829470753643388,PAN-PRI-PRD,2,0.5042998940434474,32068.610300324646
15,2,2,58,0.9584160012281226,PAN-PRI-PRD,2,1.0433882559541903,66349.43169202333
15,1,2,70,0.865100948191457,MORENA-PT-Partido Verde,2,1.1559344630133133,73506.28517858725
21,3,1,24,0.5458401079084114,Movimiento Ciudadano,2,1.832038330477162,116499.97148376924
21,1,2,63,1.504572178398563,MORENA-PT-Partido Verde,2,0.6646407625750334,42264.74337290471
30,1,2,40,2.762728362153119,MORENA-PT-Partido Verde,2,0.36196102870593283,23017.231037679223
13,1,1,47,1.5207073577121544,MORENA-PT-Partido Verde,2,0.6575887168090391,41816.30126502229
9,1,1,29,0.549308568659551,MORENA-PT-Partido Verde,2,1.820470418730674,115764.36384599587
21,1,1,63,0.6260383938828235,MORENA-PT-Partido Verde,2,1.5973461208948976,101575.81008989963
11,1,2,32,0.7575168826792147,MORENA-PT-Partido Verde,2,1.3201025915926279,83945.79508395727
11,1,1,62,0.7652168364789205,MORENA-PT-Partido Verde,2,1.3068191293351752,83101.09497672977
17,1,1,64,0.4066985779063897,MORENA-PT-Partido Verde,2,2.458823448923323,156357.46093182586
2,1,1,39,0.5455342360713059,MORENA-PT-Partido Verde,2,1.83306552344277,116565.29105116635
21,1,2,62,0.9584160012281226,MORENA-PT-Partido Verde,2,1.0433882559541903,66349.43169202333
2,2,1,65,0.8560647597284737,PAN-PRI-PRD,2,1.168135925040507,74282.18050489198
2,2,1,34,0.7060986874661334,PAN-PRI-PRD,2,1.4162326283150937,90058.7384381414
13,3,2,18,0.5848341793751031,Movimiento Ciudadano,2,1.709886383638697,108732.28557533
12,1,1,49,0.6617955517242865,MORENA-PT-Partido Verde,2,1.5110406792468354,96087.61624393649
23,1,2,66,0.5910224195602302,MORENA-PT-Partido Verde,2,1.69198319201509,107593.8152284375
28,1,1,54,0.5148430010080732,MORENA-PT-Partido Verde,2,1.942339699756973,123514.07493452611
11,3,1,36,1.6113609878218107,Movimiento Ciudadano,2,0.6205934036865134,39463.75609601111
9,2,1,18,0.5458401079084114,PAN-PRI-PRD,2,1.832038330477162,116499.97148376924
25,1,1,60,0.4066985779063897,MORENA-PT-Partido Verde,2,2.458823448923323,156357.46093182586
15,1,2,43,0.7632567139832708,MORENA-PT-Partido Verde,2,1.3101751765552345,83314.50721758243
9,1,1,46,0.6617955517242865,MORENA-PT-Partido Verde,2,1.5110406792468354,96087.61624393649
25,1,1,45,0.6617955517242865,MORENA-PT-Partido Verde,2,1.5110406792468354,96087.61624393649
15,1,2,45,1.100371938753226,MORENA-PT-Partido Verde,2,0.9087836255921319,57789.87519263566
9,1,2,55,0.654773694532727,MORENA-PT-Partido Verde,2,1.5272452273966814,97118.06924590656
15,1,2,57,1.504572178398563,MORENA-PT-Partido Verde,2,0.6646407625750334,42264.74337290471
11,1,1,78,1.9738547969863707,MORENA-PT-Partido Verde,2,0.5066228790115532,32216.329743766128
21,1,1,55,0.6260383938828235,MORENA-PT-Partido Verde,2,1.5973461208948976,101575.81008989963
13,1,2,34,1.4535662668291627,MORENA-PT-Partido Verde,2,0.6879631309698864,43747.82110535951
7,1,2,27,2.1223656092718657,MORENA-PT-Partido Verde,2,0.47117235392024504,29962.018197158704
3,1,2,68,0.865100948191457,MORENA-PT-Partido Verde,2,1.1559344630133133,73506.28517858725
28,1,1,55,0.4066985779063897,MORENA-PT-Partido Verde,2,2.458823448923323,156357.46093182586
8,1,1,47,0.7925070382889164,MORENA-PT-Partido Verde,2,1.2618184466337066,80239.48549822842
9,97,1,28,0.549308568659551,Ninguno,2,1.820470418730674,115764.36384599587
21,1,2,50,0.3725363649355181,MORENA-PT-Partido Verde,2,2.6843017061517975,170695.70380608144
12,1,2,65,1.9829470753643388,MORENA-PT-Partido Verde,2,0.5042998940434474,32068.610300324646
30,1,2,53,1.6066632898079851,MORENA-PT-Partido Verde,2,0.6224079471682654,39579.143563818674
30,1,2,40,2.762728362153119,MORENA-PT-Partido Verde,2,0.36196102870593283,23017.231037679223
15,1,1,49,0.6617955517242865,MORENA-PT-Partido Verde,2,1.5110406792468354,96087.61624393649
21,1,1,68,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958
10,2,1,50,2.220398939785173,PAN-PRI-PRD,2,0.4503695178744552,28639.158426269078
10,1,1,48,0.9686941482381854,MORENA-PT-Partido Verde,2,1.0323175811671332,65645.44353001674
30,2,2,65,1.9829470753643388,PAN-PRI-PRD,2,0.5042998940434474,32068.610300324646
5,2,1,60,0.7652168364789205,PAN-PRI-PRD,2,1.3068191293351752,83101.09497672977
26,1,1,60,1.7539970232232502,MORENA-PT-Partido Verde,2,0.5701263951761674,36254.541007811975
7,1,1,29,0.7060986874661334,MORENA-PT-Partido Verde,2,1.4162326283150937,90058.7384381414
7,2,2,44,0.7632567139832708,PAN-PRI-PRD,2,1.3101751765552345,83314.50721758243
21,1,1,67,0.28982496054923895,MORENA-PT-Partido Verde,2,3.4503584443000657,219409.52527180267
15,2,2,59,1.504572178398563,PAN-PRI-PRD,2,0.6646407625750334,42264.74337290471
3,1,1,75,0.4461327446568079,MORENA-PT-Partido Verde,2,2.241485324663313,142536.85201911145
25,1,1,48,0.5148430010080732,MORENA-PT-Partido Verde,2,1.942339699756973,123514.07493452611
9,1,2,37,0.4056568090985166,MORENA-PT-Partido Verde,2,2.465137962856536,156759.0031271584
31,3,1,30,3.74106961394778,Movimiento Ciudadano,2,0.26730323228194236,16997.9079696738
15,1,2,71,0.5910224195602302,MORENA-PT-Partido Verde,2,1.69198319201509,107593.8152284375
3,2,2,51,0.5734518885405548,PAN-PRI-PRD,2,1.7438254542068343,110890.48318921059
20,2,2,49,2.537161359692173,PAN-PRI-PRD,2,0.39414126980135283,25063.58405747702
28,1,2,64,0.5093803562082806,MORENA-PT-Partido Verde,2,1.9631695408197285,124838.65196408554
9,1,1,78,0.4461327446568079,MORENA-PT-Partido Verde,2,2.241485324663313,142536.85201911145
7,1,2,45,1.6066632898079851,MORENA-PT-Partido Verde,2,0.6224079471682654,39579.143563818674
30,1,1,31,0.549308568659551,MORENA-PT-Partido Verde,2,1.820470418730674,115764.36384599587
9,1,2,52,0.4788700801741992,MORENA-PT-Partido Verde,2,2.0882490708883474,132792.50393529516
8,1,1,24,1.0270162309078112,MORENA-PT-Partido Verde,2,0.9736944460128631,61917.577436744104
4,1,2,21,1.962184829516067,MORENA-PT-Partido Verde,2,0.5096359858447329,32407.934282985327
2,1,2,34,0.9259251161066312,MORENA-PT-Partido Verde,2,1.0800009445740515,68677.64563231081
24,1,2,30,0.7575168826792147,MORENA-PT-Partido Verde,2,1.3201025915926279,83945.79508395727
21,1,1,27,0.7060986874661334,MORENA-PT-Partido Verde,2,1.4162326283150937,90058.7384381414
20,1,1,20,0.7016402178123943,MORENA-PT-Partido Verde,2,1.4252318704276181,90631.00345686052
28,1,1,33,0.8455605029158749,MORENA-PT-Partido Verde,2,1.1826474824114275,75204.97561882225
7,1,1,60,0.4066985779063897,MORENA-PT-Partido Verde,2,2.458823448923323,156357.46093182586
31,1,1,48,0.9686941482381854,MORENA-PT-Partido Verde,2,1.0323175811671332,65645.44353001674
22,1,2,66,1.9829470753643388,MORENA-PT-Partido Verde,2,0.5042998940434474,32068.610300324646
21,1,2,35,0.7632567139832708,MORENA-PT-Partido Verde,2,1.3101751765552345,83314.50721758243
24,1,1,51,2.220398939785173,MORENA-PT-Partido Verde,2,0.4503695178744552,28639.158426269078
15,3,1,22,0.5458401079084114,Movimiento Ciudadano,2,1.832038330477162,116499.97148376924
30,3,2,31,0.6325764682109873,Movimiento Ciudadano,2,1.5808365474424564,100525.96042004167
15,2,1,56,1.2012779013841899,PAN-PRI-PRD,2,0.8324468458528501,52935.59211632425
9,2,1,18,0.8402214392558371,PAN-PRI-PRD,2,1.1901624420410823,75682.85458455789
