estado,voto,genero,edad,ponderado,partido,encuesta,homo_pon
15.0,2.0,2.0,41.0,23233.002033934834,MORENA-PT-Partido Verde,3,24912.126123293074
15.0,2.0,2.0,30.0,23233.002033934834,MORENA-PT-Partido Verde,3,24912.126123293074
17.0,1.0,2.0,30.0,118138.165207452,PAN-PRI-PRD,3,126676.39194124528
17.0,2.0,2.0,34.0,25082.095059397438,MORENA-PT-Partido Verde,3,26894.85907346207
27.0,1.0,2.0,41.0,111185.1707312187,PAN-PRI-PRD,3,119220.88209910426
27.0,2.0,2.0,42.0,30743.877898808063,MORENA-PT-Partido Verde,3,32965.83724374227
7.0,2.0,2.0,43.0,14606.685588300743,MORENA-PT-Partido Verde,3,15662.35792892954
5.0,2.0,2.0,40.0,25082.095059397438,MORENA-PT-Partido Verde,3,26894.85907346207
28.0,2.0,2.0,40.0,34415.904374269616,MORENA-PT-Partido Verde,3,36903.25293161395
28.0,2.0,2.0,48.0,26644.69400801605,MORENA-PT-Partido Verde,3,28570.392094603856
28.0,2.0,2.0,42.0,23233.002033934834,MORENA-PT-Partido Verde,3,24912.126123293074
14.0,2.0,2.0,49.0,23233.002033934834,MORENA-PT-Partido Verde,3,24912.126123293074
2.0,1.0,2.0,47.0,38311.63233030831,PAN-PRI-PRD,3,41080.537728521354
2.0,1.0,2.0,30.0,29284.130638697658,PAN-PRI-PRD,3,31400.589334802848
2.0,2.0,2.0,30.0,46896.799742834875,MORENA-PT-Partido Verde,3,50286.182916261416
2.0,2.0,2.0,41.0,17012.06105114771,MORENA-PT-Partido Verde,3,18241.57764477998
28.0,2.0,2.0,44.0,29420.970220983807,MORENA-PT-Partido Verde,3,31547.318755632412
28.0,2.0,2.0,41.0,26644.69400801605,MORENA-PT-Partido Verde,3,28570.392094603856
16.0,2.0,2.0,44.0,23430.833383141493,MORENA-PT-Partido Verde,3,25124.25538301504
16.0,2.0,2.0,34.0,37715.63571433672,MORENA-PT-Partido Verde,3,40441.46651230688
16.0,8.0,2.0,42.0,226182.2610088923,Ninguno,3,242529.1834811072
16.0,3.0,2.0,30.0,35545.94486272243,Movimiento Ciudadano,3,38114.965095700405
31.0,1.0,2.0,34.0,37537.14306252271,PAN-PRI-PRD,3,40250.07362009359
31.0,1.0,2.0,34.0,31305.74230393345,PAN-PRI-PRD,3,33568.309404000676
31.0,1.0,2.0,38.0,102548.7802292219,PAN-PRI-PRD,3,109960.3117637899
30.0,2.0,2.0,47.0,34693.29219082465,MORENA-PT-Partido Verde,3,37200.68846151191
30.0,2.0,2.0,45.0,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852
8.0,1.0,2.0,44.0,84015.25656202405,PAN-PRI-PRD,3,90087.31048604357
8.0,1.0,2.0,39.0,36600.63423836407,PAN-PRI-PRD,3,39245.88027870191
7.0,2.0,2.0,42.0,109041.26749093951,MORENA-PT-Partido Verde,3,116922.03204778669
7.0,2.0,2.0,32.0,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852
7.0,2.0,2.0,42.0,43254.05608188236,MORENA-PT-Partido Verde,3,46380.16640647394
2.0,1.0,2.0,34.0,37537.14306252271,PAN-PRI-PRD,3,40250.07362009359
26.0,1.0,2.0,34.0,49109.71972871883,PAN-PRI-PRD,3,52659.03777628229
8.0,2.0,2.0,35.0,43254.05608188236,MORENA-PT-Partido Verde,3,46380.16640647394
8.0,9.0,2.0,49.0,38665.39164221577,NS,3,41459.864368387156
32.0,2.0,2.0,44.0,19683.942694748846,MORENA-PT-Partido Verde,3,21106.5648037653
2.0,1.0,2.0,47.0,37537.14306252271,PAN-PRI-PRD,3,40250.07362009359
2.0,2.0,2.0,37.0,26644.69400801605,MORENA-PT-Partido Verde,3,28570.392094603856
20.0,2.0,2.0,49.0,22321.72962912464,MORENA-PT-Partido Verde,3,23934.99311877866
26.0,1.0,2.0,33.0,57690.16151037173,PAN-PRI-PRD,3,61859.61579654374
26.0,2.0,2.0,47.0,27194.44361251493,MORENA-PT-Partido Verde,3,29159.873878469007
26.0,2.0,2.0,34.0,52219.68325259856,MORENA-PT-Partido Verde,3,55993.7684078455
26.0,2.0,2.0,30.0,117989.74908844948,MORENA-PT-Partido Verde,3,126517.24931000374
26.0,2.0,2.0,38.0,23233.002033934834,MORENA-PT-Partido Verde,3,24912.126123293074
26.0,2.0,2.0,33.0,52159.483630288276,MORENA-PT-Partido Verde,3,55929.21796441257
12.0,1.0,2.0,34.0,18825.741588899815,PAN-PRI-PRD,3,20186.338732384902
12.0,2.0,2.0,35.0,18983.105741794105,MORENA-PT-Partido Verde,3,20355.07610082578
21.0,2.0,2.0,30.0,26735.14396057559,MORENA-PT-Partido Verde,3,28667.379157348394
26.0,2.0,2.0,48.0,22321.72962912464,MORENA-PT-Partido Verde,3,23934.99311877866
26.0,2.0,2.0,37.0,43254.05608188236,MORENA-PT-Partido Verde,3,46380.16640647394
26.0,2.0,2.0,37.0,21079.72905978841,MORENA-PT-Partido Verde,3,22603.229157181588
26.0,2.0,2.0,34.0,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852
26.0,1.0,2.0,34.0,104101.17356213172,PAN-PRI-PRD,3,111624.90157641597
25.0,2.0,2.0,49.0,38493.807751558954,MORENA-PT-Partido Verde,3,41275.879555812164
25.0,2.0,2.0,31.0,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852
32.0,1.0,2.0,30.0,31951.661504392425,PAN-PRI-PRD,3,34260.91127111141
32.0,2.0,2.0,37.0,170199.0197019027,MORENA-PT-Partido Verde,3,182499.85252364463
5.0,2.0,2.0,36.0,23712.359525360134,MORENA-PT-Partido Verde,3,25426.12832873729
5.0,2.0,2.0,39.0,23712.359525360134,MORENA-PT-Partido Verde,3,25426.12832873729
8.0,3.0,2.0,45.0,72487.3243647163,Movimiento Ciudadano,3,77726.21739869179
10.0,1.0,2.0,49.0,111608.19776794444,PAN-PRI-PRD,3,119674.48266596519
10.0,2.0,2.0,46.0,74282.59793797754,MORENA-PT-Partido Verde,3,79651.2411910357
10.0,2.0,2.0,34.0,119166.83162090016,MORENA-PT-Partido Verde,3,127779.40339853287
5.0,2.0,2.0,35.0,23233.002033934834,MORENA-PT-Partido Verde,3,24912.126123293074
30.0,2.0,2.0,39.0,43254.05608188236,MORENA-PT-Partido Verde,3,46380.16640647394
30.0,2.0,2.0,40.0,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852
30.0,2.0,2.0,39.0,19205.02969696948,MORENA-PT-Partido Verde,3,20593.03921695833
19.0,3.0,2.0,30.0,72222.48018799572,Movimiento Ciudadano,3,77442.23207798955
19.0,2.0,2.0,32.0,19632.34689246578,MORENA-PT-Partido Verde,3,21051.240006219516
19.0,3.0,2.0,30.0,22694.05243068784,Movimiento Ciudadano,3,24334.22489164953
28.0,2.0,2.0,49.0,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852
2.0,3.0,2.0,35.0,40933.86048545232,Movimiento Ciudadano,3,43892.28278107984
2.0,2.0,2.0,32.0,11616.501016967417,MORENA-PT-Partido Verde,3,12456.063061646537
20.0,2.0,2.0,30.0,22321.72962912464,MORENA-PT-Partido Verde,3,23934.99311877866
20.0,2.0,2.0,30.0,22574.46666628981,MORENA-PT-Partido Verde,3,24205.9962778491
14.0,1.0,2.0,36.0,186353.98531689597,PAN-PRI-PRD,3,199822.38967705847
24.0,1.0,2.0,39.0,9197.79292014692,PAN-PRI-PRD,3,9862.547119306762
24.0,2.0,2.0,45.0,34545.748952459246,MORENA-PT-Partido Verde,3,37042.481796810156
24.0,2.0,2.0,48.0,35429.69090639079,MORENA-PT-Partido Verde,3,37990.30909049559
24.0,2.0,2.0,30.0,145298.67261318097,MORENA-PT-Partido Verde,3,155799.8769336649
32.0,2.0,2.0,36.0,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852
32.0,9.0,2.0,48.0,48307.29370828594,NS,3,51798.61783587002
32.0,2.0,2.0,36.0,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852
32.0,1.0,2.0,47.0,13274.709441614068,PAN-PRI-PRD,3,14234.11556442541
32.0,1.0,2.0,33.0,173224.009240785,PAN-PRI-PRD,3,185743.46782588607
32.0,1.0,2.0,46.0,42398.71362425058,PAN-PRI-PRD,3,45463.005587049636
7.0,2.0,2.0,45.0,29825.38401773342,MORENA-PT-Partido Verde,3,31980.960843551595
7.0,2.0,2.0,38.0,32659.202402896317,MORENA-PT-Partido Verde,3,35019.58843539571
7.0,2.0,2.0,46.0,16668.153524748614,MORENA-PT-Partido Verde,3,17872.814810778153
20.0,2.0,2.0,30.0,25082.095059397438,MORENA-PT-Partido Verde,3,26894.85907346207
20.0,2.0,2.0,31.0,25082.095059397438,MORENA-PT-Partido Verde,3,26894.85907346207
20.0,1.0,2.0,48.0,207974.9259453529,PAN-PRI-PRD,3,223005.9455108513
20.0,1.0,2.0,39.0,51838.352726693905,PAN-PRI-PRD,3,55584.87789330403
32.0,1.0,2.0,44.0,75273.78850860384,PAN-PRI-PRD,3,80714.06830531023
32.0,2.0,2.0,43.0,20430.520372454845,MORENA-PT-Partido Verde,3,21907.10006135625
30.0,2.0,2.0,41.0,27194.44361251493,MORENA-PT-Partido Verde,3,29159.873878469007
30.0,2.0,2.0,43.0,23712.359525360134,MORENA-PT-Partido Verde,3,25426.12832873729
8.0,1.0,2.0,42.0,33631.546027828605,PAN-PRI-PRD,3,36062.206474343584
8.0,1.0,2.0,38.0,31951.661504392425,PAN-PRI-PRD,3,34260.91127111141
21.0,3.0,2.0,47.0,30084.234249957444,Movimiento Ciudadano,3,32258.51901803071
7.0,2.0,2.0,42.0,23233.002033934834,MORENA-PT-Partido Verde,3,24912.126123293074
11.0,2.0,2.0,34.0,23712.359525360134,MORENA-PT-Partido Verde,3,25426.12832873729
11.0,2.0,2.0,37.0,25082.095059397438,MORENA-PT-Partido Verde,3,26894.85907346207
11.0,8.0,2.0,36.0,70472.79378555606,Ninguno,3,75566.09018852898
28.0,2.0,2.0,33.0,144611.48060603204,MORENA-PT-Partido Verde,3,155063.01934083176
28.0,9.0,2.0,35.0,76195.03733598876,NS,3,81701.8987606783
28.0,2.0,2.0,40.0,30794.188334973143,MORENA-PT-Partido Verde,3,33019.78377760956
19.0,3.0,2.0,37.0,11856.005971912316,Movimiento Ciudadano,3,12712.877813180843
19.0,2.0,2.0,32.0,22073.250095824467,MORENA-PT-Partido Verde,3,23668.555167127415
20.0,2.0,2.0,32.0,29787.060431789076,MORENA-PT-Partido Verde,3,31939.867488282747
20.0,2.0,2.0,33.0,21627.02804094118,MORENA-PT-Partido Verde,3,23190.08320323697
8.0,2.0,2.0,36.0,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852
8.0,1.0,2.0,40.0,13548.60135657355,PAN-PRI-PRD,3,14527.80253262929
8.0,1.0,2.0,38.0,37537.14306252271,PAN-PRI-PRD,3,40250.07362009359
15.0,2.0,2.0,49.0,25082.095059397438,MORENA-PT-Partido Verde,3,26894.85907346207
15.0,9.0,2.0,35.0,26888.9992025887,NS,3,28832.354014586468
15.0,2.0,2.0,30.0,45948.75691915223,MORENA-PT-Partido Verde,3,49269.62197595038
9.0,9.0,2.0,44.0,157870.21384582648,NS,3,169280.00405173592
16.0,2.0,2.0,44.0,45948.75691915223,MORENA-PT-Partido Verde,3,49269.62197595038
25.0,2.0,2.0,36.0,25082.095059397438,MORENA-PT-Partido Verde,3,26894.85907346207
21.0,2.0,2.0,42.0,19299.59625214962,MORENA-PT-Partido Verde,3,20694.440402489665
21.0,2.0,2.0,40.0,18972.244538094237,MORENA-PT-Partido Verde,3,20343.429922857616
21.0,2.0,2.0,32.0,141996.63318108115,MORENA-PT-Partido Verde,3,152259.18844767395
20.0,2.0,2.0,45.0,26644.69400801605,MORENA-PT-Partido Verde,3,28570.392094603856
20.0,3.0,2.0,33.0,28993.70021665147,Movimiento Ciudadano,3,31089.168568193007
20.0,2.0,2.0,38.0,40863.9571818783,MORENA-PT-Partido Verde,3,43817.32733999964
12.0,2.0,2.0,44.0,28895.282733249544,MORENA-PT-Partido Verde,3,30983.638135420497
21.0,1.0,2.0,37.0,21878.185325253315,PAN-PRI-PRD,3,23459.392435613772
21.0,2.0,2.0,35.0,25502.57433565019,MORENA-PT-Partido Verde,3,27345.727744972515
21.0,8.0,2.0,38.0,25940.733841632573,Ninguno,3,27815.554453514498
21.0,2.0,2.0,32.0,25502.57433565019,MORENA-PT-Partido Verde,3,27345.727744972515
16.0,2.0,2.0,49.0,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852
8.0,1.0,2.0,35.0,37537.14306252271,PAN-PRI-PRD,3,40250.07362009359
8.0,1.0,2.0,37.0,85423.6984880168,PAN-PRI-PRD,3,91597.54505867502
14.0,1.0,2.0,38.0,24410.923467339508,PAN-PRI-PRD,3,26175.17974285743
14.0,2.0,2.0,32.0,53711.84211973844,MORENA-PT-Partido Verde,3,57593.77041532963
14.0,3.0,2.0,41.0,22244.253335966074,Movimiento Ciudadano,3,23851.917363699216
9.0,2.0,2.0,48.0,22321.72962912464,MORENA-PT-Partido Verde,3,23934.99311877866
9.0,2.0,2.0,37.0,23233.002033934834,MORENA-PT-Partido Verde,3,24912.126123293074
9.0,2.0,2.0,33.0,26644.69400801605,MORENA-PT-Partido Verde,3,28570.392094603856
9.0,2.0,2.0,39.0,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852
25.0,2.0,2.0,46.0,54447.93490610702,MORENA-PT-Partido Verde,3,58383.06300462462
25.0,2.0,2.0,38.0,16294.59182630466,MORENA-PT-Partido Verde,3,17472.254601947872
25.0,2.0,2.0,44.0,36919.265404694524,MORENA-PT-Partido Verde,3,39587.539948461425
25.0,2.0,2.0,45.0,58926.895789978604,MORENA-PT-Partido Verde,3,63185.73285664492
25.0,2.0,2.0,41.0,20479.11282590898,MORENA-PT-Partido Verde,3,21959.20444835374
25.0,2.0,2.0,32.0,25580.654661397664,MORENA-PT-Partido Verde,3,27429.451188026826
25.0,9.0,2.0,44.0,111873.8699290929,NS,3,119959.35581220395
14.0,2.0,2.0,45.0,25082.095059397438,MORENA-PT-Partido Verde,3,26894.85907346207
14.0,2.0,2.0,40.0,23712.359525360134,MORENA-PT-Partido Verde,3,25426.12832873729
14.0,1.0,2.0,47.0,103147.37868993399,PAN-PRI-PRD,3,110602.1728684671
9.0,2.0,2.0,46.0,22321.72962912464,MORENA-PT-Partido Verde,3,23934.99311877866
9.0,2.0,2.0,33.0,26644.69400801605,MORENA-PT-Partido Verde,3,28570.392094603856
9.0,2.0,2.0,31.0,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852
15.0,2.0,2.0,46.0,27194.44361251493,MORENA-PT-Partido Verde,3,29159.873878469007
15.0,9.0,2.0,37.0,32347.0334296293,NS,3,34684.858002262365
30.0,2.0,2.0,45.0,17012.06105114771,MORENA-PT-Partido Verde,3,18241.57764477998
15.0,2.0,2.0,41.0,15590.970763698178,MORENA-PT-Partido Verde,3,16717.78057276063
15.0,9.0,2.0,36.0,14791.346941648402,NS,3,15860.36535465849
30.0,2.0,2.0,38.0,24987.026735026553,MORENA-PT-Partido Verde,3,26792.919854260083
30.0,2.0,2.0,32.0,23233.002033934834,MORENA-PT-Partido Verde,3,24912.126123293074
15.0,2.0,2.0,34.0,26644.69400801605,MORENA-PT-Partido Verde,3,28570.392094603856
15.0,2.0,2.0,44.0,73724.50006264861,MORENA-PT-Partido Verde,3,79052.80777984638
15.0,2.0,2.0,33.0,53795.81071874701,MORENA-PT-Partido Verde,3,57683.807696170144
15.0,2.0,2.0,38.0,27823.10581281519,MORENA-PT-Partido Verde,3,29833.971526287038
15.0,1.0,2.0,42.0,108937.50556451907,PAN-PRI-PRD,3,116810.77091183851
15.0,2.0,2.0,33.0,23712.359525360134,MORENA-PT-Partido Verde,3,25426.12832873729
15.0,2.0,2.0,44.0,25082.095059397438,MORENA-PT-Partido Verde,3,26894.85907346207
15.0,2.0,2.0,43.0,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852
15.0,1.0,2.0,39.0,24465.10457972581,PAN-PRI-PRD,3,26233.276699217018
15.0,3.0,2.0,34.0,35959.03696897037,Movimiento Ciudadano,3,38557.91270257248
29.0,2.0,2.0,45.0,29377.844755544436,MORENA-PT-Partido Verde,3,31501.076473529472
3.0,1.0,2.0,37.0,165169.26541427942,PAN-PRI-PRD,3,177106.58164976336
19.0,2.0,2.0,42.0,39094.295006946486,MORENA-PT-Partido Verde,3,41919.76596445596
12.0,2.0,2.0,36.0,29983.98639599757,MORENA-PT-Partido Verde,3,32151.025927908737
1.0,8.0,2.0,37.0,96592.32754738325,Ninguno,3,103573.36700991556
11.0,3.0,2.0,45.0,112890.79839277577,Movimiento Ciudadano,3,121049.78098018831
15.0,1.0,2.0,46.0,106492.77054255345,PAN-PRI-PRD,3,114189.34699441787
2.0,2.0,2.0,38.0,22389.73846723635,MORENA-PT-Partido Verde,3,24007.917175259307
2.0,2.0,2.0,37.0,31208.066242983386,MORENA-PT-Partido Verde,3,33463.57397867509
12.0,8.0,2.0,36.0,103381.88774786278,Ninguno,3,110853.63065337337
12.0,2.0,2.0,40.0,10182.488562348095,MORENA-PT-Partido Verde,3,10918.409895703126
20.0,2.0,2.0,37.0,58101.636865930326,MORENA-PT-Partido Verde,3,62300.82980493276
21.0,2.0,2.0,34.0,34387.03881207229,MORENA-PT-Partido Verde,3,36872.30116201357
14.0,2.0,2.0,37.0,30500.694567713774,MORENA-PT-Partido Verde,3,32705.078267934725
18.0,2.0,2.0,40.0,36529.32997900252,MORENA-PT-Partido Verde,3,39169.42263023494
28.0,2.0,2.0,48.0,35790.870866004756,MORENA-PT-Partido Verde,3,38377.59269224308
14.0,2.0,2.0,37.0,54491.808829516696,MORENA-PT-Partido Verde,3,58430.10783817257
2.0,2.0,2.0,30.0,25044.869250321,MORENA-PT-Partido Verde,3,26854.942834940706
30.0,2.0,2.0,37.0,22851.697229588597,MORENA-PT-Partido Verde,3,24503.263189290126
21.0,2.0,2.0,33.0,22851.697229588597,MORENA-PT-Partido Verde,3,24503.263189290126
7.0,2.0,2.0,35.0,33691.88721212834,MORENA-PT-Partido Verde,3,36126.908710908116
2.0,2.0,2.0,33.0,43869.94631790894,MORENA-PT-Partido Verde,3,47040.56901891242
20.0,2.0,2.0,40.0,31208.066242983386,MORENA-PT-Partido Verde,3,33463.57397867509
14.0,1.0,2.0,30.0,230830.12194074478,PAN-PRI-PRD,3,247512.96033304877
14.0,1.0,2.0,36.0,198783.3595620809,PAN-PRI-PRD,3,213150.07494034836
16.0,2.0,2.0,45.0,22389.73846723635,MORENA-PT-Partido Verde,3,24007.917175259307
21.0,2.0,2.0,35.0,36390.87335553184,MORENA-PT-Partido Verde,3,39020.959299432114
5.0,1.0,2.0,37.0,104254.2264266998,PAN-PRI-PRD,3,111789.01606579973
5.0,1.0,2.0,37.0,104254.2264266998,PAN-PRI-PRD,3,111789.01606579973
2.0,1.0,2.0,49.0,18605.885255644564,PAN-PRI-PRD,3,19950.592671886152
14.0,1.0,2.0,39.0,151611.9810265913,PAN-PRI-PRD,3,162569.46853531848
20.0,2.0,2.0,48.0,31208.066242983386,MORENA-PT-Partido Verde,3,33463.57397867509
20.0,2.0,2.0,41.0,33691.88721212834,MORENA-PT-Partido Verde,3,36126.908710908116
7.0,1.0,2.0,34.0,142365.0342855715,PAN-PRI-PRD,3,152654.21508975918
7.0,2.0,2.0,42.0,22851.697229588597,MORENA-PT-Partido Verde,3,24503.263189290126
20.0,2.0,2.0,32.0,50683.50592696088,MORENA-PT-Partido Verde,3,54346.56658570769
9.0,2.0,2.0,36.0,35790.870866004756,MORENA-PT-Partido Verde,3,38377.59269224308
12.0,1.0,2.0,47.0,20284.01046618305,PAN-PRI-PRD,3,21750.00141099571
16.0,2.0,2.0,34.0,22851.697229588597,MORENA-PT-Partido Verde,3,24503.263189290126
25.0,2.0,2.0,39.0,31208.066242983386,MORENA-PT-Partido Verde,3,33463.57397867509
9.0,1.0,2.0,39.0,81268.93475761528,PAN-PRI-PRD,3,87142.5031354201
14.0,2.0,2.0,36.0,19193.4465335529,MORENA-PT-Partido Verde,3,20580.618900913116
14.0,8.0,2.0,33.0,303822.5957301211,Ninguno,3,325780.8359367309
9.0,1.0,2.0,35.0,175717.8379078977,PAN-PRI-PRD,3,188417.53354473942
9.0,8.0,2.0,31.0,322750.5547993375,Ninguno,3,346076.7797368524
9.0,2.0,2.0,31.0,57156.342511223724,MORENA-PT-Partido Verde,3,61287.21597432702
9.0,2.0,2.0,44.0,36529.32997900252,MORENA-PT-Partido Verde,3,39169.42263023494
9.0,2.0,2.0,41.0,50312.107496114426,MORENA-PT-Partido Verde,3,53948.325990810576
9.0,2.0,2.0,30.0,164808.2707765648,MORENA-PT-Partido Verde,3,176719.49676372737
9.0,2.0,2.0,30.0,81674.90002249293,MORENA-PT-Partido Verde,3,87577.80882107951
9.0,2.0,2.0,45.0,29983.98639599757,MORENA-PT-Partido Verde,3,32151.025927908737
30.0,2.0,2.0,30.0,31208.066242983386,MORENA-PT-Partido Verde,3,33463.57397867509
15.0,9.0,2.0,38.0,211246.9435072318,NS,3,226514.44234910305
15.0,2.0,2.0,34.0,58101.636865930326,MORENA-PT-Partido Verde,3,62300.82980493276
1.0,2.0,2.0,63.0,108978.47300601017,MORENA-PT-Partido Verde,3,116854.69920263297
3.0,2.0,2.0,77.0,26755.46174198479,MORENA-PT-Partido Verde,3,28689.16537043752
1.0,1.0,2.0,80.0,56753.19273254154,PAN-PRI-PRD,3,60854.92925914321
1.0,9.0,2.0,79.0,57544.92377554737,NS,3,61703.881261569695
19.0,2.0,2.0,59.0,35340.620044295305,MORENA-PT-Partido Verde,3,37894.80078953681
14.0,2.0,2.0,52.0,35820.020762343745,MORENA-PT-Partido Verde,3,38408.84934573182
11.0,1.0,2.0,61.0,24441.772732257723,PAN-PRI-PRD,3,26208.258583780826
11.0,2.0,2.0,64.0,20953.30669171812,MORENA-PT-Partido Verde,3,22467.669836282283
11.0,2.0,2.0,74.0,30684.415647925925,MORENA-PT-Partido Verde,3,32902.077463951995
11.0,2.0,2.0,65.0,33142.47957681063,MORENA-PT-Partido Verde,3,35537.793611441266
11.0,8.0,2.0,61.0,60647.06283366553,Ninguno,3,65030.22192796117
17.0,2.0,2.0,72.0,30684.415647925925,MORENA-PT-Partido Verde,3,32902.077463951995
12.0,2.0,2.0,57.0,26755.46174198479,MORENA-PT-Partido Verde,3,28689.16537043752
1.0,9.0,2.0,63.0,56656.12678018529,NS,3,60750.8480369299
1.0,2.0,2.0,74.0,28323.28713266069,MORENA-PT-Partido Verde,3,30370.30256548318
32.0,3.0,2.0,50.0,22642.61461087571,Movimiento Ciudadano,3,24279.069494478073
6.0,3.0,2.0,55.0,60935.656338651825,Movimiento Ciudadano,3,65339.67301758277
1.0,1.0,2.0,67.0,30801.735749374926,PAN-PRI-PRD,3,33027.87666802498
11.0,1.0,2.0,70.0,44120.230850466025,PAN-PRI-PRD,3,47308.94242294623
3.0,2.0,2.0,62.0,30568.11292388951,MORENA-PT-Partido Verde,3,32777.369166442884
30.0,2.0,2.0,72.0,49552.46771375863,MORENA-PT-Partido Verde,3,53133.784588081944
30.0,1.0,2.0,73.0,125454.00969454943,PAN-PRI-PRD,3,134520.97613638136
30.0,2.0,2.0,54.0,128925.95167535111,MORENA-PT-Partido Verde,3,138243.8465769793
29.0,2.0,2.0,71.0,41509.80840126331,MORENA-PT-Partido Verde,3,44509.85631282464
4.0,3.0,2.0,56.0,25663.22110328541,Movimiento Ciudadano,3,27517.984973323048
19.0,9.0,2.0,62.0,23410.905803478527,NS,3,25102.887572812524
19.0,2.0,2.0,59.0,75423.49597146927,MORENA-PT-Partido Verde,3,80874.59561000613
19.0,2.0,2.0,77.0,83503.10841096392,MORENA-PT-Partido Verde,3,89538.14773409332
20.0,1.0,2.0,76.0,24441.772732257723,PAN-PRI-PRD,3,26208.258583780826
19.0,8.0,2.0,66.0,86444.13734283662,Ninguno,3,92691.73432510081
28.0,2.0,2.0,70.0,26755.46174198479,MORENA-PT-Partido Verde,3,28689.16537043752
28.0,9.0,2.0,67.0,37705.90891336846,NS,3,40431.03672401935
28.0,8.0,2.0,50.0,84470.70049267383,Ninguno,3,90575.67082044475
28.0,9.0,2.0,50.0,113831.60173259614,NS,3,122058.57921575799
28.0,9.0,2.0,68.0,67297.49619012649,NS,3,72161.30358106476
21.0,3.0,2.0,78.0,62653.03208297537,Movimiento Ciudadano,3,67181.16905331597
21.0,2.0,2.0,64.0,26755.46174198479,MORENA-PT-Partido Verde,3,28689.16537043752
15.0,2.0,2.0,62.0,24070.643415426755,MORENA-PT-Partido Verde,3,25810.306552638216
7.0,1.0,2.0,75.0,27833.309739752942,PAN-PRI-PRD,3,29844.912923978773
28.0,3.0,2.0,84.0,30928.031931469377,Movimiento Ciudadano,3,33163.30068308045
14.0,2.0,2.0,60.0,74846.48786581149,MORENA-PT-Partido Verde,3,80255.88526507036
10.0,1.0,2.0,58.0,26306.53170379801,PAN-PRI-PRD,3,28207.789708544646
28.0,2.0,2.0,62.0,54007.03402462668,MORENA-PT-Partido Verde,3,57910.29679252401
8.0,3.0,2.0,59.0,80456.64931323998,Movimiento Ciudadano,3,86271.51119865551
24.0,9.0,2.0,73.0,311642.4912597549,NS,3,334165.9005711104
20.0,2.0,2.0,51.0,173335.44492708743,MORENA-PT-Partido Verde,3,185862.9573291258
14.0,2.0,2.0,88.0,54007.03402462668,MORENA-PT-Partido Verde,3,57910.29679252401
12.0,2.0,2.0,71.0,28422.310395927936,MORENA-PT-Partido Verde,3,30476.48255978828
12.0,2.0,2.0,60.0,27307.49677404095,MORENA-PT-Partido Verde,3,29281.097757090436
21.0,2.0,2.0,71.0,20811.86404425693,MORENA-PT-Partido Verde,3,22316.004671891606
21.0,2.0,2.0,65.0,33268.57701258306,MORENA-PT-Partido Verde,3,35673.004516136156
25.0,9.0,2.0,57.0,58732.22579811921,NS,3,62976.993435775505
32.0,1.0,2.0,78.0,43019.481508765835,PAN-PRI-PRD,3,46128.638371385714
5.0,1.0,2.0,72.0,93986.88644253052,PAN-PRI-PRD,3,100779.6222619877
5.0,2.0,2.0,68.0,27307.49677404095,MORENA-PT-Partido Verde,3,29281.097757090436
8.0,2.0,2.0,74.0,27307.49677404095,MORENA-PT-Partido Verde,3,29281.097757090436
8.0,2.0,2.0,71.0,27307.49677404095,MORENA-PT-Partido Verde,3,29281.097757090436
8.0,2.0,2.0,66.0,19916.93159431291,MORENA-PT-Partido Verde,3,21356.392563552407
10.0,2.0,2.0,65.0,27307.49677404095,MORENA-PT-Partido Verde,3,29281.097757090436
10.0,9.0,2.0,70.0,60316.50881485375,NS,3,64675.777702665946
10.0,2.0,2.0,86.0,27307.49677404095,MORENA-PT-Partido Verde,3,29281.097757090436
30.0,1.0,2.0,50.0,19415.28735243821,PAN-PRI-PRD,3,20818.49287222742
30.0,9.0,2.0,64.0,91973.55707650853,NS,3,98620.783080516
2.0,2.0,2.0,51.0,29008.73686772023,MORENA-PT-Partido Verde,3,31105.291966596273
14.0,2.0,2.0,60.0,36025.25119101234,MORENA-PT-Partido Verde,3,38628.9124402842
14.0,2.0,2.0,82.0,74846.48786581149,MORENA-PT-Partido Verde,3,80255.88526507036
19.0,2.0,2.0,76.0,48262.79141880403,MORENA-PT-Partido Verde,3,51750.899222204454
28.0,9.0,2.0,80.0,40372.09133261502,NS,3,43289.9127573
28.0,9.0,2.0,63.0,75481.73665054572,NS,3,80937.04553105118
28.0,2.0,2.0,65.0,31317.51525723845,MORENA-PT-Partido Verde,3,33580.933226662484
