estado,voto,genero,edad,ponderado,homo_pon,partido
28,7,1,38,47061.304715365965,47956.672130401144,MORENA-PT-Partido Verde
28,1,1,52,96656.26093782141,98495.19989258028,PAN-PRI-PRD
28,7,2,69,106167.82906938129,108187.73088146835,MORENA-PT-Partido Verde
28,1,2,30,133615.76037981253,136157.87430340232,PAN-PRI-PRD
28,95,1,65,74966.13631938085,76392.4086273295,Ninguno
28,7,1,24,55100.548337477994,56148.86681972867,MORENA-PT-Partido Verde
28,1,2,21,91163.87763458976,92898.32095178949,PAN-PRI-PRD
28,7,2,35,51538.14193536425,52518.683660662326,MORENA-PT-Partido Verde
28,7,2,54,78462.09304608485,79954.87786906883,MORENA-PT-Partido Verde
10,99,2,48,72983.48749897256,74372.03881384656,
10,5,2,63,38642.96320374195,39378.16700402539,MORENA-PT-Partido Verde
10,7,2,35,141303.15700115636,143991.5279076928,MORENA-PT-Partido Verde
10,7,2,32,46261.79256758275,47141.94882072221,MORENA-PT-Partido Verde
10,7,1,75,52072.26130341143,53062.964945825515,MORENA-PT-Partido Verde
10,7,1,25,63128.49252747942,64329.54709898478,MORENA-PT-Partido Verde
10,7,2,21,47522.05691491664,48426.190396009246,MORENA-PT-Partido Verde
10,7,1,23,74977.19376261564,76403.67644455256,MORENA-PT-Partido Verde
10,7,1,53,52484.70348032299,53483.25406382862,MORENA-PT-Partido Verde
10,95,1,49,74403.59604180374,75819.16570907479,Ninguno
15,7,1,75,30050.532126241626,30622.26016125974,MORENA-PT-Partido Verde
15,7,1,22,26221.603710637817,26720.484259625337,MORENA-PT-Partido Verde
15,7,1,48,21440.179451365217,21848.090752791406,MORENA-PT-Partido Verde
15,2,2,45,29508.816195472515,30070.23778455697,PAN-PRI-PRD
15,7,2,70,43756.47199434136,44588.96313451667,MORENA-PT-Partido Verde
15,2,2,21,33963.0328743852,34609.19840539659,PAN-PRI-PRD
15,7,1,19,11733.422226948103,11956.657090333196,MORENA-PT-Partido Verde
15,7,2,33,24462.146539893816,24927.552440688683,MORENA-PT-Partido Verde
15,7,2,41,23755.141331106155,24207.096065809532,MORENA-PT-Partido Verde
15,7,1,36,27045.99040475027,27560.555367668967,MORENA-PT-Partido Verde
26,99,2,37,83100.85275137615,84681.89254968257,
26,7,1,59,166758.84588381782,169931.52538508317,MORENA-PT-Partido Verde
26,99,2,32,27206.71281351443,27724.335609371326,
26,7,2,51,27479.137606928954,28001.943435524667,MORENA-PT-Partido Verde
26,99,1,25,37126.07469838403,37832.41885382436,
26,7,2,23,22386.893230427522,22812.816286399488,MORENA-PT-Partido Verde
26,1,2,63,34221.49073082623,34872.57356585664,PAN-PRI-PRD
26,7,1,53,24724.717937784146,25195.11940500483,MORENA-PT-Partido Verde
26,7,1,19,23401.18720598771,23846.407767213215,MORENA-PT-Partido Verde
26,7,1,34,32765.08537634205,33388.459292009196,MORENA-PT-Partido Verde
19,7,2,56,49086.86217018901,50020.76693885897,MORENA-PT-Partido Verde
19,7,2,43,82211.74277605867,83775.86676412361,MORENA-PT-Partido Verde
19,7,1,54,27706.548389920703,28233.680834749215,MORENA-PT-Partido Verde
19,7,2,45,50570.59003776607,51532.72355175967,MORENA-PT-Partido Verde
19,7,2,28,69892.82273480881,71222.57243894621,MORENA-PT-Partido Verde
19,7,1,56,81023.14329788108,82564.65352186267,MORENA-PT-Partido Verde
19,6,1,22,45391.708882683226,46255.31131130539,Movimiento Ciudadano
19,99,1,40,69281.44107803771,70599.55890717858,
19,7,1,31,37649.35461836631,38365.654464413354,MORENA-PT-Partido Verde
19,7,2,20,26132.154943593683,26629.33368019392,MORENA-PT-Partido Verde
5,7,2,50,18905.872421434793,19265.56712648699,MORENA-PT-Partido Verde
5,6,1,19,44752.24208722857,45603.67830551913,Movimiento Ciudadano
5,7,1,34,14009.457386427755,14275.995080654406,MORENA-PT-Partido Verde
5,7,2,34,14251.937236524233,14523.088244340295,MORENA-PT-Partido Verde
5,7,2,24,9723.866844697824,9908.868802751076,MORENA-PT-Partido Verde
5,3,2,60,42986.39345550542,43804.23342451449,PAN-PRI-PRD
5,7,1,83,14469.280788308348,14744.566877701784,MORENA-PT-Partido Verde
5,7,2,37,12418.398470398884,12654.66538659612,MORENA-PT-Partido Verde
5,7,1,36,11339.679944714057,11555.423642871872,MORENA-PT-Partido Verde
5,7,1,33,14009.457386427755,14275.995080654406,MORENA-PT-Partido Verde
30,6,2,51,53663.6189722701,54684.59907665183,Movimiento Ciudadano
30,7,2,34,22870.15730356945,23305.27472647547,MORENA-PT-Partido Verde
30,6,2,44,49936.501140795335,50886.57076195772,Movimiento Ciudadano
30,7,2,24,20430.30250638762,20819.000339016096,MORENA-PT-Partido Verde
30,7,1,44,38521.14507092739,39254.03121369279,MORENA-PT-Partido Verde
30,7,1,68,28856.157649738147,29405.162048127844,MORENA-PT-Partido Verde
30,7,1,35,17152.607437995262,17478.94530465149,MORENA-PT-Partido Verde
30,3,1,26,57219.21529712658,58307.84259296528,PAN-PRI-PRD
30,7,2,33,22870.15730356945,23305.27472647547,MORENA-PT-Partido Verde
30,1,1,18,23353.326289986562,23797.636270748982,PAN-PRI-PRD
30,7,2,24,20430.30250638762,20819.000339016096,MORENA-PT-Partido Verde
30,1,2,45,73019.69688153848,74408.93709999185,PAN-PRI-PRD
30,99,1,53,29949.296571912964,30519.098544380595,
30,4,2,67,49619.27226900862,50563.306434999846,MORENA-PT-Partido Verde
30,7,2,18,46382.11455704873,47264.56000274949,MORENA-PT-Partido Verde
30,7,1,58,53772.54896384667,54795.60152171364,MORENA-PT-Partido Verde
30,7,1,37,18867.868181794784,19226.839835116632,MORENA-PT-Partido Verde
30,99,2,44,53903.660117185296,54929.20713743824,
30,6,2,25,33766.62949411436,34409.058341921555,Movimiento Ciudadano
30,4,1,32,50772.3212090999,51738.292770476626,MORENA-PT-Partido Verde
30,95,1,44,52898.9304288699,53905.36190973699,Ninguno
24,6,2,27,165958.1993571959,169115.64611437917,Movimiento Ciudadano
24,7,2,56,91618.64143609056,93361.73688675459,MORENA-PT-Partido Verde
24,7,2,24,48774.60949588851,49702.5734843035,MORENA-PT-Partido Verde
24,99,1,50,64558.88481616504,65787.15339403407,
24,99,2,49,117834.26976856236,120076.13208333128,
24,4,2,44,192444.7023553223,196106.0695173092,MORENA-PT-Partido Verde
24,2,1,32,120258.46939881307,122546.45345562878,PAN-PRI-PRD
24,1,1,35,128492.03728392092,130936.66953479739,PAN-PRI-PRD
24,2,1,62,169826.0753556251,173057.11059819645,PAN-PRI-PRD
24,7,1,47,72468.58046324963,73847.33538628226,MORENA-PT-Partido Verde
21,7,1,59,39566.10604442705,40318.873149084895,MORENA-PT-Partido Verde
21,4,2,34,49940.74757045108,50890.897982292074,MORENA-PT-Partido Verde
21,7,2,18,14684.786028458304,14964.172224531028,MORENA-PT-Partido Verde
21,7,1,21,46684.531270629166,47572.73036197871,MORENA-PT-Partido Verde
21,99,2,45,35540.29902430904,36216.47291832739,
21,2,2,36,185277.52860373625,188802.53631130772,PAN-PRI-PRD
21,7,1,25,30778.974957049635,31364.562020804122,MORENA-PT-Partido Verde
21,5,2,77,186251.43295492473,189794.9697327523,MORENA-PT-Partido Verde
21,7,1,40,25832.00321450843,26323.4713980457,MORENA-PT-Partido Verde
21,7,1,45,32282.143117988813,32896.32878942669,MORENA-PT-Partido Verde
28,7,2,51,78462.09304608485,79954.87786906883,MORENA-PT-Partido Verde
28,1,2,32,133615.76037981253,136157.87430340232,PAN-PRI-PRD
28,7,1,84,60049.59888732914,61192.07580025867,MORENA-PT-Partido Verde
28,7,2,63,99082.0488241088,100967.13973836614,MORENA-PT-Partido Verde
28,7,1,44,85701.58220774961,87332.10232592058,MORENA-PT-Partido Verde
28,7,2,37,51538.14193536425,52518.683660662326,MORENA-PT-Partido Verde
28,6,1,24,70097.65311613053,71431.29983183941,Movimiento Ciudadano
28,7,2,23,40355.44766881054,41123.232435517464,MORENA-PT-Partido Verde
28,6,1,49,76279.1210017867,77730.37357129368,Movimiento Ciudadano
28,7,1,26,113229.60222313428,115383.85818482435,MORENA-PT-Partido Verde
16,7,1,37,101610.42160729271,103543.61621558949,MORENA-PT-Partido Verde
16,1,2,18,113529.19400556067,115689.14986701806,PAN-PRI-PRD
16,7,2,70,164390.85797397236,167518.4851923379,MORENA-PT-Partido Verde
16,1,2,46,146341.7390102948,149125.97173316317,PAN-PRI-PRD
16,7,2,25,221638.57175348466,225855.36846711708,MORENA-PT-Partido Verde
16,95,2,40,111416.1121799415,113535.8654880824,Ninguno
16,7,1,58,119733.65145595977,122011.6505604309,MORENA-PT-Partido Verde
16,1,1,25,224478.56873130126,228749.39796205392,PAN-PRI-PRD
16,99,1,47,100558.50249913668,102471.68376317127,
16,4,1,20,123551.53414123009,125902.17058058798,MORENA-PT-Partido Verde
30,7,1,67,31741.77341471196,32345.678252940626,MORENA-PT-Partido Verde
30,7,2,65,39563.69647635999,40316.41773764939,MORENA-PT-Partido Verde
30,7,2,36,24568.9476911361,25036.385543048535,MORENA-PT-Partido Verde
30,7,2,24,22473.33275702638,22900.900372917706,MORENA-PT-Partido Verde
30,7,2,25,26542.397896713825,27047.381732953632,MORENA-PT-Partido Verde
30,7,1,19,11371.58003351199,11587.930648545977,MORENA-PT-Partido Verde
30,7,1,27,34957.09907681887,35622.17726848491,MORENA-PT-Partido Verde
30,7,1,47,25733.92664567497,26223.528868112287,MORENA-PT-Partido Verde
30,7,2,21,22473.33275702638,22900.900372917706,MORENA-PT-Partido Verde
30,7,1,18,11371.58003351199,11587.930648545977,MORENA-PT-Partido Verde
14,95,2,42,22967.364214434747,23404.3310527157,Ninguno
14,7,1,66,18503.938729857087,18855.98642357757,MORENA-PT-Partido Verde
14,6,2,22,21483.277146312565,21892.008405280354,Movimiento Ciudadano
14,5,1,42,27302.87563309141,27822.327979907594,MORENA-PT-Partido Verde
14,5,2,61,13731.822002040035,13993.077529145627,MORENA-PT-Partido Verde
14,6,2,31,20913.549949952674,21311.441833128287,Movimiento Ciudadano
14,6,1,28,28538.472213543097,29081.432470370622,Movimiento Ciudadano
14,7,1,45,21178.57096554013,21581.505020476423,MORENA-PT-Partido Verde
14,7,1,19,17652.12673703952,17987.968235315195,MORENA-PT-Partido Verde
14,95,2,40,22967.364214434747,23404.3310527157,Ninguno
9,7,1,36,33717.80967054119,34359.30969413708,MORENA-PT-Partido Verde
9,95,1,46,31116.416673555865,31708.423753059178,Ninguno
9,7,1,56,30548.89550681385,31130.10518146159,MORENA-PT-Partido Verde
9,7,2,30,30744.944422797736,31329.884036770076,MORENA-PT-Partido Verde
9,7,2,47,21980.535176243022,22398.727044931624,MORENA-PT-Partido Verde
9,2,2,44,27777.560371592732,28306.043858744673,PAN-PRI-PRD
9,7,1,24,36045.01453768689,36730.790924183384,MORENA-PT-Partido Verde
9,1,1,25,53684.260459211575,54705.6332793269,PAN-PRI-PRD
9,7,2,60,21724.105584842306,22137.41873837884,MORENA-PT-Partido Verde
9,7,2,19,11338.088044842596,11553.80145622274,MORENA-PT-Partido Verde
15,4,2,56,28947.47077474301,29498.21245596388,MORENA-PT-Partido Verde
15,7,1,19,11733.422226948103,11956.657090333196,MORENA-PT-Partido Verde
15,6,2,35,44893.73870462885,45747.866974517296,Movimiento Ciudadano
15,7,1,74,30050.532126241626,30622.26016125974,MORENA-PT-Partido Verde
15,7,2,18,13376.779574121316,13631.280222184856,MORENA-PT-Partido Verde
15,7,2,34,24462.146539893816,24927.552440688683,MORENA-PT-Partido Verde
15,7,1,26,26449.58734478271,26952.805408813838,MORENA-PT-Partido Verde
15,6,2,47,21936.118563861095,22353.46538187264,Movimiento Ciudadano
15,7,1,22,26221.603710637817,26720.484259625337,MORENA-PT-Partido Verde
15,7,1,42,26507.010402510343,27011.32097205257,MORENA-PT-Partido Verde
19,7,2,30,34819.091665659755,35481.54418981121,MORENA-PT-Partido Verde
19,6,2,38,38597.27857311719,39331.613197973464,Movimiento Ciudadano
19,7,2,54,46189.18073636912,47067.95550916059,MORENA-PT-Partido Verde
19,1,1,54,56899.75034360186,57982.299641574544,PAN-PRI-PRD
19,95,1,80,44131.17577081953,44970.795858094345,Ninguno
19,95,1,55,91954.16816098505,93703.64719362074,Ninguno
19,1,2,67,141186.74541342154,143872.9015249577,PAN-PRI-PRD
19,5,1,38,33291.6291912742,33925.02089495913,MORENA-PT-Partido Verde
19,7,1,28,66656.16935199131,67924.33993097981,MORENA-PT-Partido Verde
19,7,1,24,32436.67211806311,33053.79778940497,MORENA-PT-Partido Verde
19,7,2,34,34819.091665659755,35481.54418981121,MORENA-PT-Partido Verde
16,2,2,54,124979.29050632402,127357.09080213778,PAN-PRI-PRD
16,7,2,59,61162.967533729774,62326.62690245688,MORENA-PT-Partido Verde
16,7,2,32,64822.53591076432,66055.82059688769,MORENA-PT-Partido Verde
16,7,1,21,69484.94259891017,70806.93215731569,MORENA-PT-Partido Verde
16,5,1,25,84225.00970130012,85827.43720886014,MORENA-PT-Partido Verde
16,7,1,38,71669.49480066853,73033.04667592284,MORENA-PT-Partido Verde
16,99,1,47,70927.5383176605,72276.97405945278,
16,7,2,23,52589.417372073236,53589.960195427324,MORENA-PT-Partido Verde
16,2,2,43,107728.00858404057,109777.59367642511,PAN-PRI-PRD
16,5,1,59,101485.274873981,103416.08849628974,MORENA-PT-Partido Verde
15,2,2,48,26826.19654133865,27336.579804142704,PAN-PRI-PRD
15,99,1,48,24332.72502677754,24795.668611528483,
15,7,1,69,27318.66556931057,27838.41832841795,MORENA-PT-Partido Verde
15,3,1,54,30446.000206159915,31025.2522406631,PAN-PRI-PRD
15,7,2,21,18041.5655552855,18384.81634300005,MORENA-PT-Partido Verde
15,7,1,25,24045.07940434792,24502.550371648947,MORENA-PT-Partido Verde
15,7,2,83,39778.61090394669,40535.42103137879,MORENA-PT-Partido Verde
15,7,1,23,23837.82155512529,24291.349326932126,MORENA-PT-Partido Verde
15,7,2,41,21595.583028278328,22006.45096891776,MORENA-PT-Partido Verde
15,7,2,26,53631.172777772284,54651.53557531411,MORENA-PT-Partido Verde
15,7,2,76,39778.61090394669,40535.42103137879,MORENA-PT-Partido Verde
11,7,1,25,49538.00894917344,50480.49703544889,MORENA-PT-Partido Verde
11,1,2,62,97925.13166707383,99788.2115909736,PAN-PRI-PRD
11,6,1,57,69640.54404459502,70965.49400677688,Movimiento Ciudadano
11,7,1,35,20589.344909605785,20981.068612135485,MORENA-PT-Partido Verde
11,7,2,35,22547.963485614142,22976.950992495356,MORENA-PT-Partido Verde
11,1,2,50,77545.94180881046,79021.29634655139,PAN-PRI-PRD
11,95,2,26,58951.26224078016,60072.842690043704,Ninguno
11,99,1,22,30094.664349957573,30667.232025000696,
11,1,1,51,42287.16365085983,43091.70038515223,PAN-PRI-PRD
11,1,2,24,39884.24314345041,40643.06298280616,PAN-PRI-PRD
11,7,1,24,24106.51811058524,24565.157983336707,MORENA-PT-Partido Verde
19,1,1,63,120106.59566152155,122391.69023627992,PAN-PRI-PRD
19,6,1,66,49468.7256925455,50409.89562644997,Movimiento Ciudadano
19,7,2,48,50570.59003776607,51532.72355175967,MORENA-PT-Partido Verde
19,7,2,55,49086.86217018901,50020.76693885897,MORENA-PT-Partido Verde
19,7,1,41,55496.027290881364,56551.869979491195,MORENA-PT-Partido Verde
19,7,2,54,50808.098810006035,51774.75106007665,MORENA-PT-Partido Verde
19,7,1,46,38826.76238274263,39565.46306431279,MORENA-PT-Partido Verde
19,7,2,44,82211.74277605867,83775.86676412361,MORENA-PT-Partido Verde
19,7,2,24,26132.154943593683,26629.33368019392,MORENA-PT-Partido Verde
19,7,1,31,37649.35461836631,38365.654464413354,MORENA-PT-Partido Verde
9,7,2,75,119668.84782584506,121945.61400532331,MORENA-PT-Partido Verde
9,2,1,44,34132.63746753969,34782.02981997197,PAN-PRI-PRD
9,7,2,18,11338.088044842596,11553.80145622274,MORENA-PT-Partido Verde
9,6,2,19,14424.055417737798,14698.481069381225,Movimiento Ciudadano
9,7,1,30,40204.05275403491,40968.957148548325,MORENA-PT-Partido Verde
9,7,1,42,19944.82767764934,20324.289082492804,MORENA-PT-Partido Verde
9,95,1,70,29744.82355623738,30310.73531621309,Ninguno
9,7,1,19,11341.392335545133,11557.168612887934,MORENA-PT-Partido Verde
9,7,2,50,29431.98881005593,29991.948715536408,MORENA-PT-Partido Verde
9,7,2,31,30744.944422797736,31329.884036770076,MORENA-PT-Partido Verde
8,1,2,42,132639.86521792965,135163.41219498607,PAN-PRI-PRD
8,2,2,47,113465.5989435444,115624.34487368708,PAN-PRI-PRD
8,7,2,63,36469.91588562606,37163.77625585081,MORENA-PT-Partido Verde
8,7,1,32,78880.15616204627,80380.89486760373,MORENA-PT-Partido Verde
8,7,1,44,72512.85209104986,73892.4493063475,MORENA-PT-Partido Verde
8,7,1,18,56337.081987840924,57408.926208377554,MORENA-PT-Partido Verde
8,2,2,20,92233.74554946166,93988.54369692293,PAN-PRI-PRD
8,7,1,67,59055.65538086414,60179.22196749786,MORENA-PT-Partido Verde
8,7,2,25,103541.98909248473,105511.93284313193,MORENA-PT-Partido Verde
8,7,1,31,78880.15616204627,80380.89486760373,MORENA-PT-Partido Verde
28,7,2,49,39252.07408343235,39998.866555919354,MORENA-PT-Partido Verde
28,7,1,42,43075.11881769781,43894.64683591577,MORENA-PT-Partido Verde
28,7,2,38,25903.9743528614,26396.811827209756,MORENA-PT-Partido Verde
28,7,1,47,30136.70499650277,30710.072518155568,MORENA-PT-Partido Verde
28,7,2,34,29728.617384400604,30294.220812971715,MORENA-PT-Partido Verde
28,6,2,18,35266.32410225195,35937.285471474606,Movimiento Ciudadano
28,7,1,31,29222.82013260868,29778.80048802855,MORENA-PT-Partido Verde
28,6,1,24,35232.31029153684,35902.62452915191,Movimiento Ciudadano
28,4,2,55,47784.09764918081,48693.21660052952,MORENA-PT-Partido Verde
28,7,1,37,23653.837421766562,24103.864793427478,MORENA-PT-Partido Verde
20,7,1,37,29398.204705265605,29957.52184942108,MORENA-PT-Partido Verde
20,7,1,59,83783.51951220326,85377.54742413443,MORENA-PT-Partido Verde
20,7,2,54,72297.46364280497,73672.96297345405,MORENA-PT-Partido Verde
20,1,2,57,104780.82990679379,106774.34329080021,PAN-PRI-PRD
20,7,1,23,45557.98976969985,46424.75578439083,MORENA-PT-Partido Verde
20,7,1,49,40096.27564230087,40859.129517507245,MORENA-PT-Partido Verde
20,95,2,21,43713.992765788025,44545.67571508779,Ninguno
20,7,1,34,63077.06337555457,64277.13947893002,MORENA-PT-Partido Verde
20,7,2,33,39197.6303592558,39943.38700970439,MORENA-PT-Partido Verde
20,7,1,27,54466.98825011698,55503.25290043246,MORENA-PT-Partido Verde
20,7,2,36,38281.110863064954,39009.43022194041,MORENA-PT-Partido Verde
8,2,2,60,62412.89408535278,63600.333999737915,PAN-PRI-PRD
8,1,1,72,133408.0737984856,135946.2363697152,PAN-PRI-PRD
8,7,2,52,66154.52518240636,67413.15170293525,MORENA-PT-Partido Verde
8,7,1,26,71594.6341890868,72956.76179969982,MORENA-PT-Partido Verde
8,7,1,46,67591.79257235753,68877.76390186354,MORENA-PT-Partido Verde
8,7,1,21,85032.36090458056,86650.14871641346,MORENA-PT-Partido Verde
8,99,2,42,73300.75860367516,74695.34617722499,
8,3,2,66,265066.2227668793,270109.25461921195,PAN-PRI-PRD
8,7,2,42,58715.59304503833,59832.689757187676,MORENA-PT-Partido Verde
8,7,1,46,67591.79257235753,68877.76390186354,MORENA-PT-Partido Verde
20,95,1,58,101441.92540225857,103371.91427683298,Ninguno
20,7,1,40,64031.505940336036,65249.74084269074,MORENA-PT-Partido Verde
20,7,2,20,33960.12849285549,34606.23876639796,MORENA-PT-Partido Verde
20,7,2,37,37126.875196753346,37833.23458211899,MORENA-PT-Partido Verde
20,7,2,55,44984.72604675433,45840.58540127403,MORENA-PT-Partido Verde
20,7,2,34,38015.760189463945,38739.03110465223,MORENA-PT-Partido Verde
20,7,1,34,61175.19076442017,62339.08268688825,MORENA-PT-Partido Verde
20,7,1,48,38887.30990465144,39627.16253639608,MORENA-PT-Partido Verde
20,7,2,46,48845.12755735789,49774.4331909906,MORENA-PT-Partido Verde
20,99,1,33,76371.32928755236,77824.3361708203,
11,95,2,77,58015.5427202434,59119.320586825306,Ninguno
11,99,2,53,42875.70868629212,43691.442816198476,
11,95,1,57,68373.44380623633,69674.28648384818,Ninguno
11,1,2,33,58486.292558212204,59599.02670146556,PAN-PRI-PRD
11,7,2,40,55572.15065375818,56629.44163155283,MORENA-PT-Partido Verde
11,1,2,20,39904.25383144577,40663.454385235425,PAN-PRI-PRD
11,7,1,34,25449.595595702613,25933.78826226876,MORENA-PT-Partido Verde
11,1,1,37,46535.13608405303,47420.49284914681,PAN-PRI-PRD
11,7,1,18,63903.818877337115,65119.624462523025,MORENA-PT-Partido Verde
11,7,1,45,26245.480459025082,26744.815276388974,MORENA-PT-Partido Verde
30,99,2,55,32289.366900177403,32903.69000807659,
30,7,2,35,21346.55666092948,21752.686736859097,MORENA-PT-Partido Verde
30,7,2,22,19525.7964276126,19897.285530595043,MORENA-PT-Partido Verde
30,6,2,19,51267.17372421773,52242.56012906224,Movimiento Ciudadano
30,7,1,28,30372.228616623084,30950.077105733166,MORENA-PT-Partido Verde
30,99,1,56,58325.29123222457,59434.9622359849,
30,2,1,46,38263.69385241759,38991.68184300874,PAN-PRI-PRD
30,7,1,35,16393.21399829178,16705.103983717036,MORENA-PT-Partido Verde
30,4,2,26,28922.44203004684,29472.707525522845,MORENA-PT-Partido Verde
30,7,1,18,9880.116990001747,10068.091693701253,MORENA-PT-Partido Verde
20,5,2,68,70412.49132517628,71752.1280123722,MORENA-PT-Partido Verde
20,7,2,21,33283.54805481574,33916.78601039902,MORENA-PT-Partido Verde
20,5,1,67,56491.62096227735,57566.405372485744,MORENA-PT-Partido Verde
20,7,1,28,51772.30718556792,52757.30403458248,MORENA-PT-Partido Verde
20,7,1,37,27943.768025432368,28475.413705351333,MORENA-PT-Partido Verde
20,7,2,35,36387.20433570372,37079.49107283233,MORENA-PT-Partido Verde
20,7,1,49,38112.56627625169,38837.6789809146,MORENA-PT-Partido Verde
20,7,2,33,37258.38026121035,37967.24160333939,MORENA-PT-Partido Verde
20,7,2,52,68720.64376433901,70028.09211365644,MORENA-PT-Partido Verde
20,7,1,18,16841.584405688296,17162.004886710245,MORENA-PT-Partido Verde
9,1,1,19,25620.464220066107,26107.907756947738,PAN-PRI-PRD
9,2,1,50,38567.41590561406,39301.18237666393,PAN-PRI-PRD
9,6,2,54,37442.70074208787,38155.06888356086,Movimiento Ciudadano
9,7,1,60,50593.36728943926,51555.93415327464,MORENA-PT-Partido Verde
9,4,2,24,61798.63886220729,62974.392230402394,MORENA-PT-Partido Verde
9,7,1,32,40204.05275403491,40968.957148548325,MORENA-PT-Partido Verde
9,7,2,55,21729.026640123844,22142.433419465557,MORENA-PT-Partido Verde
9,7,2,44,16231.346184243535,16540.15654476,MORENA-PT-Partido Verde
9,1,1,42,45055.82108195692,45913.03305893952,PAN-PRI-PRD
9,7,2,41,16231.346184243535,16540.15654476,MORENA-PT-Partido Verde
30,4,2,18,42112.877459311916,42914.09830217831,MORENA-PT-Partido Verde
30,7,2,52,33592.00518205173,34231.111705502655,MORENA-PT-Partido Verde
30,95,2,31,22736.713936996435,23169.292525866626,Ninguno
30,1,2,24,36753.520560892546,37452.77666730696,PAN-PRI-PRD
30,95,1,53,21681.90662409035,22094.416919001647,Ninguno
30,7,2,66,28642.287829516725,29187.223235998023,MORENA-PT-Partido Verde
30,95,1,40,38296.38092898117,39024.990809327064,Ninguno
30,7,1,22,21167.882679656366,21570.613384027674,MORENA-PT-Partido Verde
30,7,1,61,21346.735301090586,21752.868775748317,MORENA-PT-Partido Verde
30,99,1,38,17052.524974562697,17376.958716862067,
19,7,1,69,23610.143013175308,24059.339074486703,MORENA-PT-Partido Verde
19,7,1,48,23574.724687129426,24023.246895150347,MORENA-PT-Partido Verde
19,6,2,48,39062.58949878138,39805.776921986944,Movimiento Ciudadano
19,1,2,55,67328.87269580203,68609.84182888239,PAN-PRI-PRD
19,95,2,28,52978.91378022844,53986.86698870137,Ninguno
19,7,2,20,15866.848546466737,16168.724137331223,MORENA-PT-Partido Verde
19,7,1,22,21664.28836257788,22076.463460295578,MORENA-PT-Partido Verde
19,2,1,54,28789.71974455064,29337.460124958096,PAN-PRI-PRD
19,3,1,42,60670.35611777064,61824.64328118402,PAN-PRI-PRD
19,7,2,42,49917.09540160172,50866.79581781657,MORENA-PT-Partido Verde
11,7,1,70,28898.903286208937,29448.720944032524,MORENA-PT-Partido Verde
11,7,2,52,37759.926470562714,38478.330007403616,MORENA-PT-Partido Verde
11,1,1,54,46515.88001594581,47400.87042366745,PAN-PRI-PRD
11,99,1,35,28274.19387310082,28812.126087974073,
11,1,2,18,59960.723431080994,61101.509439179004,PAN-PRI-PRD
11,2,2,40,104561.45308180651,106550.79270008556,PAN-PRI-PRD
11,1,2,60,107717.64483378122,109767.03275007097,PAN-PRI-PRD
11,1,2,34,64302.659939069796,65526.05369658993,PAN-PRI-PRD
11,7,1,18,70258.95050515281,71595.66599311809,MORENA-PT-Partido Verde
11,2,1,25,93254.7134735471,95028.93610183294,PAN-PRI-PRD
21,6,2,29,53435.14542712193,54451.77869563159,Movimiento Ciudadano
21,99,2,49,34982.11203994893,35647.66611710679,
21,7,2,37,106563.41711827212,108590.84521232048,MORENA-PT-Partido Verde
21,95,1,59,48618.6927091333,49543.69029423325,Ninguno
21,7,2,18,14454.15047799228,14729.148704843052,MORENA-PT-Partido Verde
21,4,1,18,18133.124777794364,18478.117530481544,MORENA-PT-Partido Verde
21,7,1,40,25426.292278749992,25910.041586790747,MORENA-PT-Partido Verde
21,2,1,54,49166.952209427625,50102.380735499486,PAN-PRI-PRD
21,4,2,55,34741.33860359437,35402.31183263037,MORENA-PT-Partido Verde
21,7,1,46,31775.127909608418,32379.66733559567,MORENA-PT-Partido Verde
30,2,2,51,68993.1414032906,70305.77417127359,PAN-PRI-PRD
30,7,2,23,19525.7964276126,19897.285530595043,MORENA-PT-Partido Verde
30,95,1,31,43910.641530365094,44746.06583144153,Ninguno
30,7,1,56,46719.899349758394,47608.77133842297,MORENA-PT-Partido Verde
30,7,1,19,9880.116990001747,10068.091693701253,MORENA-PT-Partido Verde
30,2,1,37,28054.57331469092,28588.327126673277,PAN-PRI-PRD
30,7,1,45,22358.740396858313,22784.127829562472,MORENA-PT-Partido Verde
30,7,2,58,25864.52531608167,26356.612250633032,MORENA-PT-Partido Verde
30,1,2,34,49376.88993208675,50316.312639730764,PAN-PRI-PRD
30,7,2,35,21346.55666092948,21752.686736859097,MORENA-PT-Partido Verde
14,7,1,64,68722.85212942783,70030.3424941155,MORENA-PT-Partido Verde
14,7,2,23,23658.54551177756,24108.6624574613,MORENA-PT-Partido Verde
14,1,1,45,67027.3948643401,68302.62821452453,PAN-PRI-PRD
14,2,1,35,78890.66594685086,80391.6046068913,PAN-PRI-PRD
14,99,2,74,80676.6702140819,82211.58859554451,
14,95,2,54,36253.69943196428,36943.44616427836,Ninguno
14,7,1,26,31428.107504380343,32026.04467475499,MORENA-PT-Partido Verde
14,7,2,36,70346.85339599366,71685.24128519437,MORENA-PT-Partido Verde
14,6,2,27,57823.1592824903,58923.27694750324,Movimiento Ciudadano
14,7,1,25,31428.107504380343,32026.04467475499,MORENA-PT-Partido Verde
9,7,1,65,23826.287590930042,24279.595922673136,MORENA-PT-Partido Verde
9,7,2,48,21980.535176243022,22398.727044931624,MORENA-PT-Partido Verde
9,6,2,34,39113.01274216378,39857.159495531516,Movimiento Ciudadano
9,99,2,35,104354.31443872837,106339.71312947621,
